#{"t_start": 1555884014.4768279, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
60,8055,51.855332
163,554,55.745523
69,2069,69.278744
87,1040,75.700839
188,8056,125.924029
118,512,129.239223
182,280,130.950392
-322,7997,180.725717
-76,1949,192.691073
-10,2270,206.788705
-171,8055,256.775655
-26,7997,306.358398
-9,1457,315.279667
-175,8055,364.940601
-206,7997,415.212988
