#{"t_start": 1555884014.5549355, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
188,8056,51.767313
-19,1020,59.045452
225,8056,109.469591
-74,8055,159.80245
-246,7997,209.005591
-210,7997,258.65038
175,647,262.533223
-185,8055,312.602566
71,7997,361.809262
-265,7997,412.11404
