#{"t_start": 1555884014.5385456, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
28,8055,51.792437
485,5808,89.42282
-286,7997,138.755577
-323,7997,188.508837
-46,2298,202.733795
-220,7997,252.380969
-246,7997,301.914184
73,8055,351.412474
412,7262,397.14128
25,723,401.607029
40,2631,418.011182
