#{"t_start": 1555884014.5066411, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
487,8110,52.185384
121,7997,103.208325
-126,7997,153.157886
-283,7997,202.44736
79,7997,252.090075
20,1136,259.002188
-63,1525,268.222894
-13,2292,282.362511
171,8055,332.416839
40,1708,342.877761
85,484,345.868418
-63,8055,396.567339
