#{"t_start": 1555884014.3789685, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
151,717,6.911644
257,7997,56.601721
168,422,59.686633
79,7997,109.675424
-250,7997,159.649673
-184,8055,209.211147
-165,7997,258.852659
-13,4115,284.027528
33,747,288.599184
60,938,294.374677
164,928,300.075076
-72,7997,349.802393
-171,7997,400.057395
-25,903,405.679509
