#{"t_start": 1555884014.4065301, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
189,248,4.007477
282,6470,43.628746
353,5680,80.519085
5,1397,89.176206
5,717,93.596818
222,7997,143.029382
-148,7997,192.677054
-272,7997,242.47104
-56,2386,257.085799
-227,7997,306.670941
143,1257,314.39807
-105,8055,364.024354
97,394,366.517867
-248,7997,416.816432
