#{"t_start": 1555884014.5337498, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
115,649,6.341542
172,891,11.880599
132,7997,62.144064
25,885,67.615925
-133,8055,117.95216
-111,8055,168.188972
-388,7997,217.367544
-353,7997,266.823629
175,7997,316.602321
33,621,320.398617
41,468,323.293043
196,7997,372.66686
-69,1636,383.437981
