#{"t_start": 1559817804.6299934, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
251,153,311.76455
604,404,313.045502
597,300,314.070967
246,123,314.453972
249,123,314.836836
1410,855,317.599048
246,139,318.026929
251,111,318.373975
251,123,318.808095
623,332,319.739754
250,105,320.099047
251,123,320.598854
247,107,320.916672
611,250,321.685035
1427,641,323.670535
248,121,324.089795
247,127,324.49833
647,288,325.358335
625,366,326.594614
247,125,326.976291
1042,496,328.476406
241,159,328.919579
235,165,329.449902
247,141,329.889636
637,342,331.0058
1336,597,332.861372
1316,941,335.767706
248,109,336.153017
624,486,337.695127
606,328,338.757823
248,113,339.076067
1333,650,341.155376
1340,624,343.089727
251,145,343.576097
621,404,344.889859
1336,712,347.193255
1034,608,349.117315
1031,532,350.718756
812,502,352.321554
626,382,353.4766
632,342,354.556246
249,131,354.990798
613,392,356.264113
1032,786,358.611733
250,131,359.028669
630,300,359.964184
633,292,360.89006
248,113,361.194807
1320,610,363.109225
784,687,365.288859
1432,534,367.051327
635,334,368.149635
252,119,368.511841
628,320,369.540729
1048,485,371.115465
633,332,372.070899
635,348,373.167958
248,113,373.506717
605,336,374.638788
624,422,375.823752
1040,563,377.562049
252,125,378.004256
247,117,378.399249
1569,845,380.937557
248,121,381.357467
619,310,382.370081
637,332,383.487
247,125,383.901785
619,266,384.735297
630,326,385.832486
1397,934,388.753577
616,312,389.700733
248,105,389.995668
607,302,390.920474
247,121,391.353706
239,137,391.814334
1048,516,393.526322
734,500,395.100301
651,338,396.187039
1322,863,399.031854
245,107,399.361483
250,123,399.804306
251,117,400.154742
772,637,402.146621
612,274,402.986754
1047,520,404.58063
248,113,405.024225
788,615,406.924544
252,105,407.272289
618,328,408.275569
628,402,409.581295
247,117,410.05071
613,358,411.235176
239,121,411.614007
813,601,413.567173
1423,653,415.518934
629,314,416.521745
624,310,417.543371
246,125,417.971239
252,105,418.303942
1032,686,420.424347
600,438,421.943203
251,109,422.294317
238,125,422.647568
621,366,423.799575
626,302,424.808021
242,133,425.214646
1038,615,427.135395
252,105,427.674325
609,340,428.811769
1436,548,430.464508
1340,717,432.723328
1041,534,434.346798
252,109,434.674966
238,135,435.070729
234,127,435.459806
252,105,435.801764
599,268,436.539804
627,336,437.624231
251,123,438.039913
247,127,438.413135
1037,718,440.608135
250,121,441.048011
252,119,441.471098
241,125,441.888001
1038,676,444.087347
1032,559,445.845302
1337,538,447.573062
627,376,448.883508
236,139,449.317763
739,552,451.035303
1044,592,452.868043
1043,462,454.407549
240,131,454.827151
1049,486,456.314332
250,115,456.699828
1574,679,458.945733
597,242,459.686728
252,105,460.020094
649,340,461.049286
1151,554,462.779205
250,117,463.158898
1335,593,464.977206
632,354,466.065235
1035,774,468.543142
623,282,469.318686
635,306,470.313851
606,302,471.21722
251,111,471.575666
1028,665,473.658063
252,109,473.961474
1314,689,476.104449
634,300,477.065063
629,276,477.896399
244,113,478.240232
237,137,478.689596
1046,570,480.403036
739,583,482.181822
238,127,482.586337
617,398,483.733423
243,133,484.178463
616,368,485.246212
611,306,486.143667
247,121,486.503306
634,556,488.3026
247,107,488.621214
249,127,488.984761
1047,517,490.502496
251,117,490.890611
252,105,491.26736
1034,635,493.342115
614,364,494.527282
235,173,495.067576
624,278,495.931963
252,105,496.262645
252,105,496.612909
608,354,497.688595
635,324,498.809074
232,145,499.256948
248,123,499.632338
247,107,499.969912
247,107,500.344281
619,308,501.244946
1432,709,503.377502
610,298,504.320223
238,137,504.745255
252,105,505.080339
1034,667,507.104393
1049,409,508.405323
627,300,509.386316
1331,651,511.410566
247,117,511.75427
251,125,512.137843
250,121,512.519226
614,270,513.401768
1339,639,515.365942
1427,657,517.408112
607,360,518.62803
603,264,519.388226
251,117,519.737468
248,121,520.189655
641,286,521.038985
630,320,522.0084
252,105,522.354554
1574,745,524.602943
1042,633,526.539949
628,368,527.669192
252,117,528.035766
252,109,528.376999
248,113,528.733339
248,115,529.208189
592,348,530.233838
1339,682,532.251413
617,294,533.15527
1686,747,535.446579
1035,641,537.447315
252,119,537.852742
633,324,538.807366
245,109,539.136137
248,113,539.428302
772,570,541.148599
622,282,542.023452
252,119,542.359454
252,105,542.655497
1030,736,544.993842
617,306,545.916928
1042,524,547.643394
607,352,548.822843
247,123,549.233408
1029,733,551.405429
245,119,551.773158
249,117,552.170662
252,105,552.524409
237,137,552.94353
625,340,553.956086
635,302,555.072263
1036,609,556.966299
248,121,557.281825
251,117,557.663522
630,272,558.490314
1426,697,560.620574
628,310,561.586722
1041,677,563.725219
1683,895,566.514039
625,304,567.464305
602,384,568.749848
632,320,569.680009
1031,567,571.233876
248,121,571.63158
635,344,572.74962
632,344,573.699652
1039,558,575.433077
252,105,575.796573
813,617,577.700161
638,324,578.722243
250,117,579.0842
1915,819,581.660759
612,360,582.69904
1337,633,584.689703
1046,514,586.345371
252,105,586.719047
248,123,587.05314
1416,799,589.471773
1336,798,591.878374
252,105,592.22492
237,127,592.59603
1326,581,594.360043
1040,520,595.955719
252,119,596.334463
1034,602,598.109644
638,332,599.215322
248,113,599.588654
1042,639,601.666165
1046,441,603.018808
598,294,603.933474
236,127,604.337228
638,332,605.406974
235,123,605.79077
247,107,606.116287
786,631,608.155688
1051,454,609.570706
1032,575,611.337651
623,255,612.142355
810,540,613.827855
647,292,614.715279
240,119,615.07265
637,378,616.259489
250,119,616.60019
1057,446,618.00213
610,394,619.360137
634,334,620.32615
1049,491,621.891507
617,322,622.970605
242,129,623.380178
603,300,624.181391
248,121,624.583548
615,276,625.412265
1421,689,627.488196
251,119,627.874622
248,121,628.351274
252,105,628.683105
648,388,629.858412
251,117,630.224574
243,111,630.50919
783,573,632.209026
1032,646,634.173416
1693,861,636.685152
615,360,637.915354
736,619,639.822229
597,242,640.507203
1043,503,642.086507
809,566,643.811354
238,127,644.258254
250,105,644.61226
248,113,644.959872
251,117,645.316825
252,105,645.631197
1041,476,647.09679
252,105,647.398172
248,113,647.739227
252,105,648.1188
1422,581,649.932569
238,125,650.337865
598,338,651.344129
237,137,651.807449
247,113,652.116556
629,286,652.994311
625,356,654.113017
627,292,655.080629
251,117,655.420193
1432,751,657.69578
240,137,658.13746
247,107,658.443653
247,117,658.828169
1341,568,660.672814
611,268,661.456216
1336,738,663.719893
589,418,665.046105
634,294,665.971855
633,316,666.96136
240,119,667.316637
235,123,667.801673
623,342,668.926288
1428,701,670.983308
238,137,671.46631
652,320,672.418193
1040,567,674.106508
627,390,675.324539
611,424,676.750545
600,296,677.719483
602,243,678.50435
652,318,679.463857
247,123,679.85333
623,255,680.67892
250,123,681.050534
1045,502,682.546252
248,113,682.908428
611,280,683.839741
252,105,684.165476
238,125,684.536774
252,105,684.874217
1037,591,686.693624
235,123,687.067446
611,332,688.11483
647,284,688.959513
248,113,689.387946
252,119,689.777305
1851,903,692.625837
764,641,694.489535
613,286,695.364116
625,352,696.442883
653,286,697.304434
235,125,697.756114
252,105,698.108674
248,129,698.506578
1030,636,700.294171
621,318,701.175089
252,105,701.49489
632,306,702.417826
238,127,702.798543
1043,600,704.47361
248,113,704.779802
620,340,705.907171
608,290,706.947007
637,356,708.005094
1423,651,710.115493
618,294,711.069051
1043,625,712.945248
732,362,714.048353
238,127,714.476408
1852,885,717.122025
1040,536,718.785983
1316,685,721.024256
248,113,721.392389
624,310,722.453032
1333,735,724.70575
809,562,726.373703
1033,808,728.915427
1168,805,731.175383
252,105,731.466172
773,613,733.28686
248,123,733.655579
252,105,734.01754
1159,568,735.700223
252,105,736.032279
1147,667,738.062262
252,105,738.367354
1427,611,740.175406
630,318,741.149705
617,324,742.035192
647,290,742.962958
1040,526,744.615441
252,105,744.930057
1330,677,746.948748
1346,506,748.544019
626,348,749.561552
647,288,750.387091
251,117,750.736948
1037,602,752.556846
714,456,753.941604
238,125,754.31192
1038,539,755.915267
1695,785,758.349591
1036,583,760.141265
629,354,761.226772
248,113,761.573259
628,366,762.77843
248,113,763.126501
1331,659,765.160118
246,121,765.574605
1041,545,767.247071
811,524,769.034661
612,398,770.265987
622,302,771.176585
626,292,772.054514
250,123,772.409786
604,382,773.542016
1424,797,775.881751
1033,684,777.94302
1032,676,779.985863
235,123,780.385048
240,119,780.85838
241,131,781.246879
1056,582,782.997754
761,579,784.750849
607,302,785.650495
602,278,786.457175
1034,676,788.551187
1052,456,789.945554
624,334,790.91484
1044,446,792.277341
633,308,793.275123
247,125,793.653068
815,566,795.318804
1316,818,797.642446
1032,605,799.509205
603,278,800.356332
252,105,800.658693
1043,495,802.147741
240,119,802.448452
1341,726,804.688947
629,340,805.752836
1044,467,807.173026
611,278,807.998542
606,308,808.924219
814,580,810.696691
252,105,811.010174
1038,563,812.669275
779,621,814.568817
1039,598,816.450977
235,123,816.84605
237,137,817.270688
252,105,817.614658
632,330,818.697557
252,105,819.021049
1427,809,821.483846
628,268,822.309922
619,257,823.076467
1341,705,825.267527
249,115,825.631922
1435,589,827.440787
1044,471,828.930582
238,127,829.325827
1566,721,831.55146
248,113,831.911472
252,105,832.238652
240,119,832.619387
629,342,833.593851
252,105,833.90949
597,298,834.912152
248,113,835.235699
248,121,835.619218
628,368,836.747634
237,137,837.117894
623,282,837.933161
252,105,838.287773
1331,790,840.596741
634,348,841.649188
236,125,841.995308
247,107,842.278527
252,105,842.5661
252,105,842.913874
238,127,843.248184
739,474,844.582325
243,133,844.982666
637,356,846.01561
598,242,846.724962
1337,812,849.212132
236,125,849.594811
1036,632,851.467775
621,348,852.661202
609,262,853.485498
634,354,854.434145
235,123,854.794847
252,105,855.165216
1418,946,858.074656
1153,560,859.812456
252,105,860.163052
250,105,860.546705
1040,551,862.132526
612,314,863.107843
626,364,864.300059
612,322,865.329112
632,298,866.28883
252,105,866.614245
251,117,866.95932
1034,529,868.636233
597,356,869.760833
1325,578,871.462528
252,105,871.808294
252,105,872.169955
608,328,873.181611
1342,681,875.216642
235,123,875.605575
1851,837,878.248904
623,340,879.401154
623,366,880.562044
238,125,880.947095
1322,803,883.383599
612,278,884.319901
247,113,884.693991
241,133,885.13287
621,326,886.131744
1043,455,887.62594
1429,697,889.782185
620,352,890.825772
1424,851,893.407195
252,105,893.717438
252,105,894.034208
611,278,894.885839
1043,610,896.776392
1040,546,898.49484
623,255,899.18662
651,322,900.11343
252,105,900.419408
252,105,900.733519
251,119,901.089818
1342,559,902.793306
250,123,903.202426
606,312,904.164881
1043,638,906.195628
752,562,908.025349
1045,443,909.419446
252,119,909.720998
812,516,911.180591
624,366,912.120917
1428,661,914.034444
604,242,914.815354
1853,917,917.596497
623,320,918.565781
652,314,919.461518
613,278,920.440253
252,105,920.758336
252,105,921.078043
631,294,922.029411
621,408,923.282212
252,105,923.73371
252,119,924.084792
1407,1022,927.024958
1048,509,928.516879
235,123,928.977095
238,119,929.289002
252,105,929.586479
250,123,929.924112
252,105,930.242866
807,605,932.054893
1042,610,933.943999
1332,755,936.163814
647,288,937.092675
1430,562,938.99714
252,105,939.311723
623,294,940.233203
623,282,941.024977
612,254,941.903858
630,272,942.742204
233,131,943.218578
607,302,944.081975
1339,655,945.902982
625,310,946.803975
252,105,947.14539
250,117,947.502864
252,105,947.845972
1336,556,949.562876
1050,600,951.414266
628,312,952.396979
252,105,952.708963
252,105,953.061625
737,390,954.234541
251,117,954.590393
634,340,955.65275
627,276,956.486254
1837,1046,959.654334
1335,716,962.004131
252,105,962.417639
1036,579,964.221932
1690,623,966.216896
252,105,966.497933
251,117,966.917604
252,105,967.249764
645,334,968.364571
1418,679,970.460047
232,127,970.852787
240,137,971.273659
1068,507,972.828979
252,105,973.181851
235,123,973.5631
743,542,975.218438
1427,675,977.270715
1333,611,979.179536
252,105,979.544397
627,316,980.458316
628,388,981.701415
633,344,982.746635
1691,934,985.455898
252,105,985.773961
608,282,986.658136
632,344,987.661871
1043,466,989.102989
251,117,989.497913
252,105,989.804187
608,239,990.591245
252,105,990.900219
1572,681,992.944679
252,105,993.256363
252,105,993.5741
1335,590,995.427158
624,306,996.472238
614,342,997.569208
627,352,998.862982
745,468,1000.41126
235,123,1000.771752
252,105,1001.100334
594,334,1002.133495
1044,523,1003.720525
1036,598,1005.513019
252,105,1005.831431
633,346,1006.922542
1570,627,1008.83806
248,113,1009.227486
1041,671,1011.303496
606,382,1012.491255
1327,843,1015.084123
601,336,1016.15584
626,394,1017.362319
1049,502,1018.95332
768,617,1020.838434
626,342,1021.907322
251,109,1022.253497
628,350,1023.359351
597,258,1024.175687
1037,567,1025.894618
1044,517,1027.491563
610,286,1028.51825
1034,668,1030.464558
247,113,1030.802891
623,332,1031.945825
1040,535,1033.544375
250,105,1033.946511
245,107,1034.292944
624,366,1035.339243
623,318,1036.327552
1035,665,1038.346988
629,386,1039.521629
238,125,1039.912648
622,432,1041.24811
628,312,1042.204937
238,127,1042.57723
252,105,1043.002051
1041,544,1044.649708
1430,685,1046.66577
632,342,1047.599025
251,119,1047.992351
1030,566,1049.650972
238,125,1050.138728
235,123,1050.522851
1427,659,1052.556231
248,121,1052.92394
630,362,1054.112696
238,121,1054.472059
1432,649,1056.444613
622,392,1057.706637
609,262,1058.597631
251,117,1058.995474
1028,796,1061.337908
252,105,1061.656142
632,368,1062.760157
238,121,1063.123693
651,324,1064.147554
634,350,1065.223847
240,119,1065.652779
632,284,1066.661167
251,117,1066.966357
252,105,1067.249977
604,374,1068.422553
1049,517,1070.048431
1435,597,1071.750078
252,105,1072.075017
241,121,1072.440769
1031,703,1074.552526
252,105,1074.903361
1341,583,1076.745834
252,105,1077.09731
1041,537,1078.760305
252,105,1079.080349
240,119,1079.423433
248,113,1079.788981
628,392,1080.973224
1062,690,1083.038221
237,137,1083.4513
252,105,1083.781145
240,119,1084.193093
247,107,1084.509853
1314,647,1086.488007
625,310,1087.425052
1043,476,1089.001171
813,494,1090.535652
1426,673,1092.480538
1312,1028,1095.710287
608,231,1096.392847
248,121,1096.799187
238,125,1097.213752
248,121,1097.597305
1036,595,1099.374192
235,123,1099.759539
236,125,1100.181587
1339,658,1102.318121
238,125,1102.677457
241,121,1103.050197
1343,607,1105.003472
627,312,1105.951027
1039,524,1107.51098
252,105,1107.872295
633,298,1108.687343
1032,544,1110.192061
252,105,1110.537223
252,105,1110.8829
623,262,1111.730211
612,278,1112.591733
640,320,1113.58014
252,105,1113.893845
636,324,1114.931164
624,368,1115.988041
236,125,1116.324467
235,123,1116.761368
241,121,1117.153468
252,105,1117.491622
252,105,1117.894019
252,107,1118.319159
628,340,1119.390333
1036,538,1121.006167
251,117,1121.37654
1047,491,1122.955679
1305,989,1125.924463
238,125,1126.336753
1040,548,1127.943754
603,298,1128.80673
621,366,1129.941157
252,105,1130.237102
597,252,1130.986145
624,446,1132.372447
817,530,1133.996984
248,113,1134.375458
1050,452,1135.801667
252,105,1136.117801
235,123,1136.55686
238,119,1136.927626
625,356,1137.970652
631,296,1138.886681
238,127,1139.256136
235,123,1139.639082
628,372,1140.858755
1027,810,1143.391203
609,360,1144.626404
630,344,1145.632746
608,239,1146.381244
1044,452,1147.771384
235,123,1148.198221
252,105,1148.525712
1426,581,1150.347086
617,388,1151.537601
238,121,1151.875412
252,105,1152.202861
1697,761,1154.477739
1429,727,1156.799734
652,306,1157.718083
621,364,1158.887407
240,119,1159.254354
630,306,1160.187228
252,105,1160.552232
604,262,1161.348479
647,286,1162.205628
621,320,1163.18348
1324,733,1165.372215
1335,722,1167.714618
1048,493,1169.163863
609,328,1170.194546
625,366,1171.2983
612,290,1172.118487
624,372,1173.273113
241,121,1173.616046
1039,595,1175.281974
1335,688,1177.419029
252,105,1177.797257
1422,763,1180.21514
252,105,1180.530778
238,127,1180.910815
252,105,1181.230758
604,262,1182.05898
1038,556,1183.763717
249,115,1184.123775
235,123,1184.503138
1058,550,1186.149987
1697,871,1188.788994
238,125,1189.199728
1332,654,1191.204145
1432,595,1192.972157
252,105,1193.285714
1850,863,1195.975865
773,538,1197.761648
238,131,1198.205817
609,372,1199.307626
630,286,1200.222156
1037,601,1202.024839
252,105,1202.353899
240,119,1202.735067
649,366,1203.85433
248,113,1204.20113
633,344,1205.283846
1034,625,1207.161185
238,127,1207.553348
633,332,1208.616
596,350,1209.67343
629,306,1210.616556
1038,585,1212.420905
240,119,1212.799407
814,584,1214.592779
632,332,1215.595069
1317,761,1217.972883
240,119,1218.345031
631,332,1219.296613
241,121,1219.755869
241,121,1220.109447
252,105,1220.438553
608,282,1221.343484
1039,695,1223.435813
240,119,1223.748732
251,117,1224.087882
252,105,1224.445028
252,105,1224.761809
1030,746,1227.118539
252,105,1227.478285
619,274,1228.307419
617,302,1229.24225
633,332,1230.388062
651,322,1231.280388
251,123,1231.632151
652,306,1232.600137
629,344,1233.609386
1430,599,1235.46685
602,434,1236.785306
1035,669,1238.891168
248,121,1239.279085
1041,505,1240.846604
1039,523,1242.476726
252,105,1242.817937
1040,639,1244.857559
617,274,1245.69546
252,105,1246.002164
236,125,1246.381279
622,306,1247.359872
252,105,1247.692371
624,310,1248.733849
1318,597,1250.596109
248,121,1250.976134
251,117,1251.339516
252,105,1251.691534
637,346,1252.852855
240,119,1253.211947
238,125,1253.58524
623,320,1254.570016
627,384,1255.708991
252,105,1256.050285
1013,907,1258.673405
235,123,1259.059407
241,121,1259.507264
632,354,1260.555602
252,105,1260.865906
237,127,1261.314164
238,125,1261.676969
811,532,1263.316899
1042,565,1265.108806
251,117,1265.490209
248,113,1265.861689
732,637,1267.980329
607,312,1268.939059
235,123,1269.313979
252,105,1269.646013
248,113,1269.941147
1331,675,1272.001107
626,324,1272.986317
1128,805,1275.420726
1420,972,1278.392752
245,115,1278.736258
818,510,1280.320321
241,121,1280.71435
625,290,1281.635979
1341,617,1283.540048
616,362,1284.731266
622,298,1285.665119
1044,610,1287.461185
252,105,1287.794335
629,316,1288.853608
625,294,1289.701752
615,346,1290.667478
1045,428,1291.926415
628,270,1292.754345
620,414,1294.089685
241,119,1294.476493
1040,689,1296.603945
226,135,1297.120485
248,113,1297.53606
623,302,1298.51034
238,127,1298.848032
1321,715,1301.074257
1047,489,1302.540652
238,119,1303.041459
614,368,1304.184064
619,312,1305.143074
252,105,1305.456819
597,432,1306.868496
630,354,1307.931714
1428,675,1310.04295
248,121,1310.40723
248,113,1310.767544
247,107,1311.089629
248,113,1311.393924
238,125,1311.812892
1040,608,1313.727146
632,324,1314.736732
246,115,1315.088115
1043,498,1316.528822
1043,431,1317.865321
1048,491,1319.404049
1324,802,1321.844738
1025,713,1323.94635
252,105,1324.381973
235,123,1324.769818
248,113,1325.12201
632,344,1326.136002
252,105,1326.433596
252,105,1326.727574
1424,675,1328.730056
252,105,1329.034472
1050,452,1330.344655
612,278,1331.194386
251,117,1331.608466
625,260,1332.418527
1042,626,1334.314841
240,119,1334.697322
252,105,1335.051758
1555,1028,1338.255636
1701,793,1340.833174
235,123,1341.203693
620,370,1342.279108
248,113,1342.643938
1426,635,1344.377235
623,300,1345.215512
627,368,1346.241652
1039,545,1347.825644
1066,454,1349.272371
609,268,1350.106087
628,354,1351.21459
1043,606,1353.075031
603,244,1353.821294
248,113,1354.16442
817,522,1355.810973
252,105,1356.152225
1033,659,1358.320193
629,292,1359.262399
1422,759,1361.53216
1040,500,1363.049466
238,125,1363.431414
623,282,1364.33235
237,137,1364.725521
1047,420,1366.040876
624,278,1366.875573
251,117,1367.230888
1047,404,1368.461788
240,119,1368.800687
1429,625,1370.629251
606,312,1371.614637
235,123,1371.977843
600,424,1373.289806
627,322,1374.27055
251,117,1374.736799
631,336,1375.785565
1423,625,1377.789791
235,123,1378.203436
637,334,1379.217333
1033,632,1381.216007
252,105,1381.546519
1430,605,1383.270088
252,105,1383.59265
622,362,1384.66664
1333,763,1387.006516
629,312,1388.08452
251,117,1388.465878
621,420,1389.765305
632,292,1390.636841
611,334,1391.673982
248,121,1392.041906
1339,724,1394.324775
1035,656,1396.296018
240,119,1396.662111
630,450,1397.967083
1436,723,1400.123884
240,119,1400.466322
235,123,1400.818412
601,312,1401.780454
1342,704,1403.874131
1028,796,1406.230784
1035,619,1408.185225
604,278,1409.071792
599,442,1410.345858
628,356,1411.655726
602,382,1412.747563
1044,613,1414.534315
632,308,1415.407643
1424,717,1417.669291
252,105,1418.090284
769,629,1419.924059
632,334,1420.915905
601,346,1421.946295
238,125,1422.305195
749,536,1423.879407
235,123,1424.243769
1042,595,1426.05708
1417,673,1427.976966
633,324,1428.938955
1430,705,1431.064588
1343,573,1432.942676
626,272,1433.829367
1044,472,1435.323425
240,119,1435.70099
252,105,1436.007358
237,137,1436.420476
641,336,1437.491803
1037,857,1440.022309
1334,748,1442.305818
1044,493,1443.821985
1040,510,1445.300234
1039,576,1447.047902
230,129,1447.368575
631,356,1448.513988
763,591,1450.302393
808,590,1452.092622
768,534,1453.737798
1037,695,1455.870801
623,280,1456.687758
603,300,1457.62659
634,348,1458.608398
765,506,1460.092788
803,805,1462.572643
622,350,1463.551219
1420,859,1466.215847
238,125,1466.614768
252,105,1466.959683
240,119,1467.319808
252,105,1467.652616
652,314,1468.5669
629,320,1469.637015
1418,899,1472.354031
626,366,1473.481851
597,242,1474.20918
252,105,1474.529749
1037,709,1476.627824
238,127,1477.028278
252,105,1477.355744
632,324,1478.412763
647,300,1479.405332
1328,826,1481.83918
1043,488,1483.360827
240,119,1483.722388
635,322,1484.672636
647,288,1485.517972
1333,846,1488.07115
600,240,1488.777632
1316,905,1491.525032
632,336,1492.546757
1041,528,1494.146634
1433,731,1496.314617
635,342,1497.389842
1427,659,1499.421107
609,338,1500.512511
252,105,1500.839582
639,573,1502.574848
252,105,1502.85505
252,105,1503.144412
240,119,1503.457658
623,262,1504.273364
252,105,1504.57454
1046,437,1505.949698
1332,653,1507.901353
1034,563,1509.57035
815,574,1511.323737
240,119,1511.661868
637,334,1512.62975
252,105,1512.961883
252,105,1513.286743
245,107,1513.595873
640,324,1514.618655
1422,673,1516.621969
599,278,1517.465887
609,268,1518.436948
631,354,1519.417478
623,255,1520.157484
1038,650,1522.140826
1039,547,1523.834836
238,125,1524.209502
633,296,1525.07662
602,418,1526.323941
238,125,1526.678814
598,360,1527.752848
1048,511,1529.317656
628,344,1530.403674
598,242,1531.090347
1050,465,1532.644765
240,119,1533.000773
592,340,1534.067053
1341,703,1536.248422
252,105,1536.622255
252,105,1536.988197
649,364,1538.247447
652,306,1539.175932
609,386,1540.387639
1331,680,1542.473305
1034,662,1544.504767
634,320,1545.448255
623,378,1546.46469
1042,505,1548.036353
629,312,1549.046525
252,105,1549.397133
238,125,1549.780025
627,360,1550.848381
1343,695,1552.907392
624,270,1553.710012
1033,582,1555.405448
252,105,1555.788803
634,330,1556.798409
1047,511,1558.405705
627,396,1559.638767
252,105,1559.934465
235,123,1560.299983
613,296,1561.246068
630,344,1562.297051
1040,548,1564.001563
597,372,1565.162566
631,332,1566.158193
1048,481,1567.695692
808,581,1569.558272
597,430,1570.845967
620,306,1571.729482
627,270,1572.632947
1342,591,1574.457042
252,105,1574.775864
613,254,1575.62913
632,330,1576.591746
249,105,1576.967845
240,119,1577.415903
238,127,1577.811656
240,119,1578.225487
1334,743,1580.474956
752,671,1582.498774
624,296,1583.409865
252,105,1583.74422
252,105,1584.117227
627,270,1584.948672
611,278,1585.80763
246,107,1586.143327
1064,670,1588.244457
252,105,1588.559505
737,548,1590.234198
599,242,1590.993721
1566,695,1593.1288
252,105,1593.478017
235,123,1593.959572
1426,683,1596.144379
248,113,1596.430363
252,105,1596.770226
639,574,1598.603972
619,360,1599.745209
1429,591,1601.541398
1327,869,1604.130936
607,358,1605.226958
252,105,1605.559532
603,274,1606.349108
651,332,1607.354371
1343,693,1609.413355
1431,697,1611.383362
252,105,1611.756172
1046,583,1613.556339
1413,889,1616.163081
628,392,1617.416168
600,240,1618.128744
252,105,1618.437752
817,526,1620.023024
601,406,1621.29416
799,651,1623.265482
630,332,1624.429585
252,105,1624.739347
625,306,1625.688805
1043,600,1627.504155
1427,667,1629.689043
240,119,1630.110952
247,125,1630.474387
778,554,1632.133842
1030,601,1633.953905
631,296,1634.833499
1325,589,1636.614627
613,332,1637.609396
773,528,1639.12994
1046,447,1640.332564
614,328,1641.367412
252,105,1641.698678
625,368,1642.902195
739,490,1644.412342
618,266,1645.21491
245,115,1645.537801
640,320,1646.517806
1031,546,1648.065216
1038,604,1649.839808
632,344,1650.872656
1040,504,1652.457785
604,262,1653.275494
652,320,1654.157492
617,276,1655.139706
1332,649,1657.070625
631,286,1657.952224
249,109,1658.393463
637,304,1659.274373
252,105,1659.600416
1035,551,1661.110252
619,288,1662.0997
1038,523,1663.724585
1341,693,1665.796291
1340,723,1668.026182
252,105,1668.346358
1037,569,1670.0393
1329,665,1672.09599
252,105,1672.440256
622,352,1673.528622
1041,541,1675.195358
632,284,1676.070247
1330,801,1678.521549
596,432,1679.770298
1432,599,1681.667121
603,274,1682.541421
252,105,1682.881473
600,240,1683.643405
628,378,1684.719439
240,119,1685.078539
1029,781,1687.570751
1043,452,1689.073136
1044,482,1690.463817
624,292,1691.392954
252,119,1691.783196
248,113,1692.140059
240,119,1692.53614
598,302,1693.471367
651,334,1694.507767
252,105,1694.868575
631,304,1695.75084
252,105,1696.088603
638,597,1697.915579
630,318,1698.982797
1434,735,1701.21797
1039,620,1703.044047
235,123,1703.403602
1048,481,1704.845941
612,278,1705.731402
