#{"t_start": 1555826226.732757, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
-362,7997,4511.169212
-448,7997,4560.622828
-436,7997,4609.998569
-336,7997,4657.181525
-419,7997,4706.662272
-397,7997,4756.153562
-443,7997,4803.311039
-422,7997,4852.801741
-26,1120,4859.405822
-432,7997,4908.928062
-424,7997,4956.081106
-327,7997,5005.638853
-416,7997,5055.261105
-374,7997,5102.510717
-326,7997,5152.177093
-385,7997,5201.811334
-313,6715,5241.469674
-295,7997,5291.253105
-454,7997,5341.016912
-315,7997,5388.154866
-420,7997,5437.977182
-401,7997,5487.794645
-11,637,5491.56139
-141,7997,5538.814411
12,837,5543.767052
-421,7997,5593.677314
-387,7997,5643.561136
96,735,5647.902949
-126,2689,5663.780794
-435,7997,5713.679062
-328,7997,5760.861195
-173,4165,5788.213313
-186,7997,5835.458265
-79,2954,5855.727924
75,394,5858.085821
-405,7997,5905.266745
-441,7997,5955.308047
-426,7997,6005.420694
-382,7997,6052.587901
27,817,6057.405259
-323,7997,6107.468564
-452,7997,6157.585051
-449,7997,6204.724003
-152,3618,6229.019697
-448,7997,6276.16139
-461,7997,6326.345169
-436,7997,6376.518369
-328,7997,6423.649753
-402,7997,6473.878929
-405,7997,6524.15755
-188,3738,6546.210965
-345,7997,6596.516462
-419,7997,6643.670168
-338,7997,6694.07682
-240,7997,6744.756378
-386,7997,6791.976313
-359,7997,6842.426223
-441,7997,6892.863358
-236,6307,6930.133726
-29,2316,6943.83306
-297,7623,6992.099306
-441,7997,7042.538311
-449,7997,7089.68138
-377,7997,7140.138451
-455,7997,7190.666632
-442,7997,7237.760443
-398,7997,7288.32944
-396,7997,7338.961418
-409,7997,7386.128562
-217,7997,7436.863167
-174,7997,7487.514582
91,767,7492.060396
-417,7997,7539.22453
-442,7997,7589.969596
-183,7997,7640.763775
47,8055,7688.421968
-224,7997,7739.222884
-236,7997,7790.132277
151,1238,7797.448157
85,7997,7848.467698
-126,8055,7896.08228
-73,2665,7911.875665
236,7997,7962.964459
-204,8055,8014.427192
-125,8055,8062.047077
-372,7997,8112.958572
-446,7997,8164.032004
-431,7997,8211.216716
-238,7997,8262.232946
-333,7997,8313.326732
-239,7997,8360.582206
-265,7997,8411.721786
-371,7997,8462.85304
-403,7997,8510.044759
-372,7997,8561.283372
-248,7997,8612.528325
49,7997,8659.798082
-225,7997,8711.144293
-28,4542,8737.96302
-120,3678,8763.757661
-210,4145,8788.259599
-222,7997,8839.641802
-170,3746,8861.764462
45,8055,8913.582865
-86,8055,8961.219248
4,1957,8976.963863
228,7997,9024.245085
56,8055,9076.134696
-218,7997,9127.704741
-28,1718,9137.880236
-125,8055,9185.523363
-18,1592,9199.184097
-213,5423,9231.278584
267,8056,9283.214482
-303,7997,9330.459476
-337,7997,9382.023063
-355,7997,9433.587784
-378,7997,9480.844846
-407,7997,9532.478994
-260,7997,9584.143158
-115,2917,9601.357561
-306,7997,9653.012928
-74,2685,9668.883237
-143,2753,9685.137862
-115,2923,9702.393337
-293,7997,9754.091058
51,2205,9767.132425
-336,7997,9818.940819
-348,7997,9866.149071
194,569,9874.132548
-288,7997,9921.372451
-16,1271,9928.868334
-355,7997,9980.698271
-144,8055,10032.943057
-30,7997,10080.227089
-41,2462,10099.455724
249,8056,10147.129144
91,7997,10199.247154
-39,1279,10206.837408
-164,8055,10259.162547
-291,7997,10306.368861
32,663,10310.2948
-195,7997,10362.319155
-280,7997,10414.632757
-194,5002,10444.147953
-304,7997,10496.196381
-64,2324,10509.948208
-342,7997,10562.016932
-415,7997,10609.18485
-54,2113,10621.701532
-432,7997,10673.821163
-281,7997,10725.925211
-325,7997,10773.088368
-113,2789,10794.572623
-172,7997,10841.803012
-454,7997,10894.017533
-315,7997,10946.166687
-395,7997,10993.350004
-417,7997,11045.540558
-342,7997,11097.824451
-422,7997,11144.993951
-188,4209,11175.03914
-428,7997,11222.274885
-365,7997,11274.706532
-215,5551,11312.653677
-306,7997,11359.902309
-414,7997,11412.406878
-291,7997,11464.944848
-268,7997,11512.217394
-233,7997,11564.778983
-104,2596,11580.11229
-337,7997,11632.688042
-197,8055,11680.269578
-14,942,11685.850669
-227,7997,11738.540949
-256,7997,11791.175205
-202,7032,11832.783306
83,2137,11851.249492
-381,7997,11898.494843
-117,3363,11923.852651
-37,4366,11949.660489
-261,7997,12002.380886
-78,7997,12049.685361
-154,8055,12102.803083
101,8055,12156.10851
-208,7997,12203.43694
-251,5228,12240.068211
-451,7997,12287.226046
-291,7997,12340.185657
-332,7997,12393.060531
-408,7997,12440.222105
-375,7997,12493.21306
-412,7997,12546.145419
-386,7997,12593.348687
-339,7455,12643.175581
-422,7997,12696.16892
-2,1226,12703.412035
-435,7997,12750.562707
-444,7997,12803.575837
-378,7760,12855.324223
-414,7997,12902.50798
-275,7997,12955.583516
-77,2944,12972.93949
-131,7997,13026.086767
-415,7997,13079.225042
-243,7997,13126.388991
-419,7997,13179.615243
-1,1575,13188.912611
-39,1030,13195.009751
-16,1112,13201.588411
-264,7997,13254.822153
-434,7997,13308.015396
-390,7997,13355.106352
-198,8055,13408.744429
-398,7997,13462.037921
-366,7997,13509.178211
-455,7997,13562.477102
-347,7997,13615.784671
-355,7997,13662.940415
-299,7997,13716.593022
-389,7997,13769.943195
-418,7997,13817.126812
-287,7284,13866.408669
-439,7997,13919.872512
-415,7997,13966.969417
-245,7997,14020.55163
-409,7997,14074.114604
-280,7997,14121.295706
0,1142,14128.052187
-359,7997,14181.56332
-417,7997,14235.28741
-161,3124,14253.734316
-204,5758,14287.712691
-36,2518,14309.094107
-429,7997,14356.288846
-224,7997,14409.999816
-184,7997,14463.783427
-174,5876,14498.460492
-404,7997,14552.216396
-278,7997,14599.384674
-106,3234,14625.114121
-430,7997,14672.269209
-374,7997,14726.134217
-125,2829,14742.842947
-280,7997,14796.751969
-203,7997,14850.678715
-106,3146,14869.248142
-38,3244,14888.402218
-412,7997,14942.380807
-289,7997,14989.644599
-35,1802,15007.108405
-281,7997,15054.328553
-333,7997,15108.373857
-128,3890,15131.376529
-373,7997,15185.496936
-260,7997,15239.5837
-113,3904,15262.674117
-147,8055,15317.198483
-385,7997,15364.380045
-104,7997,15418.561214
-2,865,15423.672625
114,444,15426.315383
-327,7997,15480.526182
-107,2827,15497.241428
-344,7997,15551.447064
-301,7997,15598.6444
-359,7997,15652.852903
-258,7997,15707.127609
-295,7997,15754.306983
-367,7997,15808.66547
-135,3577,15829.825613
-423,7997,15884.273698
22,538,15887.457342
-169,7997,15941.803044
-270,7997,15988.9958
-275,7997,16043.458252
-406,7997,16098.00793
-246,7997,16145.202841
-261,7997,16199.798202
-356,7997,16254.369051
-124,7997,16301.557469
-361,7997,16356.133743
-87,7997,16410.71157
-276,7997,16457.905067
-238,4911,16494.300965
-370,7997,16541.501316
-227,7997,16596.194093
-394,7997,16650.824987
-376,7997,16697.985078
-368,7997,16752.639002
-174,3706,16774.489304
-285,6179,16818.43884
-416,7997,16873.320034
-375,7997,16920.399029
-299,6921,16968.699467
-371,7997,17015.869943
-191,4763,17051.623573
-355,7997,17098.806866
36,763,17110.893375
-145,3094,17129.216624
50,2544,17144.238522
36,691,17148.337363
-17,1357,17156.365252
-387,7904,17210.669869
-36,1704,17220.749732
-390,7997,17275.643105
-218,6418,17313.568923
-152,8055,17369.02995
-73,2041,17381.101225
-410,7997,17436.106806
-84,2576,17451.304253
-454,7997,17506.312477
-301,7997,17553.556927
-320,7997,17608.575329
-50,1429,17617.033228
-134,7997,17672.203765
-58,7997,17719.538176
226,7902,17774.154354
-241,5006,17803.752461
-282,7997,17858.949108
-351,7997,17914.303133
-64,1251,17921.712375
-424,7997,17976.930803
-210,8055,18024.494201
-276,7997,18079.803284
-26,579,18083.230816
-206,7997,18138.55479
-10,2492,18153.276339
-319,7790,18199.260374
-281,5804,18242.268436
-192,8055,18298.075141
-298,7997,18345.241165
-283,7997,18400.727042
-147,8055,18457.004674
-255,7343,18500.399658
-184,7997,18555.991688
-216,8055,18611.907454
-285,7997,18659.081008
-436,7997,18714.658093
-436,7997,18770.818997
-431,7997,18817.964859
-422,7997,18873.477739
-451,7997,18929.132123
-421,7997,18976.215996
-446,7997,19031.786608
-401,7997,19087.473968
-4,1766,19097.936155
-407,7997,19145.124905
-269,5437,19185.725258
-408,7997,19232.866343
-446,7997,19288.558736
-71,1403,19296.848844
-434,7997,19352.587348
-437,7997,19408.345227
-107,3084,19426.516594
-427,7997,19482.354941
-439,7997,19529.431259
-455,7997,19586.03247
-402,7997,19641.921919
-355,7997,19689.017113
-449,7997,19745.111266
-124,2847,19761.899518
-433,7997,19817.906523
-222,4671,19845.409418
-416,7997,19901.368082
-65,2633,19916.925811
-430,7997,19972.965268
-425,7997,20020.187581
-335,7997,20076.251051
-346,7997,20132.416695
-445,7997,20179.553228
-455,7997,20235.648224
-375,7997,20291.792884
-301,7997,20338.972134
-397,7997,20395.222843
-29,2003,20407.03859
-217,7997,20463.393568
-415,7997,20519.73706
-291,7742,20565.380641
-49,2111,20577.860242
-412,7997,20634.139518
-314,7997,20690.628283
-82,3303,20710.130759
27,843,20715.114824
-228,7997,20771.580945
-40,7997,20818.871502
-385,7997,20875.329235
-394,7997,20931.740965
-411,7997,20978.911925
-429,7997,21035.54781
-390,7997,21092.163012
-213,5409,21124.090694
40,2881,21141.1137
-173,4440,21176.743796
-414,7997,21223.960489
-336,7997,21280.596124
-446,7997,21337.252332
-420,7997,21384.425626
-170,7997,21441.135508
-319,7997,21498.10983
-158,3319,21517.729545
89,895,21523.03334
-291,7997,21579.847203
-267,7997,21627.033185
-328,7997,21683.807892
-285,7997,21740.747791
131,1068,21747.025995
-196,7997,21804.309358
-386,7997,21851.452122
-455,7997,21908.318839
-281,7997,21965.241117
-120,4767,21993.382937
-148,7997,22050.444899
-128,8055,22098.039546
-35,1331,22105.900623
-362,7997,22162.916805
-296,7997,22219.82293
-388,7997,22266.932438
-420,7997,22324.048984
-298,7997,22381.09251
-151,3612,22402.405008
-176,8055,22459.991519
-258,7997,22507.217877
-44,771,22511.79102
-226,7997,22568.929104
-278,7997,22626.104877
-226,7997,22673.266523
-286,7997,22730.448726
38,2436,22744.841896
33,1291,22752.449476
-241,5770,22796.590972
-175,7997,22853.816585
-334,7218,22896.376966
-93,1943,22907.86221
-400,7997,22965.038492
-419,7997,23022.381333
-329,7997,23069.462253
-434,7997,23126.733537
-414,7997,23184.685159
-383,7756,23230.329748
-222,7997,23287.705682
-221,8055,23345.580291
-429,7997,23392.756824
-151,4767,23431.138996
19,1473,23439.838851
-124,3301,23459.360216
-451,7997,23516.859539
-317,7997,23564.056945
-398,7997,23621.568272
-449,7997,23679.120963
-422,7997,23726.31446
-311,7997,23784.017509
-405,7997,23841.610364
-368,7997,23888.734406
-136,2805,23915.811071
-435,7997,23962.946859
-291,7997,24020.64612
-213,7997,24078.406507
-367,7997,24125.539808
-455,7997,24183.3408
-208,4217,24208.243448
-412,7997,24266.168828
38,2193,24279.135053
-54,1969,24290.773439
-279,7997,24349.221279
-165,8055,24407.550229
-304,7997,24454.738628
-433,7997,24512.655617
-327,7997,24570.528975
-438,7997,24617.651693
-378,7832,24675.064448
-408,7997,24733.73917
-344,7997,24780.91606
-99,2889,24808.88701
-160,8055,24856.442842
-429,7997,24914.536768
-280,7997,24972.647434
-141,3810,24995.102336
63,446,24997.756161
-358,7997,25056.012724
10,777,25060.594667
-325,7997,25107.800536
-366,7997,25165.973654
-288,7997,25224.168631
-406,7997,25271.35233
-424,7997,25329.645011
-415,7997,25387.908875
-394,7997,25435.030762
-285,7997,25493.326064
-240,7997,25551.792947
-373,7997,25598.92799
-70,2592,25625.377052
-264,7997,25672.562827
-123,3024,25690.401842
-400,7997,25748.896725
-182,8055,25807.686867
-355,7997,25854.841553
-274,7997,25913.304485
-307,7997,25971.810526
8,1475,25980.523591
-42,903,25985.842898
-238,7996,26044.311388
-139,3062,26062.388274
-146,7997,26121.04518
-405,7997,26168.152649
-240,7997,26226.709316
-236,7997,26285.188808
-445,7997,26332.416744
-122,4304,26369.360273
-21,7997,26416.548667
-207,7997,26476.277072
94,7997,26534.994015
-330,7997,26582.188776
-218,4612,26621.560509
-394,7997,26668.761544
-426,7997,26727.485498
-57,3236,26746.56814
-43,1445,26755.087534
-431,7997,26813.84484
-106,2687,26829.696787
-222,7997,26888.67303
-172,8055,26947.967083
-128,2464,26962.542144
-209,4330,26988.071047
-235,7997,27046.955425
-368,7997,27106.031323
-267,7997,27153.197406
-239,7997,27212.202123
-6,721,27216.4812
32,2675,27232.310575
-347,7479,27288.232969
-243,7997,27335.439935
-385,7997,27394.555273
-376,7997,27453.563412
-431,7997,27500.723948
-427,7997,27559.812267
-411,7997,27619.019547
-217,4606,27646.2106
-112,3329,27665.840406
-314,7997,27725.077571
-302,7997,27784.368991
-262,7997,27831.503446
-322,7997,27891.928862
-423,7997,27951.249016
-266,7997,27998.358639
-119,3044,28028.620053
-205,5593,28061.625769
-94,2719,28077.713437
31,2679,28106.518769
-277,7997,28153.772894
-63,1451,28162.332866
-453,7997,28221.772509
-408,7997,28281.27583
-452,7997,28328.474142
-393,7997,28387.978617
-314,7997,28447.54902
56,2342,28461.436246
-187,8055,28521.435785
-115,3487,28542.0137
-215,8055,28601.919391
-244,7997,28649.07954
-223,7997,28708.697831
-314,7997,28768.416913
-100,3740,28790.451893
-220,4440,28816.673745
-436,7997,28876.276861
-431,7997,28935.925257
-454,7997,28983.058439
-417,7997,29042.806186
-407,7997,29102.453163
-454,7997,29149.529852
-416,7997,29209.263439
-449,7997,29269.043024
-392,7997,29316.158764
-424,7997,29376.060687
-53,1110,29382.586883
-454,7997,29442.420442
-393,7997,29489.606221
-437,7997,29549.431442
-399,7997,29609.506868
-429,7997,29656.594157
-312,7997,29716.52599
-10,891,29721.790013
-350,7997,29781.780406
-36,1315,29789.557425
-279,7997,29849.763227
-207,7997,29896.939722
-285,6163,29946.329686
-26,7997,29993.579961
-449,7997,30053.69696
-125,2857,30070.581431
-79,8055,30131.219998
-199,8055,30191.809026
-114,5216,30222.608435
-428,7997,30282.894107
-441,7997,30330.070104
-296,5868,30377.70381
-259,7997,30438.020716
93,1194,30445.063695
-338,7997,30492.21281
-272,7997,30552.668852
-160,7997,30613.177737
-77,2960,30630.664448
-113,4358,30656.412147
-241,7997,30716.829688
-196,8055,30777.586743
-353,7997,30824.714823
-447,7997,30885.228394
-336,7997,30945.939714
-369,7997,30993.132983
-114,8055,31054.079301
-198,7997,31114.72337
-378,7997,31161.954751
-264,7997,31222.658279
-400,7997,31283.264213
-162,7997,31330.486551
-330,7997,31391.206789
-262,7997,31452.055125
104,745,31456.453216
-192,7997,31503.661578
-402,7997,31564.368839
-159,3694,31586.157669
-350,7997,31646.901627
-63,3848,31669.632409
-230,4582,31711.070904
-378,7997,31758.259311
-373,7997,31819.088679
171,510,31822.104201
-83,1710,31832.194556
-106,8055,31893.390129
-176,7997,31954.609788
-114,8055,32002.085751
-56,2336,32015.900207
-297,6428,32067.648784
-145,3401,32087.737116
-299,5981,32136.93793
-297,7997,32184.11869
-374,7997,32245.33568
-239,7997,32306.324865
-408,7997,32353.467135
-263,5210,32398.104426
-346,7997,32445.327497
-440,7997,32506.924091
-425,7997,32568.028538
-420,7997,32615.20651
-362,7997,32676.320404
-263,7997,32738.153098
-323,7682,32783.477177
-356,7997,32844.752975
-429,7997,32906.619907
-352,7997,32953.80906
-134,5106,32998.036755
-224,7997,33059.53143
-382,7997,33106.691381
-422,7997,33167.971633
-443,7997,33229.297235
-440,7997,33276.430213
-188,3798,33298.853137
-450,7997,33360.370812
-284,7997,33421.847304
-67,1409,33430.160791
-344,7997,33491.54785
-318,7633,33536.581629
-424,7997,33598.059206
162,444,33600.694042
56,1523,33609.692719
-239,7997,33671.259284
-112,4033,33695.053516
-105,2278,33708.493774
-69,1878,33719.582296
-273,7997,33781.243979
-287,7997,33842.821229
-407,7997,33889.993024
-423,7997,33951.529331
-410,7997,34013.127548
-451,7997,34060.227758
-406,7997,34121.954055
-412,7997,34183.68524
-455,7997,34230.800931
-409,7997,34292.452753
-383,7997,34354.133636
-330,7997,34401.296135
-331,7997,34463.112185
-208,8055,34525.375461
95,2011,34537.249511
-407,7997,34599.573131
-377,7997,34646.750391
54,7997,34708.717871
-275,7997,34770.765936
-177,4374,34796.579208
-182,8055,34858.95469
-188,5136,34889.257764
-311,6715,34943.745733
-117,3967,34967.197405
41,681,34971.23385
-289,7997,35033.395589
-439,7997,35080.537093
-70,1718,35090.668217
-207,4372,35131.444606
-392,7997,35194.591528
-197,8055,35242.127294
-213,7997,35304.352532
74,2139,35316.970944
-243,7997,35379.326734
-159,3277,35398.689367
-239,7997,35461.156841
-107,2474,35475.768394
-116,6127,35511.933871
-130,8055,35574.725586
-402,7997,35637.113004
-279,5696,35670.660652
-329,7997,35732.950061
-399,7997,35795.33328
-158,4428,35821.3672
-450,7997,35883.689859
-309,7997,35930.817022
-412,7997,35993.132264
-302,7997,36055.510964
-422,7997,36102.633891
-454,7997,36164.919485
-394,7997,36227.346616
-428,7997,36274.42642
-410,7997,36336.953662
-369,7997,36399.447233
-241,7997,36446.668938
-132,3196,36465.534886
-290,7997,36528.236631
-395,7997,36590.852527
-413,7997,36638.04056
-436,7997,36700.556211
-340,6849,36756.46616
-330,7986,36803.575935
-385,7997,36866.247883
-321,7997,36929.13088
-367,7997,36976.29612
-136,2783,37008.455365
-223,6187,37044.91345
-251,7997,37107.720756
-7,699,37111.843828
-421,7997,37174.579318
-384,7997,37221.723025
-324,7997,37284.540076
-372,7997,37347.340429
-266,5375,37379.031311
-302,7997,37442.171753
-323,7997,37489.296715
-414,7997,37552.497013
-63,2637,37568.071209
-126,3046,37586.077983
-264,7997,37649.098281
-116,7997,37712.213261
-228,7997,37759.415479
-221,7997,37822.546734
-288,7997,37885.796095
-284,7997,37932.906889
-48,1770,37959.482211
-63,1816,37970.187127
-371,7997,38017.370985
-421,7997,38080.772825
33,811,38085.561397
-407,7997,38148.771612
-390,7997,38195.951892
-386,7997,38259.134545
-59,5449,38307.439732
-274,7997,38354.653861
-132,7997,38418.125513
-407,7997,38481.595125
-430,7997,38528.721077
-351,7997,38593.313355
-441,7997,38657.451024
-366,7997,38704.613362
-208,6235,38757.689754
-257,5086,38787.69418
18,701,38791.832123
-449,7997,38855.30079
-196,4731,38883.227577
5,865,38888.329289
-422,7997,38951.973757
-247,7997,39015.733773
-271,7997,39062.856081
199,8056,39126.911879
-199,7997,39190.60222
-68,1489,39199.384767
-197,7997,39263.083235
-164,4279,39288.361575
-407,7997,39352.089048
-303,7997,39399.278014
-14,1606,39408.746905
-415,7997,39472.470789
-293,7997,39536.294904
-65,1640,39545.978851
-237,5363,39577.641021
-378,7997,39641.506958
-384,7997,39705.417098
-431,7997,39752.517061
-448,7997,39816.434172
-238,5708,39850.100015
-175,8055,39914.379008
-423,7997,39978.249994
-278,6073,40014.089726
-269,7997,40078.019673
-110,6689,40117.48014
-170,8055,40183.035266
-211,4221,40207.94556
-151,3301,40244.273721
-323,7997,40291.479237
33,8055,40355.966321
103,2360,40369.90926
-284,7997,40434.146569
-286,7997,40498.38801
27,701,40502.515497
-287,7997,40549.689907
-62,7997,40613.989888
-105,2845,40630.773442
-277,7997,40695.231473
155,8055,40760.026964
-92,8055,40807.652632
-410,7997,40872.045785
-259,7997,40936.283148
-139,7997,40983.449149
-131,7997,41047.784674
-153,5503,41080.273663
-131,7997,41144.792934
-125,2877,41161.809952
-346,7997,41226.205992
-8,2097,41238.597591
-56,1768,41249.026653
-237,4829,41294.766666
-317,7997,41341.944595
-272,5311,41390.61345
13,585,41394.069169
-251,7997,41458.739422
154,885,41463.975629
-295,7997,41511.147736
-86,3070,41546.744402
-417,7997,41593.900778
-214,7997,41658.704806
-49,4462,41685.040004
-405,7997,41751.312604
-178,3864,41774.157354
-379,7997,41838.868105
-224,5557,41871.637822
-165,7997,41936.420696
-388,7997,42001.090737
-437,7997,42048.236561
-295,7997,42113.103849
-219,7997,42177.814309
-166,8055,42225.382127
-98,7997,42290.204506
-52,3756,42312.361747
-204,7383,42373.610073
-288,7997,42438.561737
-168,4079,42462.572922
-349,7997,42527.633843
-406,7997,42574.732319
-295,7997,42639.688601
-406,7997,42704.746189
-138,3204,42723.678562
-434,7997,42788.990925
-293,7997,42836.149077
-455,7997,42901.018043
-300,7997,42966.060483
3,1198,42973.128237
-301,7997,43020.221061
-87,2368,43052.154736
15,867,43057.250026
-247,7997,43104.466229
-435,7997,43169.806104
-270,7997,43234.930904
-187,4041,43258.764736
-39,1381,43266.924749
22,1730,43277.158666
-100,8055,43342.69351
-2,990,43348.546943
-141,8055,43414.308078
-85,7997,43461.555558
122,7997,43527.024126
-100,8055,43592.799901
-22,8055,43640.359015
86,7997,43706.133277
73,7997,43771.794436
-179,4059,43795.810069
-367,7997,43861.274345
-270,7997,43908.468693
-110,3008,43944.500035
-432,7997,43991.65717
-205,5184,44041.948273
-1,1046,44048.120091
-265,7997,44095.289969
-63,1519,44122.563812
-205,8055,44170.105186
-403,7997,44235.789089
-326,7997,44301.871332
-273,7997,44348.983347
-325,7997,44414.588163
-218,7997,44480.257075
-397,7997,44527.460249
-411,7997,44593.060188
-434,7997,44658.740195
-300,7997,44705.892369
-242,7997,44771.566271
-213,7997,44837.32295
-325,7997,44884.510244
-250,6861,44945.448099
-213,7997,44992.657205
-56,8055,45058.971899
-136,8055,45125.263233
-155,8055,45172.922138
83,625,45176.637434
89,1108,45201.957988
-98,7997,45249.304226
87,7997,45315.456419
145,1327,45323.309479
-58,1549,45332.50543
-101,7997,45398.584096
-394,7997,45445.77468
-73,2520,45479.473416
-132,3768,45501.702313
9,8055,45568.128927
66,1874,45579.208288
-4,532,45582.384134
-235,7997,45649.004716
-255,7997,45696.138494
-223,8055,45762.535589
-137,2733,45778.65384
-42,1070,45784.998717
-228,7997,45851.213948
-44,3032,45869.359757
-169,7997,45936.976676
141,982,45942.788825
90,8055,46010.147273
151,1226,46017.414644
-133,3708,46039.31688
-366,7997,46105.531694
49,1929,46116.90663
-368,7997,46164.06947
-445,7997,46230.79402
-329,7997,46297.043845
-361,7997,46344.140022
-276,6927,46404.183326
35,3457,46424.55673
-318,7997,46490.808757
-299,6921,46550.842982
-305,7997,46598.024949
-299,7004,46658.496379
-353,7997,46705.665083
-443,7997,46772.01446
-344,7997,46838.625058
-422,7997,46885.720856
-452,7997,46952.017076
-302,7170,47013.502843
-357,7997,47060.675293
-307,7997,47127.13042
-438,7997,47193.499726
-443,7997,47240.568696
-415,7997,47306.965151
-398,7997,47373.424969
-189,4316,47398.868388
-202,4970,47447.619644
-221,7997,47494.834315
-257,7997,47561.508054
-423,7997,47628.362674
-182,5968,47663.497764
-382,7997,47730.292091
-156,3176,47749.014719
-318,7997,47815.89722
-378,7870,47862.318355
-67,2448,47876.750153
-380,7997,47943.589002
-351,7387,48006.845643
-388,7997,48054.020401
-53,2258,48087.912167
-152,3700,48109.750593
-185,7997,48176.648796
187,8056,48224.202374
59,663,48228.13167
-134,4105,48272.625547
-271,5646,48305.950668
51,703,48310.105379
-424,7997,48377.119014
-40,2065,48389.305193
-185,7997,48456.976024
-385,7997,48504.131359
-32,1547,48513.265413
-344,7932,48579.920277
-424,7997,48646.950232
-64,1551,48656.117359
-433,7997,48723.171254
-402,7997,48770.20974
-123,2510,48785.012283
-422,7997,48852.214209
-396,7997,48919.342968
-422,7997,48966.462412
-313,6500,49024.8283
-199,4111,49049.10868
-347,7997,49116.459542
-360,7997,49183.777989
-350,7997,49230.911749
-411,7997,49298.24512
-393,7997,49365.650299
-196,4416,49391.699322
-339,7997,49459.236151
-337,7997,49506.297325
-383,7997,49573.776845
-88,2984,49591.340366
-419,7997,49658.859404
-419,7997,49726.474252
-403,7997,49773.521607
-386,7997,49841.173353
-282,7997,49908.794543
-306,6813,49948.914063
-157,3020,49966.74034
-407,7997,50034.436695
-417,7997,50102.219841
-452,7997,50149.36196
-162,7997,50217.073363
-427,7997,50284.777072
-187,7997,50331.916768
-254,5415,50384.500932
-425,7997,50452.65312
-53,1832,50463.439844
-371,7997,50510.594771
-257,5431,50563.801623
-20,1146,50570.571035
-365,7997,50639.516321
-76,1796,50650.112031
-360,7997,50697.264871
-324,7997,50765.208116
-51,1106,50771.73857
-448,7997,50839.762034
-414,7997,50908.504837
-437,7997,50955.530909
-433,7997,51023.617941
-398,7997,51091.515591
-455,7997,51138.537846
-455,7997,51206.535137
-119,3944,51229.752194
-416,7997,51297.907536
-436,7997,51365.984875
-408,7997,51413.066043
-236,7997,51481.360576
5,562,51484.688155
-183,4851,51513.321872
-417,7997,51581.90034
-438,7997,51650.10849
-382,7997,51697.165063
-325,7997,51765.527422
-29,7997,51833.868927
-348,7997,51880.977436
-334,7997,51950.103213
-369,7997,52018.417701
-402,7997,52065.506389
-355,7997,52133.816726
14,771,52138.366819
-455,7997,52206.728659
-453,7997,52253.775473
-403,7997,52322.180389
-371,7716,52388.999419
-401,7997,52436.096109
-175,4326,52483.077934
-388,7997,52530.185369
-291,7997,52598.795252
-434,7997,52667.410528
