#{"t_start": 1559817804.6207545, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
1698,635,473.120361
251,117,473.529063
1058,546,475.095382
239,131,475.619222
1039,591,477.530561
248,127,477.902484
622,374,479.064256
247,139,479.514774
252,105,479.834728
634,316,480.801831
1035,766,483.179446
250,123,483.536415
242,131,483.925806
816,552,485.56509
1048,464,486.849331
247,121,487.1984
245,125,487.643408
248,113,488.108583
1033,555,489.834473
237,137,490.199149
249,105,490.520679
1049,512,492.067862
237,137,492.521738
599,402,493.929779
251,117,494.311121
237,137,494.765071
600,348,495.841257
610,342,496.941183
242,115,497.314597
626,306,498.258326
628,348,499.382377
252,105,499.685872
1040,529,501.351923
1034,646,503.335023
252,119,503.72116
247,115,504.081303
247,113,504.462279
237,137,504.900509
248,113,505.269554
610,235,506.070417
1420,687,508.120059
252,105,508.423571
614,256,509.24383
606,312,510.158329
241,131,510.569994
629,316,511.681199
245,115,512.04301
252,105,512.371298
1040,649,514.290861
635,344,515.377817
251,117,515.729237
629,350,516.824794
608,328,517.953907
1429,705,520.172136
629,288,521.038914
1425,707,523.209614
620,376,524.440673
1331,745,526.793626
250,113,527.189012
1046,518,528.731817
632,336,529.862515
629,308,530.782574
636,292,531.632871
248,115,531.989703
243,127,532.374512
252,105,532.734195
252,117,533.048215
1427,795,535.482823
1171,615,537.346011
247,113,537.66933
249,119,538.072747
620,304,538.947125
625,356,539.965424
767,633,541.917952
241,119,542.256163
237,141,542.664858
622,326,543.672715
252,105,544.000781
250,123,544.374236
606,245,545.186083
252,119,545.552278
632,344,546.592978
628,284,547.610521
812,516,549.285184
250,117,549.6322
252,105,549.955164
598,242,550.677474
238,119,551.046299
1434,725,553.236951
252,105,553.55382
252,105,553.897103
606,410,555.220478
250,119,555.586004
248,113,555.973536
608,406,557.182521
252,105,557.459407
245,107,557.836016
741,643,559.786633
248,113,560.1279
1037,612,561.992201
248,121,562.358019
1436,693,564.489257
1415,805,567.124033
608,282,568.027831
248,113,568.435374
631,344,569.521336
624,310,570.40249
1040,548,571.983333
630,276,572.895074
629,320,573.848386
242,129,574.237136
236,137,574.644226
1036,703,576.772694
1335,615,578.762677
1340,600,580.629098
248,113,580.958159
625,348,582.048116
1042,639,584.034097
618,390,585.327693
1423,745,587.558898
1034,838,590.031255
238,119,590.446744
629,368,591.532164
248,121,591.910602
251,123,592.319581
243,133,592.729031
1302,866,595.309152
608,284,596.233781
237,137,596.627434
241,131,597.018853
235,139,597.462301
1334,633,599.44549
645,330,600.452563
636,358,601.690596
618,310,602.615556
1009,921,605.53736
621,388,606.774677
615,312,607.710231
1326,871,610.405053
251,117,610.776335
631,356,611.794855
240,119,612.18909
616,338,613.176363
622,350,614.356421
1338,756,616.581015
618,298,617.553613
248,113,617.931392
632,346,618.993992
237,137,619.542185
235,123,619.929007
252,105,620.223387
1332,740,622.487402
1431,691,624.584237
1431,639,626.504774
603,274,627.308339
622,354,628.503726
614,390,629.656484
1035,687,631.667016
240,119,632.015496
250,119,632.380305
1039,545,634.012223
1433,601,635.7958
622,376,636.994887
624,330,638.100189
1332,752,640.293245
1426,759,642.627453
241,135,643.051961
1039,566,644.810755
1067,502,646.383574
637,344,647.370876
251,119,647.722117
251,119,648.132439
248,113,648.470619
1036,739,650.786303
248,113,651.109471
629,306,652.039787
1317,902,654.651827
238,127,655.146907
1154,577,656.985307
1323,534,658.649662
1041,631,660.652442
604,406,661.831686
238,127,662.265939
750,466,663.709317
251,117,664.129993
1043,462,665.440927
252,105,665.825032
1338,627,667.864581
252,105,668.264584
1342,701,670.376312
609,420,671.635964
724,564,673.306485
244,111,673.604051
252,105,673.931822
242,133,674.339607
248,113,674.693526
748,496,676.263649
606,400,677.552446
250,123,677.918263
243,119,678.289145
252,125,678.726833
633,288,679.60227
652,306,680.556883
610,320,681.520597
1350,604,683.351144
247,107,683.671452
816,548,685.408004
607,324,686.400877
1424,689,688.427962
602,354,689.577428
1038,728,691.932207
630,306,692.849669
1318,1146,696.194676
238,127,696.582348
1689,727,698.822566
248,113,699.105218
638,334,700.117609
620,356,701.121965
251,119,701.478484
252,105,701.805807
735,673,703.836717
622,384,704.83825
629,390,706.059378
238,121,706.432311
608,338,707.598063
619,358,708.868733
628,284,709.727632
611,364,710.872127
252,105,711.186002
247,107,711.49853
600,438,712.872861
732,492,714.408957
1037,573,716.145679
610,350,717.192961
250,117,717.567634
238,125,717.99532
240,119,718.366854
1035,729,720.663222
629,368,721.809299
623,302,722.737922
635,350,723.861018
252,105,724.167836
1041,553,725.842369
623,280,726.612897
252,105,727.029229
609,324,728.073206
1570,817,730.357195
624,280,731.207181
606,308,732.130982
636,326,733.066553
251,117,733.437021
1429,643,735.311405
252,105,735.682439
647,288,736.545867
1339,609,738.401554
1039,626,740.332088
243,133,740.756643
608,239,741.495304
1038,688,743.524108
737,558,745.200966
623,255,745.981253
623,280,746.900326
651,330,747.892315
619,316,748.925883
1033,841,751.337173
622,270,752.183183
619,350,753.272543
622,328,754.278298
633,332,755.314455
617,312,756.178437
648,398,757.396172
237,137,757.867323
623,302,758.781072
249,105,759.184988
607,330,760.204432
252,105,760.536481
248,113,760.909647
651,332,761.909259
633,344,763.037172
755,518,764.635396
243,133,765.022763
235,123,765.412816
612,474,766.888137
252,105,767.204872
623,350,768.428333
622,282,769.280065
252,105,769.600689
248,113,769.990326
606,284,770.881593
246,119,771.233133
248,113,771.544965
244,131,771.955591
601,304,772.81422
632,308,773.727282
251,119,774.062595
252,105,774.35202
1041,532,775.972694
235,123,776.351165
1332,780,778.779342
622,318,779.672747
627,316,780.797742
252,105,781.124715
239,121,781.537328
651,322,782.530091
235,123,782.924839
1044,708,785.060768
618,326,786.068691
635,326,786.999308
622,296,788.013686
1327,867,790.603482
631,308,791.562822
617,264,792.343929
242,145,792.789748
1151,530,794.349993
607,276,795.199636
236,125,795.552186
604,262,796.296996
252,105,796.65572
628,284,797.422571
245,107,797.750824
244,125,798.139377
252,119,798.679146
1032,685,800.542101
617,318,801.482126
248,121,801.899787
647,288,802.698331
252,105,802.993933
1046,405,804.282323
604,370,805.42759
252,105,805.739347
812,504,807.244787
638,583,808.95991
251,117,809.317875
1057,642,811.218796
626,268,812.012417
604,358,813.097308
248,121,813.460577
251,117,813.853944
252,105,814.217731
1321,685,816.38838
243,133,816.80977
240,119,817.193323
601,312,818.258802
623,350,819.251683
238,125,819.672173
814,596,821.530722
651,336,822.529917
624,328,823.547215
608,288,824.434456
252,105,824.7626
238,125,825.202507
252,105,825.517349
625,342,826.516168
629,346,827.615278
623,262,828.434784
252,119,828.887469
1337,781,831.308226
1688,930,834.235924
735,496,835.72299
622,251,836.509516
248,123,836.886772
1335,815,839.254432
606,302,840.181502
1070,426,841.445305
1326,638,843.215808
251,117,843.587994
235,123,843.905209
238,119,844.246329
1051,449,845.542966
620,272,846.418453
626,364,847.389794
1434,777,849.826425
1340,619,851.726339
251,117,852.082481
761,575,853.80252
251,117,854.11113
242,133,854.498675
252,105,854.817353
623,306,855.81496
237,125,856.231524
252,105,856.613647
627,270,857.463187
241,131,857.860537
236,125,858.243668
1339,604,860.066206
635,374,861.191439
252,105,861.505845
623,368,862.628456
1037,572,864.438274
1041,503,866.019808
252,105,866.341021
240,119,866.697397
730,330,867.752219
638,310,868.683666
625,284,869.62311
252,105,869.914068
602,406,871.007504
245,115,871.371589
250,131,871.788633
238,137,872.266426
248,113,872.62654
730,751,874.850952
619,310,875.797724
248,121,876.189589
252,105,876.596102
252,105,876.90359
1432,575,878.755656
629,332,879.822362
251,117,880.208503
1325,673,882.282079
250,121,882.663101
250,123,883.079759
623,262,883.938738
241,121,884.359806
1035,548,886.035459
634,344,887.106575
1034,543,888.751182
248,125,889.192023
628,360,890.382207
631,302,891.302637
1048,514,892.856734
252,105,893.234909
238,127,893.612875
252,105,893.935436
609,264,894.688726
237,123,895.127281
251,117,895.470801
235,123,895.846099
629,328,896.893468
252,105,897.218154
1046,405,898.473717
240,119,898.82732
638,336,899.698962
248,121,900.103132
252,105,900.449472
625,310,901.4084
629,352,902.508904
1137,687,904.587008
1075,450,906.142145
625,322,907.117787
623,346,908.300472
248,113,908.661358
631,308,909.624611
252,105,909.908671
1426,635,911.657847
1039,670,913.50467
235,123,913.862103
251,117,914.246047
252,119,914.640134
1435,597,916.470263
620,376,917.579839
1033,642,919.448754
626,318,920.55784
1056,517,922.180639
776,548,923.939643
625,324,924.90232
735,424,926.118328
1039,651,928.036485
1674,910,930.68564
240,119,931.086217
1432,661,933.09858
600,470,934.540516
1698,737,936.750061
248,113,937.167625
248,113,937.635742
628,342,938.779439
252,105,939.095564
631,332,940.12218
248,113,940.47759
242,133,940.88119
252,105,941.170081
1023,558,942.984514
652,314,943.973517
1306,750,946.050374
647,290,946.948003
243,133,947.350887
1050,497,948.886576
623,396,950.115645
248,121,950.534425
1042,450,951.884483
607,308,952.889686
252,105,953.199882
1046,515,954.768499
651,326,955.797691
1034,770,958.127097
252,105,958.428668
1331,761,960.846075
620,368,962.190608
611,278,963.120965
252,105,963.477025
1040,658,965.512168
625,354,966.53123
252,105,966.923163
607,304,967.922172
252,105,968.262573
1340,618,970.11269
248,121,970.531106
609,302,971.449464
1339,726,973.676417
615,340,974.755076
608,266,975.525252
238,119,975.95039
625,316,976.892262
252,105,977.199476
1035,538,978.880135
1428,663,980.87643
252,105,981.164098
606,278,982.08943
1564,747,984.343793
240,125,984.80143
250,123,985.220664
252,105,985.540486
628,352,986.611421
252,105,986.892607
1040,674,988.941138
1434,605,990.836893
608,288,991.665956
632,304,992.62117
248,121,992.974253
1341,541,994.62723
652,320,995.734135
252,105,996.056861
631,356,997.122102
236,125,997.498385
236,125,997.980697
1043,601,1000.036208
628,294,1000.951751
252,105,1001.332783
252,105,1001.676137
623,282,1002.520512
240,119,1002.887524
631,366,1003.996226
652,310,1004.968981
1027,763,1007.244212
239,117,1007.623557
234,139,1008.078404
760,530,1009.774476
626,282,1010.706881
247,105,1011.056548
1035,664,1013.113938
612,348,1014.245363
238,123,1014.610401
634,318,1015.515677
247,107,1015.897578
639,344,1016.970226
1039,589,1018.794173
624,270,1019.638827
252,105,1019.984379
240,119,1020.33976
630,382,1021.470161
1340,704,1023.681719
249,107,1024.018584
240,119,1024.352052
628,366,1025.444169
599,444,1026.832784
241,121,1027.221739
1049,510,1028.925212
252,105,1029.248883
1558,761,1031.434706
1325,581,1033.308303
237,137,1033.781802
629,348,1034.821419
251,117,1035.174369
632,372,1036.334188
620,254,1037.091376
1059,543,1038.746521
1156,530,1040.312939
637,360,1041.465064
252,109,1041.803368
1341,564,1043.630216
624,292,1044.567567
607,227,1045.244922
1037,750,1047.389582
235,123,1047.761416
252,105,1048.135159
248,119,1048.493641
252,105,1048.802677
252,105,1049.095688
1037,605,1050.999171
600,432,1052.360427
1047,437,1053.747256
252,105,1054.07916
1338,526,1055.637022
623,255,1056.425737
252,105,1056.747679
604,262,1057.594944
608,338,1058.667464
240,119,1059.086222
1423,787,1061.425981
1340,593,1063.236234
618,248,1063.988253
647,290,1064.897906
614,326,1065.970731
626,278,1066.918008
614,364,1068.035766
247,121,1068.39566
251,117,1068.761984
247,107,1069.071416
1033,539,1070.667558
1139,595,1072.398625
1331,640,1074.289211
244,111,1074.631371
252,105,1075.042047
647,290,1075.952441
625,368,1077.079515
252,105,1077.397938
252,105,1077.722884
241,131,1078.118062
624,316,1079.11218
1324,575,1080.860095
1169,763,1083.198437
768,570,1084.896213
1036,630,1086.857116
634,406,1088.244707
252,105,1088.570561
631,308,1089.466042
647,286,1090.368226
235,123,1090.747621
245,107,1091.08391
1423,665,1093.027693
235,123,1093.44949
636,332,1094.481492
608,302,1095.485148
630,386,1096.584239
1042,613,1098.493345
607,298,1099.395674
252,105,1099.705687
1038,618,1101.68457
1587,715,1103.825301
235,123,1104.363032
1033,545,1106.02073
1042,638,1107.96387
1398,1020,1110.895835
252,105,1111.258561
627,414,1112.481282
632,334,1113.512843
252,105,1113.838067
252,105,1114.1839
628,316,1115.163415
248,113,1115.510229
1336,808,1118.036809
635,328,1119.153894
640,298,1120.013598
241,121,1120.430891
617,396,1121.696235
252,105,1122.000772
1336,715,1124.282079
610,422,1125.508913
244,127,1125.951211
633,308,1126.877901
603,274,1127.691388
250,137,1128.089871
252,105,1128.401908
629,292,1129.313569
631,296,1130.168636
1049,494,1131.684515
237,125,1132.086413
252,105,1132.414943
240,119,1132.757658
1070,461,1134.208202
743,596,1136.056555
1030,625,1137.976207
1426,753,1140.389644
630,312,1141.292501
625,356,1142.328208
252,105,1142.663489
1043,490,1144.340056
616,338,1145.342679
596,414,1146.695304
628,336,1147.732633
248,113,1148.167141
749,635,1150.113016
1041,599,1151.919292
629,655,1153.986866
1338,647,1155.97313
623,388,1157.227898
631,302,1158.181633
638,340,1159.336937
1320,880,1161.944293
252,105,1162.319621
615,314,1163.259125
635,380,1164.446057
238,125,1164.818532
634,320,1165.841357
1426,671,1167.903196
814,582,1169.643953
631,340,1170.639884
1032,585,1172.371621
240,119,1172.729085
1332,641,1174.560162
235,123,1174.906899
619,404,1176.084412
248,113,1176.535836
237,137,1176.953596
1332,775,1179.416241
741,512,1180.96138
604,262,1181.777741
1043,411,1183.015814
235,123,1183.382765
631,326,1184.407955
1052,451,1185.772679
1032,535,1187.434794
248,113,1187.788766
1036,709,1189.886434
1038,559,1191.695094
606,326,1192.682147
245,107,1192.995336
241,135,1193.40807
614,266,1194.183346
611,284,1195.186406
1032,687,1197.379424
247,113,1197.782305
637,318,1198.771338
1334,618,1200.736315
607,298,1201.600354
745,486,1203.045047
251,109,1203.419103
619,266,1204.235786
1350,602,1206.016907
252,105,1206.33834
621,374,1207.491847
252,105,1207.84524
1043,599,1209.741706
735,450,1211.035368
235,123,1211.40604
604,262,1212.174375
250,129,1212.692563
251,117,1213.084409
600,288,1213.954986
607,298,1214.844691
238,125,1215.228429
235,123,1215.592822
629,342,1216.648662
1337,522,1218.240584
1034,547,1219.872748
606,320,1220.862326
637,344,1221.924665
634,280,1222.791935
801,611,1224.565101
1422,829,1227.178412
240,119,1227.539891
617,348,1228.575744
1689,811,1231.051607
624,302,1231.896446
626,278,1232.79013
613,274,1233.563117
618,310,1234.526379
634,332,1235.535627
234,127,1235.979798
1581,819,1238.580568
235,123,1238.958728
628,286,1239.925899
248,121,1240.306392
1337,640,1242.26934
622,280,1243.198832
644,342,1244.270957
621,264,1245.106251
1686,823,1247.624295
1026,700,1249.82024
252,105,1250.178178
240,119,1250.581548
240,119,1250.937308
630,272,1251.744036
607,334,1252.820858
252,105,1253.112496
235,123,1253.48382
780,550,1255.133964
631,286,1256.032324
605,382,1257.015855
238,125,1257.382829
1414,1010,1260.500378
251,117,1260.843349
1429,691,1262.945941
619,330,1263.988443
252,105,1264.334858
624,306,1265.285183
235,123,1265.666161
251,117,1266.041095
248,113,1266.38694
628,372,1267.607745
252,105,1267.999106
614,348,1269.039253
252,105,1269.375434
652,306,1270.274669
631,340,1271.259155
1424,707,1273.427369
252,105,1273.791267
241,121,1274.150084
252,105,1274.497881
608,338,1275.529217
240,119,1275.91728
1573,825,1278.527123
603,274,1279.424994
628,330,1280.372761
1041,589,1282.188015
1563,699,1284.331397
252,105,1284.756023
1044,498,1286.221053
252,105,1286.568485
1061,546,1288.304983
1685,785,1290.54247
235,123,1290.938363
252,105,1291.242143
636,332,1292.247897
1322,638,1294.234668
635,358,1295.38263
1337,681,1297.486243
625,324,1298.511164
252,105,1298.772497
625,388,1299.918695
251,117,1300.290558
252,105,1300.630997
240,119,1301.057469
252,105,1301.392307
631,296,1302.268902
237,137,1302.821027
1335,599,1304.705893
635,284,1305.624379
252,105,1305.986424
247,107,1306.31822
252,105,1306.677982
235,123,1307.068859
1421,801,1309.468929
756,583,1311.230292
611,278,1312.060869
777,562,1313.824069
1337,687,1315.944675
237,137,1316.328238
1038,589,1318.084867
650,348,1319.172864
235,123,1319.539456
1854,851,1322.084484
1575,807,1324.56856
252,105,1324.897439
252,105,1325.237466
251,117,1325.595105
248,113,1325.881613
640,336,1326.891333
240,119,1327.236224
252,105,1327.512546
238,125,1327.991165
241,121,1328.387623
248,113,1328.695145
251,117,1329.065736
1044,587,1330.815153
252,105,1331.125577
1035,542,1332.774436
252,105,1333.099515
647,290,1334.00285
1341,682,1336.111617
1329,806,1338.729064
250,117,1339.094049
606,276,1339.975246
252,105,1340.265443
252,105,1340.633887
248,113,1341.002712
625,318,1341.932035
639,328,1342.889761
1046,511,1344.299448
251,117,1344.645035
238,125,1345.019825
626,352,1346.059953
610,294,1346.875577
252,105,1347.205228
252,105,1347.566204
630,332,1348.528358
608,266,1349.434509
633,280,1350.312095
632,368,1351.47113
1333,839,1353.995726
235,123,1354.389449
241,121,1354.825591
240,119,1355.2159
235,123,1355.582502
1436,689,1357.824986
251,117,1358.248322
251,117,1358.652973
235,123,1359.037835
247,107,1359.376694
1339,732,1361.573676
1040,546,1363.275249
644,340,1364.337083
252,105,1364.642008
633,350,1365.763639
235,123,1366.168141
624,354,1367.231373
236,123,1367.665553
241,131,1368.050877
245,115,1368.402522
252,105,1368.709616
642,394,1369.84723
622,342,1370.939321
1031,547,1372.549321
1029,876,1375.322833
1032,683,1377.487018
651,330,1378.599786
252,105,1378.939398
245,107,1379.228363
732,502,1380.851427
252,105,1381.169646
252,105,1381.484593
616,356,1382.563403
634,320,1383.508179
617,328,1384.476199
1039,546,1386.178645
1043,615,1388.221142
252,105,1388.541686
634,354,1389.627968
252,105,1389.945645
629,312,1390.868802
631,286,1391.764478
625,354,1392.909749
614,256,1393.647198
617,354,1394.764172
1036,527,1396.290862
601,418,1397.507943
235,123,1397.863645
240,119,1398.274729
614,362,1399.321862
633,360,1400.370633
1323,609,1402.197255
629,356,1403.264503
245,107,1403.651203
1032,595,1405.403055
252,105,1405.708775
1343,691,1407.822352
1051,457,1409.192788
251,117,1409.558053
629,288,1410.386098
1043,483,1412.073045
628,282,1412.885108
617,388,1414.030005
1575,781,1416.402667
1426,659,1418.453325
607,268,1419.193818
1039,696,1421.216963
240,119,1421.600252
1428,673,1423.57925
808,581,1425.354428
236,125,1425.751659
251,117,1426.105387
248,113,1426.437062
630,272,1427.242659
1424,861,1429.649655
251,117,1430.052887
1335,714,1432.339071
252,105,1432.664366
616,500,1434.196607
252,105,1434.52582
647,288,1435.409733
252,105,1435.736571
1033,539,1437.382627
1039,657,1439.295123
630,360,1440.374526
604,342,1441.484718
252,105,1441.808724
252,105,1442.114284
1571,849,1444.680516
252,105,1445.005934
251,117,1445.352622
618,302,1446.354004
1318,805,1448.731298
1430,809,1451.202452
620,278,1452.066375
813,484,1453.588972
252,105,1453.888425
1429,737,1456.147812
618,266,1456.933388
252,105,1457.308983
651,324,1458.264031
1024,858,1460.760779
652,318,1461.739289
252,105,1462.082211
252,105,1462.442058
1060,518,1463.886934
252,105,1464.298863
1044,614,1466.177582
252,105,1466.524508
652,306,1467.421915
252,105,1467.7891
1038,567,1469.428742
625,384,1470.641759
626,364,1471.837306
240,119,1472.201554
1042,603,1474.003378
252,105,1474.33976
1339,724,1476.444303
252,105,1476.802657
631,296,1477.687917
235,123,1478.15281
630,328,1479.252782
1854,755,1481.476246
606,336,1482.549427
1047,513,1484.044378
634,372,1485.19645
617,302,1486.150052
651,330,1487.11063
252,105,1487.437978
613,334,1488.493981
1044,498,1490.024948
624,302,1490.911404
247,105,1491.31196
1434,607,1493.167583
652,320,1494.117521
633,304,1495.073555
251,117,1495.410838
1039,691,1497.548121
610,348,1498.606099
252,105,1498.949381
631,316,1499.897224
248,121,1500.3811
236,125,1500.777106
252,105,1501.073122
252,105,1501.343516
652,320,1502.379821
252,105,1502.716997
235,125,1503.045973
1426,797,1505.484887
637,344,1506.438265
633,296,1507.337544
1336,677,1509.415562
749,480,1510.86493
235,123,1511.234659
605,278,1512.048245
633,296,1512.965595
1336,787,1515.333853
622,298,1516.276822
1697,627,1518.251162
1041,630,1520.030456
1053,678,1522.046614
611,332,1523.053242
629,306,1524.021606
243,133,1524.386414
252,105,1524.70498
625,298,1525.642395
604,384,1526.816657
241,121,1527.169903
630,366,1528.214104
235,123,1528.632989
625,340,1529.630688
614,388,1530.799563
633,350,1531.874232
607,326,1533.012916
762,697,1535.12812
637,334,1536.207352
611,278,1537.177599
1336,651,1539.324544
1314,702,1541.567269
1310,1043,1544.693205
631,286,1545.570677
1425,651,1547.481989
647,290,1548.339819
639,579,1550.117511
248,113,1550.479231
252,105,1550.781884
1036,773,1553.046811
252,105,1553.376964
252,105,1553.686313
609,388,1554.887377
1428,689,1556.948367
252,105,1557.271219
607,302,1558.231016
1044,448,1559.602606
238,125,1559.972972
252,105,1560.289262
252,105,1560.599561
1042,471,1562.079495
1042,646,1564.097298
252,105,1564.434146
764,743,1566.759159
248,113,1567.111414
600,312,1568.161858
623,302,1569.10905
605,274,1569.944575
252,105,1570.289874
647,288,1571.100834
762,494,1572.635361
1338,640,1574.568008
1315,889,1577.290624
1050,472,1578.825356
619,378,1579.961536
252,105,1580.278162
607,312,1581.294899
623,282,1582.148457
634,330,1583.177267
252,105,1583.487976
1048,770,1585.928522
252,105,1586.255199
1039,570,1588.050107
248,105,1588.380313
653,286,1589.228658
620,278,1590.098454
243,133,1590.523326
252,105,1590.875925
243,133,1591.279623
629,308,1592.279566
623,255,1593.068278
650,342,1594.213493
240,119,1594.559576
622,356,1595.829187
241,121,1596.190683
752,538,1597.91909
235,123,1598.36655
248,113,1598.712653
1422,743,1600.961039
235,123,1601.360461
609,264,1602.17949
236,127,1602.575919
252,105,1602.954808
623,274,1603.792657
252,105,1604.117673
1337,666,1606.098504
771,486,1607.547007
252,105,1607.8593
633,344,1608.927733
1340,739,1611.005282
633,306,1611.888625
633,316,1612.847744
609,264,1613.690051
252,105,1614.004194
252,105,1614.332289
622,320,1615.29341
652,320,1616.192795
252,105,1616.499195
1048,488,1618.024198
632,296,1618.973799
1039,654,1620.975039
1431,709,1623.132017
251,117,1623.511218
252,105,1623.823523
1048,496,1625.509991
623,262,1626.364168
250,105,1626.709782
1430,703,1628.937584
731,568,1630.657766
1037,736,1632.828376
1418,705,1634.996587
609,302,1635.926596
240,119,1636.304001
626,318,1637.288317
