#{"t_start": 1555826226.81168, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
-170,8055,30618.089337
-168,7997,30665.319067
-408,7997,30725.690084
-229,7997,30786.1126
-436,7997,30833.242783
131,703,30837.402464
-340,7997,30897.91005
-419,7997,30958.621902
-181,7997,31005.825805
-23,2950,31036.631036
66,7997,31083.880751
-218,7997,31144.512349
-395,7997,31205.249908
-400,7997,31252.398186
-362,7997,31313.015438
-400,7997,31373.782802
-316,7997,31420.996484
-124,7997,31481.824333
-454,7997,31542.574918
-409,7997,31589.684155
-339,7997,31650.445912
-289,7339,31708.142784
-389,7997,31755.352452
-230,7997,31816.175368
-434,7997,31877.025858
-286,7997,31924.24822
-218,7997,31985.3281
-258,7997,32046.357025
-167,7997,32093.592447
39,2342,32107.40521
-62,1417,32129.693822
-315,7997,32176.877655
-273,7997,32238.107542
-292,7997,32299.113805
-407,7997,32346.239081
-363,7997,32407.293486
-89,2161,32420.046703
-337,7997,32481.763824
-450,7997,32528.904542
-418,7997,32590.010068
-142,3533,32610.843179
-253,5742,32658.661022
5,7997,32720.48026
-373,7997,32767.665431
-436,7997,32828.927076
-421,7997,32890.786793
-246,7997,32937.99361
-165,3770,32974.315606
-109,3477,32994.847869
-237,6095,33030.898206
-23,1459,33039.52174
-236,7997,33100.956403
-403,7997,33162.239323
-431,7997,33209.379521
-398,7997,33270.695436
-430,7997,33332.230305
-311,7997,33379.407422
-106,3798,33416.135158
-343,7997,33463.242612
-127,4530,33504.22332
-422,7997,33551.375569
-436,7997,33612.874341
-216,8055,33674.795946
-367,7997,33721.934201
-44,8055,33783.969483
-383,7997,33845.541119
-425,7997,33892.690159
-409,7997,33954.256105
-454,7997,34015.840217
-359,7997,34062.923202
-391,7997,34124.679046
-383,7997,34186.402242
-380,7997,34233.530716
-442,7997,34295.17031
-393,7997,34356.856591
-429,7997,34404.019161
-208,7997,34465.83592
37,974,34471.600889
-195,4342,34511.972037
-328,7997,34559.154171
-364,7912,34620.934999
-148,4496,34647.493436
-148,8055,34709.818084
-290,7997,34771.849737
-122,2835,34788.58803
-284,7997,34850.617763
-293,7997,34897.819083
-173,8055,34960.231747
-328,7997,35022.388364
-203,5278,35053.527292
-426,7997,35115.616905
-375,7997,35162.800711
-361,7997,35225.924159
-237,7997,35288.168531
-39,7997,35335.383825
34,1606,35344.889617
-52,1375,35368.074494
-351,7997,35415.381377
-260,7997,35477.798304
-354,7997,35540.193793
14,1604,35549.685334
-144,3774,35571.971035
-361,7997,35634.331515
-273,7997,35681.433926
-399,7997,35743.725725
-271,6025,35779.265966
-156,7997,35841.601892
-182,4294,35882.07968
-444,7997,35929.205963
-386,7997,35991.536051
-385,7997,36053.919874
-7,867,36059.024163
-434,7997,36106.165879
-408,7997,36168.43143
26,3920,36191.517501
-322,7997,36253.974169
-168,8055,36316.826217
-105,6769,36356.726685
-339,7997,36419.273985
-272,5399,36451.163726
-58,1180,36458.138731
-294,7997,36520.805715
-130,3112,36539.189532
-191,4534,36581.395113
-313,6831,36621.716109
-276,7997,36684.249817
-238,7427,36743.573865
-306,7997,36790.695045
-317,7997,36853.422178
-414,7997,36916.267711
-17,1096,36922.757481
-357,7997,36969.929436
-431,7997,37032.776589
-267,7997,37095.577703
-227,8055,37143.047936
-293,7997,37205.789112
93,432,37208.34225
-229,7997,37271.140675
-95,5427,37303.163538
-149,8055,37366.316397
-194,4550,37393.169524
-269,7997,37456.307884
-201,4077,37480.344169
-268,7997,37543.53779
-164,8055,37607.003593
-421,7997,37654.102798
-126,8055,37717.576268
-263,7997,37780.764659
-47,1714,37790.838616
-7,8055,37838.392313
-398,7997,37901.642164
-202,7997,37964.880209
-224,8055,38012.387949
-326,7997,38075.810297
-287,7997,38139.00528
-347,7997,38186.163764
-369,7997,38249.352416
-87,1694,38259.361437
-433,7997,38322.701956
-184,7997,38369.921423
-345,7997,38433.366468
-274,7997,38496.868553
-406,7997,38543.941591
-48,2169,38574.209089
-339,7997,38621.36848
-395,7997,38685.490855
-430,7997,38748.976395
-304,6247,38785.790942
-411,7997,38849.297584
-344,6833,38889.584044
-446,7997,38953.200033
-367,7997,39016.955875
-293,7997,39064.085627
-122,8055,39128.148389
-160,4444,39154.409259
-336,7997,39218.060152
-123,3453,39238.460097
-404,7997,39302.143637
-272,7997,39365.846889
-431,7997,39413.014101
-415,7997,39476.728653
-455,7997,39540.559962
27,564,39543.909246
-381,7997,39591.084055
-385,7997,39654.934216
-402,7997,39718.816165
-448,7997,39765.923539
-184,7353,39826.064378
-201,7997,39890.010191
-419,7997,39937.115253
-444,7997,40001.033097
-233,4909,40030.006794
-99,2085,40059.090437
-452,7997,40106.253802
-252,7997,40171.463423
-387,7997,40235.463748
-157,4943,40264.657068
-160,3870,40287.489708
-122,3866,40327.239329
-162,7997,40374.457668
-13,1240,40381.810662
-357,7997,40445.991524
13,1208,40453.121064
-220,7997,40517.366687
-42,1341,40525.300057
-109,3854,40548.053474
-14,667,40551.990341
-172,7997,40616.319377
45,974,40622.073228
-202,7997,40686.530717
-135,8055,40734.098846
-17,8055,40798.912459
64,2348,40812.809144
-432,7997,40877.213646
-256,7997,40941.429581
-45,966,40947.131166
177,984,40952.935706
-280,7997,41017.284962
-231,7997,41064.464762
-141,8055,41129.323161
-100,2135,41141.927922
-117,3066,41160.035037
-30,1596,41169.45255
-35,1028,41192.836862
-133,8055,41240.288443
-301,7997,41304.690279
-284,7997,41369.259378
-196,7997,41416.396007
-5,918,41421.837789
-382,7997,41486.444364
-322,7997,41551.082539
-398,7997,41598.265104
-164,4988,41645.269528
13,751,41649.754416
-134,8055,41697.351147
-65,7997,41763.612762
-276,7997,41828.363027
-434,7997,41875.522099
72,1537,41902.19443
-361,7997,41949.353869
-287,7997,42014.014053
-407,7997,42078.824512
-257,7997,42126.041239
-211,7997,42190.785674
-263,7997,42255.581689
-170,8055,42303.14451
-40,8055,42368.379828
-405,7997,42433.298037
-12,2542,42448.292285
-323,7997,42495.437394
-439,7997,42560.459299
-455,7997,42625.412712
-165,3228,42644.41661
-166,7997,42709.496414
-283,7997,42756.699864
-437,7997,42821.979634
-409,7997,42886.88203
-325,6504,42925.182978
-305,7997,42990.226053
-78,8055,43055.620319
-223,7997,43102.834305
-313,7997,43168.161355
-96,1906,43179.416611
-448,7997,43244.562058
-252,7997,43291.713738
-126,8055,43357.252781
-83,1744,43367.584625
-209,7997,43432.985883
69,1690,43442.982927
-186,8055,43508.808363
-38,2707,43524.802466
-198,8055,43590.578743
-133,8055,43638.157703
215,7874,43703.205731
-107,8055,43769.226816
-184,7997,43816.502577
-101,8055,43882.291762
-291,7997,43947.755691
-260,5792,43981.917316
-244,7997,44048.794115
-386,7997,44095.954843
-306,7997,44161.431369
-3,3850,44184.135155
-155,3301,44222.170635
-351,7411,44265.882812
-428,7997,44331.921879
-357,7997,44397.513041
64,2458,44412.030873
-261,7997,44459.220357
-326,7997,44524.898003
12,661,44528.818446
-409,7997,44594.431191
-393,7997,44660.108061
-349,7997,44707.253885
-353,7997,44772.948799
-149,8055,44839.035281
-142,4191,44863.782686
-161,8055,44931.772472
8,1457,44940.388092
-30,1261,44947.826491
-56,2893,44964.894591
-207,7997,45030.837944
64,8055,45078.492069
-107,2171,45110.012543
139,8056,45157.623766
84,7997,45223.766047
364,8055,45290.220394
188,8056,45337.893826
-344,7997,45403.956569
-230,7997,45469.991119
-145,7997,45517.188357
-205,7997,45583.270098
-70,7997,45649.89318
-256,6879,45690.445565
-309,7997,45756.498163
-307,7997,45803.6432
-136,7997,45870.200387
-88,8055,45938.060023
31,1275,45945.615037
156,320,45947.525393
226,310,45949.38083
-109,8055,46016.732302
-19,1056,46022.992278
-342,7997,46070.165426
-341,6983,46130.377081
-273,7997,46197.143893
-366,7997,46244.272433
-285,7997,46310.501975
-434,7997,46376.837423
-411,7997,46423.931386
-383,7997,46490.174124
-365,7997,46556.528598
-158,3236,46575.624784
-238,7997,46641.982229
-222,7997,46689.160162
-354,7997,46755.492038
-431,7997,46822.143768
-434,7997,46869.219687
-445,7997,46935.500403
-365,7997,47001.851697
-255,7997,47049.044458
-281,5607,47101.37235
-279,7997,47148.523341
-405,7997,47214.914382
-402,7997,47281.274638
-454,7997,47328.380484
-385,7892,47394.224108
-125,7997,47460.843855
-352,7997,47508.061946
-69,1722,47537.659862
-101,2225,47550.807472
-295,7997,47597.978854
-100,2936,47634.981313
-338,7997,47682.106425
-361,7997,47748.879371
-297,7997,47815.743728
-20,2195,47828.677541
-290,7997,47875.859596
-308,7997,47942.695588
-306,7997,48009.560269
-360,7997,48056.697717
-25,4055,48101.185448
-286,7997,48148.320108
-282,7997,48215.290435
-247,7997,48282.72877
-188,7997,48329.910159
-248,7997,48396.896404
-119,7997,48464.549838
-394,7997,48511.704201
-445,7997,48578.737817
-146,5236,48629.559677
-345,7997,48676.617978
-439,7997,48743.646119
-290,6486,48781.830597
-443,7997,48849.021667
-455,7997,48916.16797
-404,7997,48963.278654
-431,7997,49030.445862
-114,4007,49054.103432
-253,5706,49107.918429
-345,7997,49175.251785
-414,7997,49222.38292
-438,7997,49289.717998
-398,7997,49357.123168
-350,7997,49404.29154
-381,7997,49471.79118
-404,7997,49539.270944
-433,7997,49586.3501
-389,7997,49653.84774
-409,7997,49721.454801
-426,7997,49768.495726
-447,7997,49836.162783
-444,7997,49903.773279
-334,7997,49950.859751
78,1269,49958.345039
-386,7997,50026.045061
-455,7997,50093.838182
-300,6570,50132.545535
-324,7997,50200.276014
-279,7997,50268.003316
-282,7997,50315.104536
-305,7997,50382.918075
-156,7997,50451.045795
-165,4845,50479.611401
-259,7997,50547.948396
6,1513,50556.85457
-48,1886,50568.016885
-133,3648,50589.496557
-454,7997,50658.446055
-387,7997,50726.430146
-114,3746,50748.493297
-377,7997,50816.564424
-291,7997,50863.625537
-346,7357,50928.586749
-301,7997,50975.703382
-403,7997,51043.708551
-442,7997,51111.602365
-422,7997,51158.725368
-432,7997,51226.660016
-454,7997,51294.784216
-434,7997,51341.897731
-324,7997,51409.963504
-370,7997,51478.237058
-105,8055,51525.753067
-358,7997,51594.335997
-206,7997,51662.532599
-302,7997,51709.5981
-124,7997,51777.937302
-155,4149,51823.763556
-328,7997,51870.747036
-300,7997,51939.896586
-405,7997,52008.320595
-325,7997,52055.271871
-346,7997,52123.603681
-378,7997,52192.092309
-449,7997,52239.004238
-454,7997,52307.423697
-383,7997,52376.03496
-444,7997,52422.986214
-450,7997,52491.579624
-93,2245,52504.838414
-360,7997,52573.447006
-402,7997,52620.541533
-454,7997,52689.160804
-348,7997,52757.878266
-365,7997,52804.946295
-434,7997,52873.779174
-354,7060,52937.367267
-426,7997,52984.449417
-219,7997,53053.097654
-351,7997,53121.862988
