#{"t_start": 1555826226.58132, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
-137,8055,10184.802274
-234,5090,10214.955929
-209,7997,10266.942091
-276,6428,10304.879678
-63,2247,10318.182586
-23,1070,10329.283658
-380,7997,10376.520194
-284,7997,10428.835217
-405,7997,10480.859327
-296,7997,10528.0995
-351,7997,10580.143673
-242,7997,10632.275061
-317,6438,10670.257356
-176,3439,10690.556258
-284,7997,10742.669243
-181,4982,10772.047958
-251,7997,10824.307225
-288,7997,10876.571186
-424,7997,10923.689201
-427,7997,10975.870779
-351,7997,11028.081739
-380,7997,11075.247306
-194,5276,11111.459718
-340,7997,11163.831836
-411,7997,11211.085362
-225,8055,11263.866834
-322,7997,11316.271935
-368,7997,11363.503647
-411,7997,11415.995947
-331,7997,11468.5379
-196,8055,11516.161433
-52,1670,11526.039783
-205,4432,11557.541674
-93,2167,11570.363454
-147,5509,11602.937108
-319,7997,11655.519912
-296,7997,11708.190335
-56,2179,11721.088898
-25,1064,11727.395448
47,8055,11780.412304
-133,8055,11828.071019
-129,8055,11881.494397
108,1136,11888.235587
-222,7997,11940.951244
-64,1604,11950.443735
-200,4275,11975.698155
-75,8055,12028.828665
59,7997,12081.633857
-100,8055,12129.284655
-66,3987,12158.514792
-282,7997,12205.819755
-389,7997,12258.764057
-389,7997,12311.690945
-128,7997,12358.910716
-177,3979,12388.049023
-304,7997,12435.241671
-135,3082,12459.201547
-385,7997,12506.409513
-413,7997,12559.356741
-285,7997,12612.378206
-133,2693,12628.2741
-87,2556,12643.368176
-251,7997,12696.355203
-454,7997,12743.497508
-366,7997,12796.51229
-358,7997,12849.662511
-391,7997,12896.843582
-384,7997,12949.897757
-454,7997,13003.008542
-412,7997,13050.18061
-293,7997,13103.328583
-415,7997,13156.533749
-430,7997,13203.726416
-382,7997,13256.95378
-402,7997,13310.152938
-387,7788,13356.006424
-260,5405,13394.000912
-226,7997,13441.15785
-455,7997,13494.436705
-455,7997,13547.744447
-409,7997,13594.853463
-444,7997,13648.192697
-400,7997,13701.872432
-364,7997,13748.966799
-357,7997,13802.367974
-424,7997,13855.874512
-435,7997,13903.016544
-337,7403,13952.968673
-449,7997,14006.520402
-290,7997,14053.636735
-430,7997,14107.266011
-314,7997,14160.797184
-274,7997,14207.95185
-259,7997,14261.676382
-251,7997,14315.386075
-17,2282,14328.863457
-445,7997,14382.558394
-59,1415,14390.918519
-273,7997,14438.106063
-183,3818,14467.247822
-365,7997,14514.441303
-242,7997,14568.176222
-402,7997,14622.00867
-304,7997,14669.152421
-295,7997,14723.033751
43,994,14728.913624
59,1032,14735.012584
-7,2412,14749.250966
-36,926,14754.729962
-346,7997,14808.604645
-244,7997,14862.538201
29,8055,14910.092916
-287,7997,14964.050044
-183,7997,15018.15066
-331,7997,15065.355004
-369,7997,15119.420217
-241,5148,15156.779645
-17,2476,15171.349397
-259,7997,15218.558369
-47,1501,15234.348752
126,1463,15242.981001
-138,3431,15263.2527
-386,7997,15317.425849
-213,4332,15342.98441
-170,7997,15397.159822
-175,7997,15444.348554
-25,1152,15451.150877
-133,3951,15481.490311
-262,7997,15528.724749
-219,4785,15563.953893
-103,3573,15585.025587
-410,7997,15639.263908
-404,7997,15686.463163
-378,7997,15740.726747
-407,7997,15795.0888
-235,4761,15823.198208
-288,7997,15877.667641
-419,7997,15924.8422
-343,6789,15972.085176
189,998,15977.992165
-335,7997,16032.456334
-396,7997,16079.613193
-294,7997,16134.189883
-165,8055,16189.150762
-213,7997,16236.35731
-290,7997,16290.919322
-421,7997,16345.488113
-196,8055,16393.05643
-165,7997,16447.634598
-420,7997,16502.217156
-193,5672,16535.675773
-377,7997,16590.386697
-411,7997,16645.043278
-288,7997,16692.195516
-349,7603,16744.549395
-400,7997,16799.156452
-309,7997,16846.380495
-424,7997,16901.162338
-397,7997,16955.805604
-66,2905,16972.944986
-273,7997,17020.115556
-333,6550,17066.419954
-261,7997,17121.211969
-225,7997,17168.404976
-419,7997,17223.264265
-107,3854,17246.035925
-438,7997,17300.958192
-17,621,17304.629107
-82,2239,17317.905374
-252,7997,17373.005131
-363,7997,17428.019085
-416,7997,17475.178403
-282,7997,17530.227768
-298,7997,17585.253175
-335,7997,17632.471673
-126,7997,17687.644781
88,685,17691.708853
143,907,17697.116174
-134,8055,17752.688534
-32,8055,17800.337647
-240,7997,17855.517375
121,1305,17863.241545
-290,7997,17918.598119
-180,8055,17966.157558
-69,2085,17986.521641
-296,7997,18033.710046
-48,1112,18040.287562
-368,7997,18095.622874
-369,7997,18150.927077
17,8055,18198.457961
-230,7997,18254.38478
-305,7997,18309.829675
-346,7997,18357.020082
-251,7997,18412.511631
-161,8055,18468.802525
64,2801,18485.338488
-347,7997,18540.951614
-187,7997,18588.162221
-232,7997,18643.709656
-400,7997,18699.281789
-396,7997,18746.42496
-349,7997,18802.578196
-437,7997,18858.125257
-453,7997,18905.234843
-93,2909,18930.902629
-417,7997,18977.999838
-400,7997,19033.578193
-334,7997,19089.261743
-313,7997,19136.463046
-112,2705,19152.421503
-396,7997,19208.0796
-453,7997,19263.776201
-301,7997,19310.947293
-433,7997,19366.674157
-443,7997,19422.420731
-455,7997,19469.552991
-455,7997,19525.347489
-429,7997,19581.93026
-429,7997,19629.028196
-416,7997,19684.954551
-375,7997,19741.011582
-404,7997,19788.135848
-438,7997,19844.129306
-401,7997,19900.0804
-450,7997,19947.236535
-181,8055,20003.698141
-228,4751,20040.664631
-177,4594,20067.732888
-454,7997,20123.924138
-415,7997,20171.054815
-433,7997,20227.126812
-454,7997,20283.292347
-52,1852,20294.213504
-385,7997,20341.371663
-277,7997,20397.632224
-117,8055,20454.308198
-364,7997,20501.52681
-174,4568,20537.643433
-283,7997,20584.786276
-203,8055,20641.422339
-199,7320,20693.913124
-319,6691,20733.429061
-132,3094,20760.954361
-37,1616,20770.523597
-178,8055,20818.155934
-281,7997,20874.611537
-409,7997,20931.044389
-249,7997,20978.210658
-171,4233,21012.671011
-314,7997,21059.83549
-303,7997,21116.472438
-233,7997,21173.062414
-223,7997,21220.292133
-189,3686,21251.519718
-368,7997,21298.726883
-340,7997,21355.351569
-298,7997,21412.026478
-453,7997,21459.217724
-304,7997,21516.234296
-176,7997,21573.042855
-268,7997,21620.181384
-427,7997,21676.980375
-182,7997,21733.926849
52,8055,21781.421951
-199,7997,21838.712647
-302,6003,21883.838864
-444,7997,21931.004023
-110,3004,21948.75349
-123,3220,21977.460562
-185,8055,22025.078918
-157,7997,22082.107319
-336,7997,22139.142829
-74,2306,22152.751697
-454,7997,22209.698346
-295,7997,22256.802891
-405,7997,22313.896688
-177,7997,22370.949515
-81,2990,22388.596359
-187,8055,22436.209437
9,7997,22493.413933
-69,7997,22550.584892
-416,7997,22597.757601
-217,7997,22654.933281
-361,7174,22707.251642
-421,7997,22754.422972
-363,7997,22811.669916
-419,7997,22868.901683
-427,7997,22916.064328
-389,7997,22973.246701
-443,7997,23030.571698
-455,7997,23077.658521
-336,7997,23134.944079
-455,7997,23192.892448
-416,7997,23239.958675
-265,5499,23282.634649
-363,7997,23340.146349
185,502,23343.126961
-66,2304,23356.695372
-399,7997,23403.869143
-399,7997,23461.322909
-306,7997,23518.816711
-135,4941,23547.990693
-242,5395,23590.197037
-96,2891,23607.248812
-255,5311,23638.596865
-429,7997,23696.157573
-164,3567,23717.211935
-396,7997,23774.938383
-68,1429,23783.376759
-155,3499,23804.032129
-446,7997,23861.626989
-355,7997,23919.305038
-305,7997,23966.425953
-357,7997,24024.125185
-200,7997,24081.892834
-431,7997,24129.014651
-438,7997,24186.843077
-371,7997,24244.77569
-370,7997,24291.960089
-217,5032,24332.913168
-152,3080,24351.089886
-225,5756,24395.871965
-207,7997,24443.083007
-421,7997,24501.009762
-91,2659,24516.688174
-249,6923,24568.227998
-425,7997,24615.366786
-411,7997,24673.745886
-391,7997,24732.402195
-293,6482,24770.623761
-300,6709,24821.165183
-343,7997,24868.395157
-340,7997,24926.454949
-217,7997,24984.563914
-265,7997,25031.791877
-243,7997,25089.988084
-124,3361,25109.828882
-374,7997,25168.035183
48,1110,25174.586548
-418,7997,25232.776288
-253,7997,25279.963669
-213,7997,25338.240134
-452,7997,25396.53286
-384,7997,25443.640526
-56,2659,25470.48106
-285,6195,25507.004772
-370,7369,25561.773263
-376,7997,25608.960205
-242,7997,25667.296945
-236,7997,25725.777095
-386,7997,25772.974782
-363,7997,25831.396691
-400,7997,25889.856228
-423,7997,25937.063983
-124,2655,25964.062581
-299,7997,26011.205405
-339,7997,26069.657842
-188,3930,26092.850622
-214,4328,26129.831734
-391,7997,26176.959203
115,2406,26202.576596
-333,7997,26249.716005
-362,7997,26308.22809
-386,7997,26366.971763
-250,7997,26414.144314
-300,7997,26473.877566
-147,8055,26532.935449
-384,7997,26580.144468
-280,7997,26639.487477
-287,7997,26698.26097
-433,7997,26745.384673
-298,7997,26804.120388
-327,7997,26863.105073
-368,7997,26910.300714
-414,7997,26969.235582
-421,7997,27028.105157
-299,5888,27062.835917
-334,7997,27121.913166
-148,7997,27169.111464
-237,8055,27228.481759
-334,7639,27285.361208
-345,7997,27332.58332
-337,7997,27391.695948
-455,7997,27450.717551
-314,7997,27497.884156
-372,7997,27556.957394
-390,7997,27616.172904
-409,7997,27663.333235
-351,7997,27722.568057
-432,7997,27781.85586
-306,7997,27829.007758
-446,7997,27889.419897
-435,7997,27948.748199
-297,7997,27995.855254
-455,7997,28055.328239
-217,7997,28115.501539
-296,7997,28162.728457
-214,7997,28222.167805
44,976,28227.929503
-169,4296,28253.277427
-198,4201,28290.409131
-375,7997,28349.93591
-272,5473,28382.217123
-193,4939,28411.41373
-145,8055,28471.408487
-263,7997,28531.029583
-332,7997,28578.205171
-402,7997,28637.735947
-155,4267,28662.905035
-61,2205,28688.402634
-313,7997,28735.565109
-81,1744,28745.878015
-449,7997,28805.535834
-400,7997,28865.183012
-456,7997,28912.306694
-385,7997,28971.958849
-383,7997,29031.740108
-444,7997,29078.822749
-412,7997,29138.43731
-240,7997,29198.189798
-454,7997,29245.28422
-426,7997,29305.06054
-384,7997,29364.984585
-431,7997,29412.082806
-367,7997,29471.963894
-455,7997,29531.818564
-455,7997,29578.998745
-442,7997,29638.99037
-454,7997,29698.899582
-332,7997,29746.065003
-271,6285,29795.978008
-19,2055,29808.106519
-220,7997,29868.219029
-169,8055,29915.82323
-69,3092,29947.101791
-28,1796,29957.731321
-132,3008,29975.527813
-247,7997,30035.66424
74,7997,30082.924694
142,938,30101.551353
140,687,30105.550289
29,737,30109.927203
-339,7997,30157.126458
-324,7997,30217.356259
-308,6099,30253.33006
-314,7997,30313.647135
-332,7997,30373.804353
-410,7997,30421.007755
-250,7997,30481.291894
-353,7997,30541.721538
-183,7997,30588.979249
-50,8055,30649.818533
-2,3754,30672.013076
-302,7997,30732.366271
-386,7997,30792.778026
-415,7997,30839.909407
-432,7997,30900.38683
-341,7997,30961.131338
-354,7333,31004.436408
-175,8055,31065.392622
-101,7997,31126.056632
99,7997,31173.264518
-129,7997,31233.949308
-349,7997,31294.537613
-291,7997,31341.780418
-283,7997,31402.52181
-171,7997,31463.345145
-394,7997,31510.504512
-412,7997,31571.231473
-441,7997,31631.934285
-435,7997,31679.17465
-273,5768,31727.590801
-453,7997,31788.489963
-408,7997,31835.614534
-255,7997,31896.496295
-33,3437,31916.777551
-32,825,31921.658231
-87,7997,31982.76404
-324,6366,32020.393507
-229,7997,32081.375709
-409,7997,32142.464896
-265,7997,32189.650961
-424,7997,32250.864064
-149,7997,32311.847949
-436,7997,32358.993939
-292,6428,32410.811543
-242,7997,32472.492989
-409,7997,32519.645746
-437,7997,32580.748676
-50,1074,32587.108154
-396,7997,32648.199979
-397,7997,32695.386572
-254,7997,32757.208187
-428,7997,32818.456639
-419,7997,32865.615953
-338,7997,32927.521868
-358,7567,32986.245178
-289,7997,33033.530295
-443,7997,33094.981778
-437,7997,33156.260963
-352,7997,33203.379992
-452,7997,33264.708414
-253,6530,33317.580025
-311,7997,33364.770452
-245,7218,33421.660396
-73,2053,33433.747935
-382,7997,33495.174138
-297,7997,33542.349717
-284,7997,33603.807346
-293,7997,33665.434339
-348,7997,33712.541647
-235,7997,33774.206783
23,8055,33836.150691
-17,1937,33847.577495
-405,7997,33894.715816
-311,7527,33953.526562
-413,7997,34015.123354
-381,7997,34062.197859
-377,7997,34123.94908
-455,7997,34185.678697
-426,7997,34232.781662
-416,7997,34294.449985
-454,7997,34356.119261
-455,7997,34403.288237
-325,7997,34465.116302
-269,6063,34515.602513
-83,1890,34526.760791
-274,6464,34564.934622
-411,7997,34627.227971
-176,7997,34689.179109
-105,8055,34736.743071
-331,7997,34798.786968
-275,7997,34860.815532
54,1664,34870.649824
-22,7997,34917.843816
14,8055,34980.230784
-301,7997,35042.416027
-425,7997,35089.522897
-300,7997,35151.65595
-91,1884,35162.794939
-73,7997,35225.901193
-180,8055,35288.485378
-42,1507,35297.39122
81,8055,35345.018751
-79,7997,35407.348666
-134,8055,35470.11772
-192,7997,35517.288334
-278,7997,35579.735071
-301,6753,35634.770455
-233,6303,35671.909685
-353,7997,35734.196179
-391,7997,35796.532819
-421,7997,35843.675445
-394,7997,35905.956396
-451,7997,35968.307851
-77,2370,35982.272483
-426,7997,36029.367907
-304,6675,36083.94197
-455,7997,36146.268282
-455,7997,36193.347794
-439,7997,36255.778345
-90,2135,36268.354026
-290,7997,36330.884285
-56,1088,36337.295678
-152,8055,36400.153607
-172,3981,36423.682314
-323,7997,36486.344758
-349,7997,36533.584453
-351,7997,36596.204909
-409,7997,36658.725433
-250,7997,36705.894421
-123,3140,36724.43952
-347,7997,36787.115993
-251,7997,36849.830782
-317,6935,36890.719025
-303,7329,36949.660076
-455,7997,37012.569041
-404,7997,37059.709079
-349,7997,37122.432262
-339,7997,37185.181434
-43,1535,37194.241579
-252,7997,37241.383525
-292,7997,37304.213259
-397,7997,37367.0172
-373,7997,37414.194603
-425,7997,37477.286375
-203,5391,37525.12151
-227,7997,37572.298244
-382,7997,37635.334788
-141,6787,37675.401327
-137,7997,37738.556432
-280,7997,37801.664398
-47,3166,37820.357269
-372,7997,37883.604314
-385,7997,37930.734552
-14,1373,37954.958589
-301,7997,38002.102628
-364,7997,38065.552313
-397,7997,38128.718845
-263,5507,38161.224085
-442,7997,38224.444186
-299,6558,38263.058556
-302,7997,38326.39772
-356,7619,38371.39014
-65,4057,38411.622514
-369,7997,38458.798187
-201,7997,38522.239096
-290,7997,38586.80663
-362,7997,38633.976327
-431,7997,38698.111771
-294,6687,38753.855481
-119,4181,38778.505952
-361,7997,38841.995741
-397,7997,38889.133254
-416,7997,38952.764476
-313,7840,39015.587398
-315,7997,39062.722309
42,7997,39126.434447
-249,7997,39190.106164
-288,7997,39237.316421
-159,6324,39291.117057
-258,7997,39354.825802
-230,7997,39402.009522
-384,7997,39465.727198
-387,7997,39529.567713
-237,7997,39576.727733
-403,7997,39640.605896
-455,7997,39704.514199
-385,7997,39751.596346
-433,7997,39815.527358
-264,7997,39879.42586
-175,8055,39926.925696
-389,7997,39990.804801
-427,7997,40054.779675
-366,7997,40101.92129
-229,8055,40167.475792
-68,1353,40175.458572
-46,934,40180.98602
-177,7997,40245.000847
-174,7997,40292.201942
-210,7997,40356.344985
-336,7997,40420.531809
-324,7997,40467.728242
-40,2631,40500.334421
-133,8055,40547.84024
-93,2711,40580.960345
-125,4797,40609.290767
-12,1688,40619.254116
-111,8055,40684.054449
-214,8055,40731.636984
-49,1921,40760.209116
-129,7997,40807.503929
-425,7997,40871.88304
-409,7997,40936.110839
-43,1353,40944.094512
-189,8055,40991.617612
-96,2123,41021.322839
-256,7997,41068.511352
-89,3413,41105.963305
-342,7997,41153.160464
-176,8055,41217.923291
-318,7997,41282.352797
-222,7997,41329.50331
-226,5509,41379.360919
-294,7997,41426.588161
-408,7997,41491.202709
-346,7997,41555.836054
-205,8055,41603.376786
-195,8055,41668.503273
-269,7997,41734.791626
-188,7997,41782.029492
-346,7997,41846.714223
-130,3708,41868.595126
-84,7997,41933.333804
-270,7997,41998.03645
-413,7997,42045.179137
-368,7997,42110.034365
-234,7997,42174.741079
-206,7997,42221.958927
-145,8055,42287.121619
-123,8055,42352.3264
-291,7997,42399.503177
-214,7997,42464.431668
-402,7997,42529.488448
-376,7997,42576.573015
-369,7997,42641.532328
-86,2187,42654.40483
-120,3036,42672.325967
-42,1048,42678.513694
-304,7997,42743.659781
-434,7997,42808.971134
-39,1782,42819.458046
-406,7997,42884.365176
-339,7997,42931.464737
-51,1425,42939.865253
-415,7997,43004.884412
-270,7997,43069.97754
-74,1748,43080.323367
-364,7997,43145.687998
-332,7997,43192.841826
-248,4871,43239.549447
-375,7997,43286.695482
-265,6681,43344.114769
-65,2889,43361.217062
79,8055,43426.966421
43,7997,43474.233643
-189,7997,43539.646678
-136,8055,43605.428262
-73,8055,43653.068585
-48,1774,43681.893396
55,839,43686.907117
53,839,43691.912184
76,773,43696.514563
82,1509,43705.466834
71,7997,43771.126404
-217,7997,43818.4204
-346,7997,43883.824717
-230,7997,43949.289576
-424,7997,43996.460875
-284,5830,44050.534649
-215,7997,44097.701869
-158,3642,44137.471476
-168,4251,44162.563498
-302,7997,44228.273961
-151,8055,44275.758529
-390,7997,44341.801286
-356,7997,44407.428153
-336,7022,44448.858483
-239,7997,44514.54319
-311,7997,44580.19872
-367,7997,44627.333309
-400,7997,44692.987602
-437,7997,44758.670842
-230,7997,44805.848203
-323,7997,44871.586245
-288,5794,44905.768014
-370,7997,44973.419345
-44,7997,45039.329803
-30,1573,45048.643488
-25,1058,45054.955718
-185,8055,45121.262365
-86,7997,45168.546107
32,8055,45235.026867
-75,8055,45301.491802
86,8055,45349.150516
130,380,45351.40872
87,1000,45376.218947
-82,3503,45396.858456
14,1042,45403.01902
-192,4271,45428.206316
-41,8055,45494.578905
-143,4320,45520.102593
-371,7997,45586.186198
-152,3289,45605.592794
-310,7997,45672.203341
-442,7997,45738.266224
-257,5130,45768.493848
-63,8055,45835.035084
-6,1828,45845.857482
-73,8055,45894.161367
364,8055,45961.662583
-271,7997,46028.628345
-100,8055,46076.171636
-426,7997,46142.343093
-432,7997,46209.114174
-318,7997,46256.262891
-211,4939,46304.448783
-454,7997,46370.814401
-333,7997,46417.924046
-413,7997,46484.140393
-320,7997,46550.50597
-248,7997,46597.676315
-168,4442,46643.051665
-273,7997,46690.223244
-385,7997,46756.563379
-380,7997,46823.206669
-5,633,46826.921271
-344,7997,46874.047783
-390,7997,46940.334269
-410,7997,47006.667845
-261,7997,47053.862105
-272,6065,47108.904656
-361,7997,47156.044144
-367,7997,47222.39911
-378,7997,47288.780554
-278,7997,47335.897547
-282,7997,47402.352735
-134,8055,47469.314769
-21,1840,47480.17436
-47,1750,47490.533378
-105,7997,47557.202899
-397,7997,47604.352001
-220,7997,47671.149001
-203,5226,47721.603574
-222,7997,47768.755398
-16,2145,47781.433071
-375,7997,47848.267553
-84,2671,47864.034092
-194,7997,47930.890991
-454,7997,47997.749027
-367,7997,48044.899975
-72,1656,48054.66649
-285,7997,48122.370529
-179,4099,48146.566878
-99,8055,48213.875239
-115,8055,48281.674406
-189,7997,48328.8562
-406,7997,48395.846593
-120,7997,48463.507559
-274,7997,48510.652566
-443,7997,48577.694428
-278,6189,48634.110162
-452,7997,48681.174759
-261,6536,48739.636373
-400,7997,48806.850688
-436,7997,48853.920456
-414,7997,48921.062197
-349,7997,48988.290741
-304,7997,49035.348078
-173,3969,49079.021872
-292,7997,49126.147957
-267,7997,49193.436597
-89,2895,49210.526006
-407,7997,49277.856549
-319,7997,49324.992297
-285,7997,49392.423065
-329,7997,49459.95624
-435,7997,49507.001841
-435,7997,49574.490427
-437,7997,49641.999562
-431,7997,49689.066472
-422,7997,49756.643158
-451,7997,49824.326227
-385,7997,49871.370682
-403,7997,49938.989149
-172,3836,49961.611841
-455,7997,50029.3021
-414,7997,50097.103603
-171,4314,50122.541636
-328,6791,50183.148506
-449,7997,50230.274775
-218,7997,50297.983824
-414,7997,50365.786301
-21,2576,50380.979836
-309,7997,50449.11452
-359,7997,50496.242709
33,2145,50508.910502
-272,7997,50577.22849
-57,3517,50597.940789
-322,7997,50666.903328
-351,7997,50734.885223
-167,8055,50782.346681
-408,7997,50850.380068
-318,7997,50919.108197
-393,7997,50966.156939
-176,4073,51011.111545
-250,7997,51058.162235
-455,7997,51126.061508
-432,7997,51194.056867
-433,7997,51241.116292
-454,7997,51309.26104
-307,7997,51377.342106
-259,7997,51424.447668
-118,3038,51463.511698
-187,8055,51511.017447
-355,7997,51579.630629
-413,7997,51647.840282
-277,7997,51694.875452
-127,3228,51735.159064
-196,7997,51782.227428
-298,7997,51850.579005
-302,7997,51919.71106
-108,2444,51934.136995
-288,7997,51981.229591
-412,7997,52049.521034
-298,7997,52117.831692
-224,8055,52165.303173
-348,7997,52233.628401
-442,7997,52302.02922
-383,7997,52349.152281
-404,7997,52417.588199
-432,7997,52486.204107
-370,7997,52533.294173
-435,7997,52601.916404
-322,7997,52670.510252
-430,7997,52717.606128
-455,7997,52786.316754
-420,7997,52855.189716
-455,7997,52902.228454
-449,7997,52971.312888
-188,7997,53039.942223
-431,7997,53087.071259
-431,7997,53155.872355
