#{"t_start": 1555826226.8179867, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
-99,2599,9592.280178
-354,7997,9639.491754
-274,7997,9691.146013
-246,7997,9742.826543
-448,7997,9790.049335
-272,7997,9841.827618
-338,7997,9893.689825
-278,7997,9940.914066
-404,7997,9992.711542
-222,7997,10044.641629
-279,7997,10091.89156
-133,8055,10144.205694
14,564,10147.578221
51,502,10150.564106
137,7997,10202.686986
-70,4749,10230.708834
-256,7997,10282.691776
-162,7997,10334.689085
-102,8055,10382.269551
200,336,10384.26942
-293,7599,10434.214099
-428,7997,10486.272096
-172,8055,10533.84202
-247,7997,10585.877404
-212,7997,10638.023765
-304,7997,10685.201802
-434,7997,10737.284626
-166,3511,10758.004344
-189,4203,10787.786106
-200,7997,10835.08783
-395,7997,10887.324749
-411,7997,10939.487782
-420,7997,10986.639677
-426,7997,11038.843251
-451,7997,11091.130103
-83,4695,11118.820423
-342,7064,11165.678881
-381,7997,11212.953394
-205,7997,11265.355467
-248,7997,11317.769244
-426,7997,11364.982224
-400,7997,11417.480364
-337,7997,11470.04249
-68,8055,11517.676406
-134,3696,11544.816664
-281,7997,11592.06434
-124,3048,11610.062232
-307,7997,11662.625599
-183,4179,11692.809132
-191,4261,11717.948213
-129,8055,11770.967201
-55,2841,11787.772593
-232,7997,11835.0679
-194,4408,11866.959199
-170,7997,11914.181918
-165,8055,11967.252985
-296,7997,12019.9998
-293,7997,12067.291747
-152,2966,12090.355051
83,8055,12138.023184
-42,8055,12191.331413
29,831,12196.261709
-169,8055,12249.563448
-441,7997,12296.723171
-41,851,12307.517694
-280,7997,12354.746979
4,1339,12362.660182
-404,7997,12415.511451
-170,3632,12436.951115
-380,7997,12489.931366
-406,7997,12542.873758
-375,7997,12590.078823
-272,7997,12643.096262
-17,1234,12650.384777
-353,7997,12703.37033
-365,7997,12750.516954
-401,7997,12803.530888
-376,7997,12856.665367
-332,6949,12897.668403
-108,2430,12917.96071
-256,6909,12958.680968
-303,7997,13011.801121
-342,6749,13051.605278
-161,7997,13104.7656
-412,7997,13157.964238
-284,6849,13198.385265
-292,5804,13238.67915
-199,4669,13266.24716
-438,7997,13319.454371
-439,7997,13366.536091
-309,7997,13419.866485
-436,7997,13473.12642
-455,7997,13520.283689
-337,7834,13572.593039
-455,7997,13625.934115
-427,7997,13673.067044
-417,7997,13726.702828
-342,7997,13780.089863
-450,7997,13827.266631
-453,7997,13880.755841
-440,7997,13934.19823
-401,7997,13981.326629
-149,2929,14005.020109
-226,7997,14052.172498
-364,7997,14105.783785
-413,7997,14159.323214
-279,7997,14206.48644
-209,8055,14260.554583
-221,7997,14314.259617
-15,1820,14325.016788
-302,7997,14372.208758
-254,7997,14425.90619
-253,7997,14479.688815
-30,1176,14486.629333
-335,7997,14540.371415
-81,7997,14587.564795
-287,7997,14641.377367
-369,7997,14695.199457
-352,7997,14742.42553
-276,7997,14796.314504
-279,5611,14829.428487
-279,7997,14883.364359
-41,2699,14899.309659
-394,7997,14953.275563
-6,2929,14970.575801
-338,7997,15024.662892
-214,7997,15078.754242
-184,8055,15126.302213
-204,7997,15180.429659
-214,4765,15208.556301
-33,2480,15223.235024
-133,3136,15248.672675
-418,7997,15295.899614
-293,7997,15350.02827
-272,7997,15404.202383
-331,7997,15451.412308
-325,7997,15505.627507
-343,7997,15559.841086
-360,7997,15607.013021
-325,7997,15661.23076
-327,7997,15715.523745
-445,7997,15762.709321
-121,2817,15786.47941
-69,2976,15804.056595
-286,7997,15858.463377
-153,8055,15906.053373
-352,7997,15960.39158
-364,7997,16014.891934
-245,7997,16062.063765
-427,7997,16116.589374
-156,8055,16171.55789
-333,7997,16218.803359
-262,7997,16273.326978
54,556,16276.602015
-105,2388,16290.718469
-257,7997,16345.287764
-168,8055,16392.849725
-247,7997,16447.442619
-292,7997,16502.006236
-299,6622,16541.093056
-243,7997,16595.781143
-274,6005,16638.731316
-198,4328,16664.200183
-247,7997,16718.906437
-31,1666,16728.716292
-431,7997,16775.866203
-425,7997,16830.520395
-200,4033,16854.328544
-199,5856,16896.508333
-447,7997,16943.6665
-357,7997,16998.287737
-420,7997,17053.119845
-403,7997,17100.291653
-234,7997,17155.139622
-255,6055,17198.528514
-427,7997,17245.72909
-247,7997,17300.648587
-179,7997,17355.727704
-278,7997,17403.013993
-39,1054,17409.247031
-88,1704,17427.085264
-328,7997,17474.229425
-35,1208,17481.358945
-295,6975,17530.414296
-289,7997,17585.447662
-135,7997,17632.66547
-53,1756,17643.064409
-146,7997,17698.251636
-111,8055,17753.813267
-148,3656,17775.442646
-82,8055,17830.993335
-243,7997,17878.283645
-351,7997,17933.576694
-389,7997,17988.839428
-396,7997,18036.043088
-402,7997,18091.359727
-305,7997,18146.652364
-379,7997,18193.832829
-434,7997,18249.755911
-43,1327,18257.600173
-32,1285,18265.236072
-328,7997,18320.699448
-355,7997,18376.080533
-49,4460,18402.463284
-88,3100,18420.808381
25,659,18424.71523
-133,8055,18480.990216
-110,7997,18536.62618
-120,8055,18584.171834
-179,8055,18640.069396
-285,7997,18695.649928
-264,7997,18742.784724
-369,7997,18798.945443
-455,7997,18854.497057
-442,7997,18901.592039
-418,7997,18957.23568
-444,7997,19012.819562
-409,7997,19059.935869
-22,1012,19065.917599
-157,3638,19095.939157
-431,7997,19143.12031
-340,7722,19197.149579
-380,7997,19252.873201
-393,7997,19300.002794
-443,7997,19355.757431
-453,7997,19411.523529
-445,7997,19458.631519
-442,7997,19514.431309
-414,7997,19571.029083
-439,7997,19618.110174
-442,7997,19674.031409
-144,3493,19694.616277
-338,7997,19750.703277
-390,7997,19806.709136
-178,3820,19829.220706
-400,7997,19885.174862
-450,7997,19932.344273
-364,7997,19988.403418
-402,7997,20044.537937
-406,7997,20091.636326
-235,5934,20135.670085
-235,5204,20166.331241
-403,7997,20222.432325
-224,5058,20252.248737
-305,7997,20308.399275
-421,7997,20364.657645
-182,3764,20386.875201
-143,7997,20443.219705
14,1160,20450.074997
-249,5244,20481.052599
-395,7997,20537.385002
-435,7997,20584.51814
-35,8055,20641.154818
-269,7997,20697.639927
-183,8055,20745.209082
-3,723,20758.727352
-170,4793,20787.080582
68,8055,20843.957649
-450,7997,20891.113862
-341,7997,20947.541208
-420,7997,21004.175711
-411,7997,21051.348029
-286,6570,21099.554116
-277,7997,21146.753106
-178,4677,21183.790078
-425,7997,21240.493358
-328,7997,21287.65189
-404,7997,21344.274111
-261,7997,21400.97315
-335,7997,21448.153934
-335,7997,21505.158307
-10,1840,21516.032582
-65,8055,21573.187872
-338,7997,21620.339945
-439,7997,21677.131471
-329,7997,21734.088943
-410,7997,21781.209378
-142,7997,21838.507676
-410,7997,21895.366225
-231,7997,21942.535753
-154,8055,21999.805864
-374,7997,22056.889981
29,1275,22064.416831
124,7997,22111.633841
-454,7997,22168.644339
-253,5688,22211.974287
-406,7997,22259.06532
-252,5846,22303.503301
-140,7997,22350.707402
-177,4185,22385.250016
-74,7997,22432.494482
-258,7997,22489.695206
-209,7997,22546.887645
-415,7997,22594.046302
-380,7997,22651.2298
-295,7997,22708.395412
-108,5844,22742.885585
-51,1144,22749.629609
-391,7997,22806.876702
-356,7997,22864.109356
-437,7997,22911.272644
-452,7997,22968.455486
-388,7997,23025.798588
-452,7997,23072.855107
-1,916,23078.275929
-377,7997,23135.552533
-450,7997,23193.506245
-441,7997,23240.576159
-91,2189,23263.727195
-420,7997,23310.856328
-82,2791,23337.699491
-151,3200,23356.591107
-207,7997,23403.777393
-230,5872,23448.691464
-144,3704,23470.531137
-2,2825,23487.213392
-385,7997,23544.75994
-290,5920,23590.039764
-352,7282,23632.991477
-328,7997,23690.536977
-193,4021,23714.280376
-295,7997,23772.040243
-135,3710,23793.906694
-378,7997,23851.499593
-402,7997,23909.158008
-54,2723,23925.218134
-454,7997,23972.345631
-446,7997,24030.055477
-77,1921,24041.388232
-190,5150,24082.390556
-309,7997,24129.509497
-399,7997,24187.351678
-199,3926,24210.515074
-160,7997,24268.460782
-369,7997,24326.911087
-418,7997,24374.091666
-163,4179,24409.553793
-416,7997,24456.7516
-322,7997,24514.666158
-214,6588,24564.225127
-338,7997,24611.350062
-358,7997,24669.715336
-354,7997,24728.384235
-302,7748,24774.079488
-143,4019,24808.731428
-208,7997,24855.944026
1,1032,24862.029175
1,1419,24870.405688
-36,1313,24889.061337
-388,7997,24936.257923
-10,1022,24942.275061
-46,1505,24951.181247
-439,7997,25009.315373
2,1034,25015.425398
-222,7997,25073.6351
-143,8055,25132.167996
-299,7997,25179.366693
-319,7997,25237.566578
-401,7997,25295.887593
-419,7997,25343.049208
-268,7997,25401.311499
-427,7997,25459.58684
-403,7997,25506.715724
-367,7997,25565.151797
-254,5756,25599.111321
4,731,25603.428622
-341,7997,25661.781938
-90,7997,25720.256176
-3,1918,25731.588068
-200,8055,25790.377013
-280,7997,25837.549325
-315,6648,25888.065792
-341,7997,25935.252029
-248,7997,25993.744155
-310,7268,26047.910762
-179,4296,26073.251739
-161,3453,26093.633837
-384,7997,26152.242567
-377,7997,26210.793368
-317,7997,26257.921066
-368,7997,26316.463579
-278,7997,26375.18526
-80,1975,26386.856131
-257,7240,26429.603815
-214,7997,26489.348176
-160,8055,26548.374062
-85,8055,26595.934683
-294,7997,26655.307961
-447,7997,26714.039153
-50,4450,26740.283237
-201,7997,26798.995569
-209,4081,26823.071401
-20,2390,26837.192966
-98,3220,26868.020707
-236,7997,26915.248128
136,719,26919.500932
-351,7997,26978.410521
-340,7997,27037.287786
-376,7997,27084.459456
-342,7997,27143.517328
-208,7997,27202.522629
-268,7997,27249.755631
-370,7997,27308.728306
-45,1674,27318.61287
-384,7997,27377.741658
-439,7997,27436.774365
-333,7997,27483.89033
-421,7997,27543.01657
-358,7997,27602.20859
-232,7997,27649.372323
-234,7997,27708.579631
-386,7997,27767.902472
-191,3850,27790.617579
-48,2117,27803.103597
-440,7997,27863.527032
-354,7997,27910.672055
-442,7997,27969.95383
-210,5092,27999.972724
-172,7154,28054.475359
-311,7997,28114.671127
111,1822,28125.442847
-206,7997,28184.895107
-3,1987,28196.608012
-132,2707,28212.625496
-142,8055,28272.505056
-258,7997,28319.728709
-295,6655,28371.268358
-127,6877,28411.920518
186,835,28416.880164
33,508,28432.365679
-237,5090,28462.367356
-250,7997,28522.035599
-274,5856,28556.566475
-304,7997,28616.097609
-227,7997,28663.257141
-92,2394,28689.826329
-355,7997,28737.003783
-436,7997,28796.692041
-346,6893,28849.815891
-376,7997,28896.938169
-432,7997,28956.611957
-455,7997,29016.377391
-445,7997,29063.422188
-441,7997,29123.07711
-277,7997,29182.81416
-422,7997,29229.908913
-447,7997,29289.691699
-447,7997,29349.625595
-438,7997,29396.689585
31,1285,29404.28353
-402,7997,29464.199122
-447,7997,29524.049103
-455,7997,29571.205258
-455,7997,29631.229837
-412,7997,29691.12518
-427,7997,29738.27914
-420,7997,29798.302719
-384,7997,29858.37558
-295,7997,29905.666673
-123,8055,29966.218126
-33,797,29970.933582
-383,7997,30031.066618
-297,7997,30078.267049
-293,7997,30138.54794
-306,7997,30198.785931
-443,7997,30245.949565
-419,7997,30306.271404
-451,7997,30366.446599
-415,7997,30413.639701
-157,4055,30450.67343
-166,5319,30482.029915
-71,3236,30501.147164
-202,7997,30561.642614
-147,7997,30622.123538
0,2109,30634.593961
-84,8055,30695.352573
-309,7407,30739.059478
-409,7997,30799.463822
-418,7997,30859.980885
-407,7997,30907.066938
-74,1886,30918.198944
-419,7997,30978.955656
-208,7997,31039.565244
-156,8055,31087.177637
-281,7997,31147.827717
-121,3262,31167.076432
-243,7997,31227.76144
-437,7997,31288.36322
-198,7997,31335.6133
-303,7997,31396.319764
-233,7997,31457.163994
-338,7997,31504.360555
-403,7997,31565.061627
-455,7997,31625.76442
-289,7997,31672.999719
-404,7997,31734.555984
-404,7997,31795.416285
-286,7997,31842.5803
-352,7997,31903.441249
-222,7997,31964.527684
-132,8055,32012.146077
-204,8055,32073.473385
-216,7997,32134.586776
-202,7997,32181.763719
-345,7997,32242.984942
-286,7997,32303.98661
-407,7997,32351.101768
-393,7997,32412.166327
-396,7997,32473.857837
-65,1925,32485.235618
-408,7997,32532.360846
-304,7997,32593.465458
-383,7997,32654.58475
-296,7997,32701.752115
-135,2683,32732.252262
-38,4552,32759.132766
-386,7997,32820.389015
-124,5662,32853.77313
-114,4462,32894.819355
-453,7997,32942.011351
-258,7997,33003.295763
-96,2655,33019.014023
-347,7997,33080.467601
-445,7997,33127.611438
-452,7997,33188.903582
-408,7997,33250.191746
-188,7997,33297.376887
-417,7997,33358.907676
-400,7997,33420.398091
-430,7997,33467.514765
-423,7997,33528.958863
27,593,33532.45153
12,1100,33538.938647
-397,7997,33600.431461
-161,7997,33662.066444
-406,7997,33709.162533
-198,8055,33771.17926
-103,7997,33832.770298
-394,7997,33879.928481
-367,7997,33941.458195
-434,7997,34003.079672
-438,7997,34050.194469
-437,7997,34111.90626
-449,7997,34173.649291
-8,4448,34199.839254
-432,7997,34261.535645
-189,4055,34285.40292
-279,7997,34347.087688
-437,7997,34394.259269
-402,7997,34456.064257
-397,7997,34517.970136
-337,7997,34565.184023
-4,717,34569.429575
-348,7997,34631.690078
-260,5154,34662.129025
-219,8055,34724.429255
-220,8055,34786.822076
-182,4294,34812.158587
-202,7997,34874.21167
-1,2917,34891.416373
-278,7997,34953.501864
9,1696,34963.508649
-82,8055,35026.011168
-351,7997,35073.162197
-395,7997,35135.290022
-294,7997,35198.435316
-36,1690,35208.419377
-376,7619,35253.386329
-290,7997,35315.594173
-198,8055,35378.282556
-173,7997,35425.557673
-202,7997,35487.92479
-411,7997,35550.363685
-323,7997,35597.536492
-346,7997,35659.89433
-423,7997,35722.149713
-387,7997,35769.284874
-448,7997,35831.607315
-422,7997,35893.906906
-446,7997,35941.035572
-32,2069,35968.447051
-281,5718,36002.138446
-89,2677,36017.91607
-438,7997,36080.297136
-442,7997,36142.601111
-426,7997,36189.683669
-416,7997,36252.118797
-446,7997,36314.641072
-301,6566,36353.343303
-283,7997,36415.858538
-296,7997,36463.079513
-325,7997,36525.765886
13,1070,36532.106498
-398,7997,36594.736562
-368,7997,36657.253392
-455,7997,36704.423473
-127,5429,36751.977241
-60,1598,36761.411001
-224,7997,36808.6105
-129,2797,36840.580161
9,1569,36849.909835
-423,7997,36897.073019
-273,7997,36959.949733
-402,7997,37022.832747
-422,7997,37069.978687
-162,7890,37132.071884
-267,7997,37194.821354
-314,7997,37241.974959
-122,3080,37275.802773
-289,7997,37322.962532
-423,7997,37385.793817
-178,7997,37448.914007
-385,7997,37496.040412
-308,7997,37559.239136
-206,7997,37622.295778
-256,5064,37652.153591
94,2065,37664.368196
-290,7997,37727.505826
-326,7997,37790.626326
-156,8055,37838.180509
-308,7997,37901.422049
-124,2781,37917.792814
-362,7997,37981.073031
55,952,37986.685274
-334,7997,38050.147348
-371,7997,38097.257176
-290,7997,38160.494141
-171,3736,38182.519732
-447,7997,38245.700258
-134,3188,38264.503006
-164,8055,38328.201161
-211,7997,38391.71576
-239,7997,38438.875766
-413,7997,38502.367568
-281,7997,38566.930348
-306,7997,38614.041455
-370,7997,38678.189108
-423,7997,38741.680906
-286,7997,38788.808948
-283,5924,38840.095359
-300,7997,38887.235654
-369,7433,38947.544988
-353,7786,39010.042914
-306,6320,39047.279172
67,8055,39111.3363
-177,3680,39133.097656
-110,5615,39182.739508
-337,7997,39229.925215
-374,7997,39293.60975
96,613,39297.232049
-3,1792,39307.836775
-187,7997,39371.528357
-207,4893,39400.421629
-411,7997,39464.13483
-306,7997,39527.991611
-292,7997,39575.139426
-439,7997,39639.017126
-67,2356,39652.910988
-455,7997,39716.803574
-348,7997,39763.89176
-318,7997,39827.831712
-215,4526,39854.543139
71,2286,39884.78583
-162,3521,39905.567862
-455,7997,39969.410114
-64,8055,40016.961375
-366,7997,40080.876836
-83,1654,40090.635121
-287,7997,40155.84621
-321,7997,40203.017683
-58,7997,40267.071837
-180,7997,40331.1987
67,1076,40337.547041
-147,3134,40356.059208
-288,7997,40420.265169
-222,7997,40467.4592
-43,2641,40500.124358
-287,7997,40547.302758
-208,7997,40611.594131
-99,2426,40625.911087
68,1174,40632.864288
29,743,40637.272895
-284,7997,40701.695348
-147,7997,40766.169937
-101,8055,40813.774256
-235,5786,40865.119279
-328,6865,40905.636422
-396,7997,40969.878415
-222,7997,41034.201784
-183,8055,41081.758028
-113,3559,41120.100332
-254,7997,41167.312857
73,500,41170.285401
-196,8055,41235.041928
-185,7997,41299.440099
-53,2494,41314.155105
-203,7997,41378.688246
-242,7997,41425.879867
-240,7997,41490.504873
-407,7997,41555.142455
-287,7997,41602.317805
5,1162,41609.184735
-162,3283,41646.168115
69,1174,41653.120218
-260,7997,41700.365982
-297,7997,41766.629304
-274,7997,41831.352893
-93,3303,41850.801593
-414,7997,41915.581886
-388,7997,41962.755927
-448,7997,42027.425779
-342,7997,42092.271839
-357,7997,42139.461719
-139,3742,42179.071199
-136,2767,42195.427555
155,966,42201.142751
-304,6574,42257.551323
-168,8055,42305.108973
-19,8055,42370.35329
-281,7997,42435.279388
-429,7997,42482.421791
-407,7997,42547.423688
-383,7997,42612.419657
-319,6677,42651.71376
-150,8055,42717.170153
-34,1391,42725.402159
-329,7465,42787.576538
-224,7997,42834.757655
-441,7997,42899.626465
-144,3650,42921.146752
-244,5459,42971.239979
-156,5367,43002.854991
-243,7997,43067.915448
-178,8055,43115.494091
-383,7997,43180.825572
-402,7997,43245.963672
-144,8055,43293.460965
-102,8055,43359.02619
195,7997,43424.434799
-146,7997,43471.691214
51,867,43476.824534
-274,7997,43542.250111
-151,7997,43607.67307
-71,8055,43655.313847
248,7997,43721.097644
204,689,43725.185465
130,829,43730.099922
99,8055,43796.09279
-270,7997,43861.535577
-263,7997,43908.748095
-172,8055,43974.535758
-27,1010,43980.505304
-101,2356,43994.416227
-53,2171,44007.221423
-136,3046,44044.899994
-244,5290,44076.11299
-335,7997,44141.533191
-74,1840,44152.433857
-424,7997,44218.136991
-189,5150,44248.499232
-420,7997,44314.573531
-438,7997,44361.734735
-229,5327,44411.569535
-42,7997,44458.770052
-161,3654,44498.809337
-249,7997,44545.97009
-387,7997,44611.611672
-283,6685,44669.539043
-399,7997,44716.675821
-300,7997,44782.405927
-136,3381,44802.344764
-76,2288,44815.867148
-91,2159,44847.189933
-400,7997,44894.385634
-308,7997,44961.978024
89,7997,45027.894473
46,8055,45075.55608
-328,7997,45141.459525
260,8056,45207.94362
-29,2701,45223.948314
-185,8055,45290.422444
224,394,45292.766476
135,8055,45340.425806
-176,8055,45406.848408
-393,7997,45472.880941
-143,7997,45520.087636
-84,8055,45586.525452
-17,835,45591.476037
-293,7997,45658.082281
-279,7997,45705.251601
-266,7997,45771.25974
-289,7997,45837.462052
-229,4933,45866.592492
-108,8055,45934.799432
-142,8055,45982.520963
-388,7997,46049.380417
-427,7997,46115.587186
-370,7997,46162.748519
-448,7997,46229.453764
-439,7997,46295.718604
-454,7997,46342.811989
-337,6837,46402.330739
-346,7280,46464.355441
-379,7997,46511.502099
-360,7997,46577.841134
-328,7997,46644.210534
-100,8055,46691.716827
-375,7997,46758.075673
-435,7997,46824.690967
-387,7997,46871.782913
-373,7997,46938.081656
-182,3902,46961.085588
-81,2695,46996.292079
-424,7997,47043.394526
-394,7997,47109.827198
-207,5431,47141.876125
-427,7997,47208.250798
-451,7997,47274.644835
-400,7997,47321.720681
-250,7997,47388.182419
-242,7997,47454.791704
-121,8055,47502.339838
-132,7997,47569.021655
-380,7997,47635.835851
-292,7997,47682.95418
-294,7997,47749.730102
-304,7997,47816.587927
-328,7997,47863.747401
-54,8055,47930.929433
-401,7997,47997.81938
-151,4067,48021.782073
-162,4173,48046.388822
-33,785,48051.033842
-455,7997,48118.758261
-294,7997,48185.689536
-226,7997,48232.872133
-163,3323,48272.749495
-278,7997,48319.915736
-224,5509,48372.248615
-20,986,48378.064875
-107,7997,48445.744407
-295,7997,48492.912296
-429,7997,48559.958108
-227,7997,48627.03601
-454,7997,48674.121626
-454,7997,48741.13344
-452,7997,48808.298611
-321,7997,48855.414576
-455,7997,48922.551648
-455,7997,48989.738876
-171,4286,49014.987144
-204,7997,49082.33158
-408,7997,49129.511672
-249,7997,49196.807287
-259,7997,49264.149059
-454,7997,49311.275756
-314,7997,49378.691368
-315,6829,49418.988799
-388,7997,49486.453844
-419,7997,49553.968556
-338,6795,49593.931597
-455,7997,49661.447645
-402,7997,49729.074914
-368,7997,49776.112926
-447,7997,49843.782588
-283,6937,49905.160484
-347,7997,49952.266136
-34,1399,49960.518167
-233,7997,50028.219202
-345,7997,50096.038413
-455,7997,50143.151349
-292,7997,50210.879795
-446,7997,50278.572524
-316,7997,50325.713799
-203,5002,50375.873206
-120,2422,50390.140633
-258,7997,50458.283175
-422,7997,50505.423808
-366,7997,50573.739868
-374,7997,50642.679934
-318,7997,50689.812227
-236,5373,50742.314105
-179,4320,50767.773812
-451,7997,50835.80762
-375,7997,50882.931773
68,2019,50916.413834
-457,7997,50963.491675
-376,7997,51031.542119
-395,7997,51099.435411
-431,7997,51146.485512
-269,7997,51214.469002
-440,7997,51282.616556
-282,5796,51316.721937
-296,7952,51384.559322
-407,7997,51431.66977
-363,7997,51499.965368
-367,7997,51568.583329
-417,7997,51615.635886
-389,7997,51683.814292
-359,7997,51752.196724
-442,7997,51799.271144
-250,7997,51867.637475
-192,7997,51936.779776
-414,7997,51983.862633
-397,7997,52052.171516
-428,7997,52120.484491
-415,7997,52167.574535
-350,7997,52235.897454
-423,7997,52304.298466
-453,7997,52351.419792
-332,7997,52419.869556
-355,7997,52488.470278
-361,7997,52535.558845
-326,7997,52604.178622
-426,7997,52672.790459
-346,7997,52719.890115
-257,7997,52788.596327
-294,5862,52844.918584
-455,7997,52891.935287
-434,7997,52961.023844
-252,5128,52991.249145
-377,7997,53059.861328
-77,2209,53072.888173
-131,8055,53142.064072
