#{"t_start": 1559817804.6168914, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
618,270,425.231848
632,348,426.232571
248,117,426.650042
250,129,427.040594
610,240,428.011254
245,127,428.445951
628,286,429.359884
597,262,430.111575
249,123,430.543232
1050,516,432.067023
625,348,433.22384
625,346,434.216087
628,282,435.056915
743,681,437.081527
630,294,438.055042
239,135,438.476291
1034,777,440.938988
249,123,441.30468
250,117,441.679688
613,394,442.978657
610,274,443.876069
616,374,445.031406
249,109,445.364781
1687,823,448.085052
248,109,448.491321
1331,677,450.686296
246,123,451.068743
249,107,451.401899
243,125,451.855405
249,123,452.267986
630,278,453.126025
1047,515,454.873815
252,105,455.204367
1039,546,456.891602
244,119,457.44288
1048,511,459.104436
609,288,459.930075
251,117,460.26677
602,242,461.093379
241,133,461.519629
250,123,461.902794
613,260,462.796838
623,282,463.646694
1328,848,466.347558
1034,556,468.007454
247,107,468.370362
238,127,468.751526
627,356,469.71625
632,326,470.724666
631,360,471.852848
252,105,472.168736
606,292,473.041689
1040,558,474.772331
1035,526,476.413579
650,340,477.484889
625,428,478.778993
250,115,479.209221
638,376,480.311714
624,322,481.279041
252,123,481.669892
618,392,482.928158
620,316,483.863527
248,115,484.234966
623,300,485.086995
247,113,485.456125
622,378,486.531321
1038,685,488.674039
623,292,489.671531
251,119,490.035613
252,119,490.346545
248,113,490.659487
1021,827,493.332187
1334,700,495.474869
1340,749,497.768217
1044,458,499.211501
252,105,499.524808
245,121,499.932089
753,590,501.747159
808,586,503.507884
252,125,503.928977
1341,609,505.89701
238,137,506.330133
1039,730,508.551582
239,135,509.033594
250,123,509.419063
252,105,509.759864
638,581,511.62372
252,119,512.010061
252,105,512.340975
602,244,513.121497
1030,623,515.006438
1048,499,516.631383
239,141,517.070639
608,384,518.399256
624,464,519.792267
812,506,521.421625
620,374,522.605639
238,135,523.038836
1046,551,524.736125
1067,438,526.091585
1042,654,528.069608
1428,617,530.018245
242,127,530.480577
1340,590,532.19811
240,119,532.599773
235,123,532.938
248,113,533.299784
244,139,533.740238
626,290,534.685076
252,105,535.033878
1042,486,536.504562
238,119,536.857392
613,259,537.634893
623,259,538.547504
635,362,539.592961
248,113,539.931629
608,239,540.631931
610,408,541.901365
252,119,542.200058
748,568,543.960889
248,121,544.321532
629,388,545.621454
1339,541,547.45074
226,149,547.97681
1326,872,550.655745
632,300,551.580807
247,115,551.974939
251,117,552.369036
252,105,552.674664
1042,601,554.54051
233,131,554.939009
252,105,555.272706
798,789,557.658764
609,324,558.653626
247,107,558.972932
611,288,559.865644
252,123,560.239147
250,121,560.612757
251,117,560.982402
651,330,562.046954
811,657,564.139241
1327,681,566.269657
248,121,566.655245
620,328,567.687899
248,121,568.100695
1035,530,569.757555
1033,636,571.537946
636,306,572.551965
596,254,573.273557
252,105,573.579002
248,113,573.953602
238,127,574.339472
1039,611,576.232392
252,105,576.549071
629,392,577.817653
238,127,578.215055
1035,653,580.238304
252,119,580.630338
609,264,581.457925
1034,604,583.349098
649,376,584.458873
250,109,584.888602
629,332,585.863684
1341,599,587.632027
1165,498,589.142297
633,568,590.939672
1417,775,593.241783
624,368,594.42049
238,125,594.772099
1340,631,596.665568
1041,544,598.331521
623,356,599.483465
652,318,600.457836
252,105,600.775353
1042,556,602.614769
1036,629,604.541593
608,402,605.816615
247,117,606.243956
252,105,606.679216
252,105,607.018199
1031,570,608.861074
1335,707,611.01482
247,107,611.330667
638,591,613.148031
248,113,613.556299
1032,687,615.781175
1337,795,618.030812
235,123,618.41157
240,137,618.853511
241,131,619.384727
235,123,619.747421
248,123,620.122479
1041,508,621.683879
612,372,622.863957
238,127,623.256284
235,123,623.588494
1694,751,625.823636
717,486,627.349794
1044,568,629.151014
248,113,629.488974
608,239,630.212356
248,113,630.517795
597,242,631.240855
622,298,632.124387
1423,743,634.362352
622,384,635.500643
248,111,635.856818
637,338,636.819443
636,328,638.026697
1150,556,639.696919
626,364,640.750206
647,408,641.972116
611,268,642.808428
648,276,643.636787
252,109,643.965554
621,290,644.897289
253,109,645.237535
630,326,646.317933
245,109,646.658084
617,382,647.865283
248,113,648.232015
251,117,648.584888
606,274,649.452994
1033,572,651.237783
247,107,651.600285
1035,534,653.155359
607,334,654.134149
248,121,654.462507
630,314,655.52083
235,123,655.913118
1414,875,658.704626
597,368,659.801486
245,115,660.163083
652,314,661.17816
235,123,661.540954
1036,696,663.648729
248,121,664.082589
1045,469,665.451463
250,123,665.858144
1037,604,667.798629
612,306,668.773629
629,368,669.887364
630,294,670.727182
634,370,671.912498
602,382,673.070735
1042,502,674.501819
634,550,676.219428
602,392,677.480955
237,145,677.964853
602,338,679.095937
610,314,680.034157
235,123,680.475307
1039,521,682.050026
632,322,682.965125
247,107,683.352901
758,468,684.78829
252,105,685.104578
606,372,686.232068
252,105,686.540413
617,249,687.319127
623,360,688.442057
650,340,689.51606
248,121,689.912325
629,294,690.802804
238,127,691.349781
632,282,692.269609
234,131,692.723021
250,109,693.120595
251,119,693.472865
1031,577,695.098024
620,290,695.931693
630,396,697.147572
1026,799,699.490147
252,105,699.803794
629,322,700.761786
635,356,701.797746
252,109,702.145385
247,107,702.476443
610,370,703.633708
252,119,703.943142
634,314,704.751521
636,330,705.800104
248,113,706.1951
1578,811,709.046855
237,137,709.453064
250,117,709.846316
635,340,710.942423
241,131,711.336051
629,338,712.322794
619,376,713.566402
609,356,714.699012
247,107,715.041142
640,328,716.029904
647,282,716.85802
630,286,717.821607
629,300,718.71073
1423,651,720.788858
1341,562,722.508341
624,280,723.391525
1336,670,725.444117
1335,565,727.155466
252,105,727.499016
1032,579,729.26124
252,105,729.527557
1031,964,732.330048
252,105,732.62732
252,105,732.94502
245,107,733.272389
638,583,734.968815
619,306,735.932074
248,113,736.298819
1577,753,738.635544
244,117,738.996151
1335,627,740.876774
252,105,741.233665
1043,505,742.651979
248,113,743.076366
1035,636,745.009019
252,105,745.281049
252,115,745.662266
637,334,746.733932
753,627,748.685626
251,119,749.029078
607,308,749.883794
248,113,750.26232
252,119,750.614811
1432,709,752.767085
606,302,753.721381
608,288,754.586894
1696,757,756.802456
248,113,757.193464
235,123,757.572068
614,310,758.583093
649,370,759.748916
598,350,760.845345
625,366,761.948858
238,133,762.347819
611,338,763.489344
252,119,763.857293
617,257,764.691415
237,137,765.103398
614,364,766.250655
627,278,767.086675
235,123,767.482084
247,107,767.822138
1326,918,770.739897
250,123,771.11803
251,105,771.435175
229,149,771.907225
624,402,773.042035
633,278,773.88663
622,294,774.712651
252,105,775.078818
648,268,775.901794
1048,405,777.202037
605,340,778.244283
632,370,779.395744
1680,976,782.47204
248,113,782.818997
647,288,783.67769
241,121,783.988902
625,364,785.161854
252,105,785.49438
247,107,785.814117
1343,530,787.355464
647,406,788.631099
1041,629,790.57137
1850,799,793.003545
1336,698,795.116648
1898,964,797.885517
236,125,798.422871
631,354,799.384036
630,346,800.37
252,105,800.671877
252,105,800.980537
603,246,801.76437
247,113,802.139119
630,402,803.272176
249,117,803.694804
611,498,805.238807
1421,691,807.312001
1343,575,809.034142
1342,597,810.81897
1562,647,812.738851
628,316,813.704423
597,242,814.490443
1701,881,817.21755
624,370,818.487597
1036,616,820.3007
1041,502,821.863983
247,107,822.181542
622,300,823.07476
618,414,824.306356
608,284,825.243447
631,334,826.216208
1342,605,828.072433
250,121,828.455376
1325,573,830.305051
764,589,832.165941
652,316,833.1204
1049,485,834.671417
612,254,835.417245
1431,709,837.452752
248,113,837.839325
625,398,839.046063
609,370,840.150555
248,113,840.471005
243,133,840.870895
2340,1240,844.354696
238,127,844.774871
615,374,845.844605
252,105,846.164549
627,332,847.104969
240,119,847.449186
632,284,848.390747
235,123,848.765887
1340,704,850.83183
251,117,851.200743
252,105,851.515657
237,137,852.037574
620,364,853.149757
632,284,853.956716
603,446,855.277704
810,544,857.020913
616,274,857.856627
633,370,859.046813
624,326,860.097325
629,316,861.047588
240,119,861.392029
248,121,861.719275
235,123,862.129768
1054,529,863.777225
235,123,864.20906
252,105,864.561776
249,125,864.981289
595,406,866.262406
242,133,866.678804
249,111,867.029807
602,392,868.299958
623,394,869.601876
626,392,870.642521
1562,927,873.510625
1328,905,876.256245
652,314,877.249938
1038,662,879.400702
1041,489,880.988465
800,635,882.905878
252,105,883.226321
633,422,884.595637
1325,1016,887.788514
597,242,888.476225
251,117,888.826359
252,105,889.159874
621,344,890.278155
627,400,891.484196
252,105,891.812864
250,105,892.152187
618,278,893.034672
1318,924,895.85237
1048,521,897.458273
1317,941,900.189089
248,117,900.533029
809,570,902.276776
605,336,903.298435
1038,571,904.996821
1037,569,906.86003
252,105,907.186985
1040,569,909.04566
629,332,910.002806
1856,737,912.032623
632,298,912.901172
252,105,913.233814
252,105,913.537297
616,288,914.467884
621,356,915.520271
238,125,915.913077
617,276,916.799932
240,119,917.139002
243,133,917.546098
741,544,919.188474
251,117,919.52008
250,119,920.038138
240,119,920.404449
1342,734,922.651555
248,113,923.001709
632,308,924.054848
1341,713,926.094006
252,105,926.410863
623,294,927.27208
1342,700,929.334715
252,105,929.634644
772,554,931.292537
243,133,931.701974
252,105,932.040317
607,332,933.062972
622,378,934.28161
625,304,935.08717
608,270,935.958861
1040,545,937.923979
1043,466,939.385863
627,270,940.243272
252,105,940.558736
598,242,941.226804
1033,783,943.79444
627,316,944.644909
248,121,945.053209
250,123,945.428631
1321,793,947.773185
627,410,949.092403
1069,451,950.511989
1035,526,952.121598
1049,465,953.497744
742,577,955.277393
604,326,956.29784
1045,441,957.657506
1041,511,959.263587
733,532,960.913628
1323,923,963.976339
1034,532,965.643969
604,288,966.487249
650,354,967.597155
631,274,968.519721
1333,726,970.760928
609,422,972.027182
252,105,972.387145
630,300,973.287803
252,105,973.591571
248,121,973.988001
240,137,974.467905
628,314,975.394595
240,119,975.765718
1430,599,977.555438
252,105,978.00374
1043,608,979.785494
631,378,980.988406
1334,727,983.279856
1039,673,985.257459
638,595,986.988033
1063,538,988.679563
1038,604,990.638083
633,354,991.6569
620,380,992.864486
247,107,993.169345
606,336,994.20156
1035,524,995.849011
629,356,996.891417
248,113,997.2213
604,384,998.589931
240,137,999.08395
235,123,999.582202
252,105,999.886997
251,117,1000.233712
252,105,1000.564538
1035,658,1002.585242
235,123,1002.977999
1048,514,1004.515621
252,105,1004.872347
1426,641,1006.809938
1037,716,1009.060512
651,330,1010.054578
647,288,1011.008092
608,239,1011.697689
614,270,1012.593636
603,242,1013.30356
252,105,1013.609727
252,105,1014.07473
627,344,1015.099548
1044,616,1017.013186
1042,611,1018.872838
252,105,1019.212488
235,123,1019.638577
782,589,1021.367209
252,105,1021.688268
247,107,1022.011495
1326,891,1024.737369
605,334,1025.70409
252,105,1026.021584
1033,565,1027.770452
1022,861,1030.487603
812,504,1032.108848
619,362,1033.214302
615,312,1034.197661
605,384,1035.316864
235,123,1035.729316
815,566,1037.480601
1427,797,1039.820674
252,105,1040.130401
252,105,1040.434819
1049,492,1041.937213
1322,562,1043.732854
626,276,1044.641659
252,105,1044.943832
252,105,1045.257725
632,356,1046.313861
626,268,1047.06516
251,117,1047.379495
252,105,1047.681644
1341,724,1049.956296
1333,607,1051.799429
248,121,1052.199985
235,123,1052.590753
1565,877,1055.32453
1433,639,1057.378678
626,344,1058.494133
238,125,1058.921821
1043,597,1060.688742
252,105,1061.009294
622,296,1061.867928
1687,913,1064.65647
605,334,1065.692474
744,514,1067.318075
1034,552,1069.012551
1341,580,1070.71295
235,123,1071.023719
252,105,1071.303015
1577,605,1073.134807
1008,1303,1077.158196
1042,675,1079.211406
240,119,1079.585702
240,119,1079.948421
240,119,1080.271075
597,368,1081.412178
238,125,1081.777905
1044,442,1083.159796
251,117,1083.50938
237,137,1083.923553
240,119,1084.346454
248,113,1084.666602
621,322,1085.631464
650,340,1086.756063
235,123,1087.130673
629,366,1088.385459
251,117,1088.737498
648,268,1089.582272
627,368,1090.717533
243,133,1091.124885
248,121,1091.503566
252,105,1091.826834
1038,595,1093.681158
237,141,1094.149107
1041,613,1096.078797
1034,622,1097.94441
252,105,1098.267433
235,123,1098.68128
1431,735,1100.9048
252,105,1101.225246
614,304,1102.172619
623,302,1103.105684
252,105,1103.425299
606,326,1104.542033
240,119,1104.94238
636,330,1105.97769
248,121,1106.372406
608,282,1107.246185
252,105,1107.626648
236,125,1108.068566
1049,490,1109.43962
238,125,1109.796722
235,123,1110.168795
252,105,1110.513354
775,524,1112.140059
240,119,1112.50137
630,330,1113.507992
633,308,1114.468969
1684,835,1116.985851
235,123,1117.385154
1043,469,1119.006246
618,302,1119.907528
649,364,1121.060483
772,581,1122.91993
647,288,1123.759832
1430,625,1125.616828
252,105,1125.990659
248,121,1126.374819
1035,647,1128.272631
252,119,1128.606221
628,292,1129.530744
627,404,1130.712036
2349,1203,1134.360574
1040,620,1136.305595
617,266,1137.181523
647,290,1138.035821
252,105,1138.413871
252,105,1138.728904
809,564,1140.516286
1034,666,1142.45545
241,121,1142.887622
248,113,1143.231854
1030,731,1145.613714
1423,635,1147.613708
238,127,1148.07761
248,113,1148.424897
638,336,1149.507626
235,123,1149.933468
608,414,1151.2052
1334,635,1153.099006
774,595,1154.956153
627,392,1156.13376
1429,671,1158.17219
597,302,1159.189214
1428,771,1161.520141
243,133,1161.911295
252,105,1162.283921
252,105,1162.600595
628,266,1163.400378
624,356,1164.517482
651,334,1165.468541
636,318,1166.51868
602,392,1167.753739
235,123,1168.11886
611,268,1168.920279
251,117,1169.338522
636,330,1170.311017
606,348,1171.354433
1043,470,1172.679022
252,105,1173.050598
642,382,1174.112327
1337,545,1175.654043
248,121,1176.03303
633,336,1177.181647
1039,622,1179.16607
622,314,1180.141861
627,324,1181.113502
1047,527,1182.701591
627,270,1183.498986
631,298,1184.433734
628,350,1185.488482
623,344,1186.53239
637,310,1187.48354
252,105,1187.801672
252,105,1188.125254
630,346,1189.22394
247,123,1189.613927
239,129,1189.980901
252,105,1190.298871
617,422,1191.680932
235,123,1192.041303
624,406,1193.256021
251,109,1193.588259
235,123,1193.98125
624,270,1194.892109
240,119,1195.253718
594,324,1196.375814
1318,779,1198.768175
236,125,1199.193183
252,105,1199.529125
240,119,1199.92776
805,641,1201.853998
239,131,1202.254892
235,123,1202.636199
251,117,1203.010086
600,240,1203.773627
252,105,1204.068522
1434,741,1206.3547
1338,789,1208.83118
635,348,1209.900115
243,133,1210.30207
238,125,1210.732235
1040,480,1212.104717
607,266,1213.085353
626,316,1214.040343
248,121,1214.440221
252,105,1214.775357
252,105,1215.093548
240,119,1215.449942
624,368,1216.590587
1036,713,1218.775671
1035,548,1220.40547
632,362,1221.55032
252,105,1221.863676
235,123,1222.250607
248,121,1222.628865
1427,761,1224.948472
252,105,1225.2589
252,105,1225.573293
251,119,1225.937054
1031,672,1228.045543
625,302,1228.974281
631,320,1229.964164
652,306,1230.962746
252,105,1231.26013
627,350,1232.297426
629,274,1233.151814
622,340,1234.164892
621,326,1235.166346
240,119,1235.546458
1432,661,1237.586729
622,352,1238.720271
610,336,1239.780229
1041,606,1241.613046
612,268,1242.420693
609,264,1243.291416
235,123,1243.685663
252,105,1244.009053
248,113,1244.375888
1041,509,1245.936662
638,334,1247.018033
600,288,1247.881344
237,137,1248.291079
622,354,1249.447113
629,274,1250.321268
252,105,1250.681857
247,105,1251.007345
252,105,1251.323741
1041,534,1252.966449
638,368,1254.097376
242,133,1254.516711
739,585,1256.264481
1033,578,1257.976429
628,368,1259.083828
252,105,1259.470539
1569,677,1261.442886
1413,651,1263.478252
636,294,1264.400657
588,400,1265.639917
630,330,1266.721684
635,338,1267.795483
241,131,1268.258309
252,105,1268.588452
252,105,1268.890623
623,320,1269.813528
248,113,1270.125504
784,508,1271.607342
638,332,1272.617469
1038,587,1274.48381
607,227,1275.193038
248,121,1275.603047
1427,661,1277.598346
635,306,1278.578363
251,119,1278.926588
737,494,1280.437218
1907,912,1283.302809
238,125,1283.692463
252,105,1284.015943
1331,685,1286.132812
237,123,1286.519556
252,105,1286.860092
235,123,1287.236898
252,105,1287.564985
608,384,1288.8127
240,119,1289.159393
642,380,1290.220563
249,107,1290.497459
627,316,1291.398711
252,105,1291.761698
614,268,1292.560152
248,127,1292.967563
1688,753,1295.305046
248,121,1295.725389
237,137,1296.16852
614,286,1297.029255
251,109,1297.431557
1040,640,1299.415607
1049,464,1300.790243
252,105,1301.180479
750,633,1303.18714
1332,747,1305.478543
235,123,1305.902155
235,123,1306.298964
252,105,1306.677684
1042,520,1308.247381
247,107,1308.591159
609,288,1309.442568
624,304,1310.380049
1336,583,1312.079609
237,137,1312.499178
1433,733,1314.793761
1023,844,1317.376989
240,119,1317.707993
253,109,1318.059024
652,304,1319.011229
617,378,1320.20508
235,123,1320.60659
240,119,1321.067451
1432,645,1322.84464
637,312,1323.780541
236,125,1324.178399
252,105,1324.583067
240,119,1324.937478
631,326,1325.849107
241,119,1326.277177
630,344,1327.232898
1037,744,1329.441758
629,308,1330.353125
235,123,1330.766971
237,123,1331.150597
629,368,1332.282102
1333,760,1334.621932
595,334,1335.667451
807,611,1337.554318
1048,416,1338.955005
247,109,1339.316956
1063,543,1341.012571
1043,496,1342.516318
622,302,1343.306702
624,270,1344.056945
1041,530,1345.558443
1435,544,1347.111303
1409,948,1350.084742
238,125,1350.442778
618,380,1351.628112
652,316,1352.601658
608,340,1353.657165
1341,569,1355.410795
651,322,1356.492519
1335,561,1358.287601
619,402,1359.591494
1037,729,1361.801388
1427,695,1363.968041
638,320,1364.892722
620,320,1365.887559
625,318,1366.845334
1334,721,1368.992392
235,123,1369.407312
1028,683,1371.454079
636,304,1372.384454
1427,757,1374.80552
812,629,1376.794452
1034,544,1378.558112
251,117,1378.916257
626,356,1379.929778
628,390,1381.227926
621,338,1382.258125
603,312,1383.148871
651,326,1384.134642
238,127,1384.486834
597,242,1385.185312
652,312,1386.203197
602,278,1387.017117
252,105,1387.39203
238,125,1387.813885
613,372,1389.036755
619,398,1390.260473
241,121,1390.619507
607,292,1391.560812
237,121,1391.937462
1029,725,1394.249433
639,318,1395.267686
624,312,1396.194819
649,366,1397.248118
1038,480,1398.706089
758,506,1400.181116
652,318,1401.136978
1027,744,1403.436081
604,326,1404.364407
614,256,1405.174786
620,254,1405.908073
252,105,1406.246611
628,270,1407.065361
252,105,1407.404396
618,308,1408.362598
730,645,1410.311965
252,105,1410.835017
651,330,1411.872802
1036,589,1413.578797
1021,761,1415.873043
816,548,1417.517029
608,272,1418.472003
621,350,1419.433202
1047,407,1420.717236
646,302,1421.599123
629,306,1422.486343
248,113,1422.829166
241,121,1423.221893
595,324,1424.173111
598,242,1424.937043
1041,557,1426.565774
606,278,1427.401564
1684,845,1429.763124
248,113,1430.156916
248,113,1430.52928
235,123,1430.912119
1853,879,1433.686197
240,119,1434.080502
625,340,1435.116903
1033,550,1436.789223
252,105,1437.107307
606,278,1437.936685
618,302,1438.825144
252,115,1439.279768
247,107,1439.626021
1044,476,1441.120759
235,123,1441.489012
629,306,1442.392636
252,105,1442.76265
1426,593,1444.487648
652,308,1445.420193
248,121,1445.794795
634,344,1446.890692
596,402,1448.098503
1178,599,1449.966049
1339,646,1451.948406
651,332,1452.931442
621,378,1454.098915
1027,684,1456.180154
609,282,1457.051698
613,282,1457.912146
607,227,1458.619153
251,117,1458.982033
235,123,1459.332841
614,268,1460.146078
625,306,1461.07525
610,398,1462.281778
631,332,1463.291234
240,119,1463.614657
638,587,1465.457799
779,558,1467.152737
235,123,1467.524689
1329,649,1469.496217
626,348,1470.55653
1311,679,1472.636028
651,326,1473.653919
251,117,1474.026599
1032,619,1475.84864
623,324,1476.813249
607,300,1477.706856
625,340,1478.851728
1343,674,1480.926589
1050,492,1482.442512
1307,949,1485.189639
251,117,1485.56074
252,105,1485.921566
1050,450,1487.222183
252,105,1487.599409
647,292,1488.474351
614,380,1489.685374
621,414,1490.915358
614,360,1492.034145
629,304,1492.956087
778,536,1494.552073
1318,621,1496.466022
610,318,1497.465052
1420,938,1500.421247
235,123,1500.806182
632,304,1501.642759
1427,599,1503.441657
235,123,1503.817642
627,270,1504.612523
620,318,1505.664034
1043,473,1506.994176
629,306,1508.040566
730,677,1510.103338
1329,637,1512.01925
248,113,1512.33335
252,105,1512.711052
1333,750,1514.994408
1044,429,1516.310532
608,288,1517.152442
252,105,1517.454546
750,474,1518.989841
252,105,1519.295124
1020,1016,1522.265482
755,609,1524.154016
1156,566,1525.811768
623,282,1526.663769
1047,509,1528.18412
754,577,1529.894118
1033,762,1532.332817
252,105,1532.653936
252,105,1532.973449
597,476,1534.419974
252,105,1534.73033
1028,807,1537.345366
1022,921,1540.310435
601,244,1541.065205
618,450,1542.453921
618,270,1543.323373
1034,567,1544.989751
630,364,1546.017665
1046,478,1547.474001
1044,471,1548.920248
1025,682,1550.94243
1045,482,1552.405571
1024,855,1554.910666
252,105,1555.225419
252,105,1555.503082
1340,594,1557.30686
1038,546,1558.957809
240,119,1559.373206
635,340,1560.363189
1332,744,1562.617397
633,332,1563.706464
1033,556,1565.398512
248,113,1565.753949
252,105,1566.100219
611,268,1566.926593
235,123,1567.354342
1040,652,1569.4522
252,105,1569.769405
252,105,1570.07945
235,123,1570.489488
252,105,1570.797628
623,426,1572.135201
635,314,1573.071759
1052,415,1574.329868
248,121,1574.701203
252,105,1575.02944
651,326,1576.081336
814,583,1577.862373
251,117,1578.252917
651,330,1579.283309
647,296,1580.143895
1432,621,1582.065429
622,316,1583.087389
1433,671,1585.091205
630,438,1586.436788
625,390,1587.627345
238,127,1588.039305
622,300,1588.986021
636,308,1589.842914
614,256,1590.727124
621,410,1592.014262
1042,514,1593.558371
635,334,1594.681318
1429,577,1596.531067
1038,615,1598.551376
652,318,1599.553485
1343,564,1601.282181
240,119,1601.620927
812,518,1603.188361
238,125,1603.593938
252,105,1603.914122
1686,883,1606.574527
631,316,1607.511946
252,105,1607.834669
1337,666,1609.731522
240,119,1610.135495
252,105,1610.446481
1338,642,1612.288757
240,119,1612.656875
252,105,1612.968546
628,320,1613.965579
652,320,1614.954236
620,378,1616.076229
1040,549,1617.828061
252,105,1618.170042
633,310,1619.150081
652,306,1620.057529
634,308,1621.054549
240,119,1621.429576
252,105,1621.745613
252,105,1622.111443
252,105,1622.486006
624,436,1623.78067
1038,552,1625.642788
604,310,1626.621817
621,462,1628.156752
776,516,1629.713477
607,374,1630.867497
628,364,1631.962397
249,107,1632.296641
1335,617,1634.160892
1042,504,1635.69754
619,302,1636.595942
240,119,1636.947288
627,366,1638.001146
1569,994,1640.844729
1041,521,1642.466316
248,117,1642.880782
631,306,1643.689918
240,119,1644.16883
650,346,1645.210493
635,356,1646.284899
237,137,1646.702092
251,119,1647.014299
1042,472,1648.399796
630,332,1649.371071
623,362,1650.48581
252,105,1650.816297
252,105,1651.194736
235,123,1651.574918
630,298,1652.532937
