#{"t_start": 1555826226.702278, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
-455,7997,52433.933536
-438,7997,52502.53868
-188,3822,52525.051926
-454,7997,52593.676909
-451,7997,52662.283259
-107,5411,52694.113149
-424,7997,52762.861835
-412,7997,52809.899283
-404,7997,52878.770591
-264,7997,52947.881458
25,1110,52954.40449
-317,7997,53023.023535
-412,7997,53070.128306
-290,7997,53138.931095
