#{"t_start": 1555826226.7988486, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
-449,7997,6307.867148
-384,7997,6355.034674
-80,2737,6374.207157
-361,7997,6421.354817
-435,7997,6471.580482
-291,6755,6514.536894
-231,4807,6542.895537
-359,7997,6593.238807
-422,7997,6640.398535
-432,7997,6690.782594
14,962,6696.470077
-360,7997,6747.17126
-414,7997,6794.407612
-207,5455,6829.831712
-131,3975,6853.333071
-407,7997,6903.777918
-383,7997,6954.420705
-362,7997,7001.483721
-455,7997,7051.934931
-450,7997,7099.058508
-439,7997,7149.517039
-439,7997,7200.065913
-410,7997,7247.128278
-441,7997,7297.706994
-382,7997,7348.328559
-251,7997,7395.519607
-180,7997,7446.23677
-414,7997,7496.910738
-252,7997,7544.092497
-169,7429,7591.475707
-276,7997,7642.290852
-126,3260,7661.59831
-278,7997,7712.46192
-313,6695,7751.998492
-84,1846,7762.91103
-88,7997,7813.827823
-150,4386,7839.751405
5,8055,7891.07524
-126,8055,7942.47973
52,1132,7949.224451
248,7997,8000.354167
-3,635,8004.102676
152,1140,8010.853137
9,1114,8017.467841
-259,7997,8064.718982
-383,7997,8115.630605
-405,7997,8166.696629
-384,7997,8213.870571
-302,6729,8257.421298
-263,7997,8308.498816
-234,7997,8355.763856
-229,4727,8387.597682
-185,3914,8410.726275
-405,7997,8461.851742
-222,4588,8488.932499
-413,7997,8540.169643
-408,7997,8587.415496
24,562,8594.746311
-253,5339,8626.279317
-231,7997,8677.641547
-257,7997,8724.865488
-143,7997,8776.208542
-40,1204,8783.326143
-176,8055,8835.03561
-171,7997,8882.32763
-21,1381,8894.663224
-169,8055,8942.361296
-16,1146,8949.135403
228,7226,8995.962664
-160,7997,9047.497818
177,8056,9095.205034
-119,7997,9146.743495
-287,7997,9198.252638
191,7997,9245.519807
-137,8055,9297.477318
-325,7997,9349.071528
-281,7997,9396.271815
-208,7997,9447.85314
-119,4787,9476.126823
-284,7997,9527.795055
-422,7997,9579.435018
-309,7997,9626.626794
-310,7997,9678.268314
-263,7997,9729.942849
-409,7997,9777.161519
-44,3108,9800.102053
-283,7997,9847.291951
-112,3162,9865.982071
-282,7997,9917.838431
-221,7997,9969.656138
-343,6969,10010.801327
-223,7997,10062.742623
-69,1333,10070.619411
-208,7997,10122.592479
232,8056,10175.052879
83,7997,10222.372573
-386,7997,10274.318733
-370,7997,10326.329499
-133,6273,10363.373452
-401,7997,10415.698342
-113,2570,10430.872604
-226,7997,10482.922624
-224,7997,10530.154233
-436,7997,10582.185649
-117,8055,10634.677439
-430,7997,10681.854962
-216,7997,10733.957484
-389,7997,10786.069769
-406,7997,10833.382797
-380,7997,10885.62242
-455,7997,10937.763924
-449,7997,10984.931428
-436,7997,11037.122875
-455,7997,11089.408951
-360,7208,11131.930508
-192,7997,11184.334548
-54,1008,11190.284518
-406,7997,11242.708868
-251,6097,11278.723665
-401,7997,11331.125979
-385,7997,11378.366941
-366,7997,11430.856989
-59,1786,11441.409667
-258,7997,11493.987756
-206,8055,11546.914723
162,857,11551.99569
35,3874,11574.875826
45,1086,11581.302382
-412,7997,11633.867291
-305,7997,11681.100595
-317,7997,11733.775853
-421,7997,11786.458093
-188,8055,11834.093284
89,623,11837.774201
-353,7997,11890.861525
-321,7997,11943.571388
-249,6663,11982.9213
-214,7997,12035.69822
-256,5232,12066.641504
-212,8055,12119.787248
-141,7997,12172.75912
-178,8055,12220.371893
-440,7997,12273.308633
-397,7997,12326.233218
-351,7997,12373.437124
-405,7997,12426.296405
-251,7997,12479.25151
-307,7997,12526.426551
-236,7997,12579.402998
-389,7997,12632.402097
-308,7997,12679.604542
-401,7997,12732.586114
-370,7997,12785.575967
-231,7997,12832.739387
-295,7997,12885.904558
-416,7997,12938.956913
-417,7997,12986.142987
-335,7997,13039.23479
-316,7997,13092.39845
-404,7997,13139.561077
-423,7997,13192.773342
-340,7997,13246.01258
-59,1716,13256.137526
-454,7997,13309.326422
-355,7997,13356.433666
-18,1118,13363.009999
-344,7997,13416.341201
-410,7997,13469.607821
-450,7997,13516.767051
-453,7997,13570.043992
-323,7997,13623.365466
-372,7997,13670.50176
-397,7997,13724.16098
-449,7997,13777.518926
-430,7997,13824.687178
-392,7997,13878.194558
-423,7997,13931.648319
-58,5222,13962.402357
-199,4478,13995.258063
-318,7997,14042.402748
90,514,14045.43627
-445,7997,14099.069229
-100,2785,14115.487269
-117,3814,14137.983793
-186,3736,14166.400614
-116,3975,14189.859935
-248,7997,14243.579369
-74,4428,14269.711463
-143,2917,14286.927365
49,2929,14310.751495
-444,7997,14357.939923
-284,7908,14411.14184
-201,7997,14464.930906
-358,7997,14512.103029
-267,7090,14560.50417
-430,7997,14614.332187
-435,7997,14661.469873
-46,5379,14699.872713
-386,7997,14747.114229
-407,7997,14800.99769
-423,7997,14854.928925
-393,7997,14902.127635
-363,7784,14954.842236
-287,7997,15008.939677
-151,3297,15028.3794
28,7997,15082.44839
18,2601,15097.805113
-394,7997,15145.058237
-205,7997,15199.167172
-4,1156,15205.991574
-255,7997,15260.124685
-159,3969,15283.580747
-378,7997,15337.749928
-133,8055,15392.254788
-321,7997,15439.465935
-40,984,15445.273381
-343,7997,15499.482818
-210,7997,15553.687842
-308,7997,15600.88166
-331,6821,15648.146025
-156,8055,15702.78542
-133,2574,15717.980043
-32,1335,15725.843305
-430,7997,15780.200998
-422,7997,15827.436451
-333,7997,15881.871299
-214,7997,15936.221791
-420,7997,15983.402698
-271,7997,16037.874478
-425,7997,16092.428649
-326,7997,16139.622785
-263,7997,16194.200776
-188,7997,16248.759894
-95,7997,16295.977637
-105,8055,16350.889576
7,1064,16357.190101
-239,7997,16411.789863
-105,8055,16459.3161
-320,7997,16513.920432
-235,7997,16568.608468
58,7997,16615.806393
-58,2723,16639.337579
-328,7997,16686.509361
-41,1194,16693.540219
-237,4675,16728.619353
-433,7997,16775.776133
-212,7997,16830.438835
-56,1479,16839.184914
-332,7997,16893.969985
-384,7997,16941.143017
-455,7997,16995.757232
-165,7997,17050.60288
-200,7997,17097.782235
-234,7997,17152.599504
-226,4420,17178.66754
-341,7676,17231.638435
-259,7997,17286.562688
-179,8055,17334.20522
-96,2436,17356.381355
14,3527,17377.269398
-401,7997,17432.242234
-419,7997,17479.406754
-351,7997,17534.466815
-391,7997,17589.50428
-141,2883,17606.519619
-385,7997,17661.681231
-183,8055,17709.3512
-98,8055,17764.897268
-158,8055,17820.443523
-42,843,17825.455785
-264,5856,17860.059394
-122,3281,17879.46823
-238,7997,17934.775799
-455,7997,17990.027688
-204,7997,18037.214907
-298,7997,18092.546221
-226,5565,18133.479018
34,661,18137.399252
-127,2540,18152.434258
-172,7997,18199.628247
-353,7706,18253.828826
-254,7997,18309.3129
-33,831,18314.220446
-390,7997,18361.399961
-14,8055,18417.240557
123,1273,18424.78332
83,2444,18439.274245
-224,7997,18495.206357
-213,5096,18533.702397
-353,7997,18580.911372
-151,7997,18636.448944
-192,4073,18660.462309
18,745,18664.887213
-129,3305,18692.799313
-406,7997,18739.942276
-354,7997,18796.10273
-397,7997,18851.645402
-455,7997,18898.741944
-251,5365,18938.907516
-439,7997,18986.006869
-181,4324,19019.980325
-420,7997,19067.106569
-179,8055,19123.19333
-207,4699,19150.910231
-338,7997,19206.595606
-361,7997,19262.299639
-372,7997,19309.449135
-407,7997,19365.174841
-449,7997,19420.93879
-421,7997,19468.044666
-433,7997,19523.849805
-455,7997,19580.436684
-455,7997,19627.535754
-352,7997,19683.451021
-431,7997,19739.521126
-455,7997,19786.662895
-447,7997,19842.632273
-455,7997,19898.588799
-339,7997,19945.758019
-334,7997,20001.837913
-286,7997,20057.951576
-225,7997,20105.089726
-348,7997,20161.247673
-81,2165,20173.999464
-290,7997,20230.102591
-407,7997,20286.261933
-366,7997,20333.407684
-391,7997,20389.673275
-120,2779,20406.071415
-177,8055,20462.789326
-84,1750,20473.154307
-430,7997,20529.477643
-344,7997,20576.620711
-360,7997,20632.914999
-397,7997,20689.394021
-305,7997,20736.597843
-194,7997,20793.100897
137,899,20798.40658
-191,6003,20843.176615
-434,7997,20890.322247
-370,7997,20946.749122
-349,7997,21003.380191
-96,1963,21014.986647
-412,7997,21062.142579
-271,7997,21118.809697
-308,7997,21175.408749
-52,2372,21189.422558
-419,7997,21246.129196
-350,7997,21293.29733
-210,7997,21349.927251
-103,2669,21365.680062
-346,7997,21422.347698
-403,7997,21479.457354
-404,7997,21526.562911
-190,7997,21583.360145
-271,7997,21640.201684
-361,7997,21687.326826
116,757,21691.822566
-273,7997,21748.721136
-379,7997,21806.004692
-119,6592,21844.882003
-377,7997,21901.756089
-287,7997,21948.946372
-57,2113,21971.151263
-21,2336,21984.948574
-3,859,21990.055177
-141,8055,22047.460079
-275,7997,22094.722364
-363,7997,22151.734898
-425,7997,22208.676985
-418,7997,22255.774041
-435,7997,22312.869123
-246,7084,22354.66389
26,1353,22372.520774
-223,7997,22419.739923
-277,7533,22474.23688
-137,8055,22531.785194
1,2619,22547.253839
170,486,22550.133262
-250,7997,22597.301163
-269,7997,22654.455216
-306,6578,22703.272854
-291,7997,22750.465021
-415,7997,22807.70282
-432,7997,22864.93189
-424,7997,22912.11003
-451,7997,22969.289517
-425,7997,23026.619235
-308,7997,23073.698337
-442,7997,23130.974924
-455,7997,23188.920802
-342,7997,23235.984866
-371,7997,23293.376333
18,1090,23299.811978
-124,4117,23324.102705
-62,1788,23345.038717
-397,7997,23392.195992
-370,7997,23449.631011
-283,7997,23507.145342
-198,4300,23532.498564
32,645,23536.334424
-45,1862,23547.331461
-322,7997,23604.870099
-431,7997,23662.446377
-413,7997,23709.6108
12,3527,23730.42916
-264,7997,23788.123967
-449,7997,23845.720652
-383,7997,23892.854721
-444,7997,23950.509111
-452,7997,24008.186275
-402,7997,24055.371191
-235,7997,24113.111544
-455,7997,24170.891298
-454,7997,24218.09791
-184,3955,24252.187278
-299,7997,24299.396852
-263,6344,24348.074181
-325,7997,24406.0838
-226,7997,24453.27308
-446,7997,24511.182047
-322,7997,24569.044015
-406,7997,24616.1751
-327,7997,24674.546647
-440,7997,24733.212871
-291,7997,24780.388742
-186,8055,24838.832129
85,2855,24855.711162
-22,1078,24862.082071
-251,7997,24920.171857
-426,7997,24978.289391
-150,3896,25001.282251
-436,7997,25059.518704
-84,2895,25076.579609
-222,7997,25134.775949
-369,7997,25181.97794
-281,7212,25235.533767
-179,3778,25257.837849
-323,7997,25316.130936
-427,7997,25363.30591
-253,5902,25409.204801
-386,7997,25467.485368
-372,7997,25514.624491
-146,4123,25550.23947
-402,7997,25597.411792
-166,8055,25656.087017
-89,1864,25667.111797
-443,7997,25725.608181
-135,4047,25749.499401
2,627,25753.192837
-288,7483,25808.634308
-130,2731,25824.755371
-282,5774,25870.110436
-406,7997,25917.308425
-224,7997,25975.822621
-196,7997,26034.273144
-296,7997,26081.445663
-189,8055,26140.413294
-385,7997,26198.962938
-377,7997,26246.097114
-173,4536,26284.161074
-75,1499,26293.02271
-180,7997,26340.238673
-250,7997,26398.956438
-268,7997,26458.666093
-143,8055,26506.243525
-202,8055,26565.285032
-296,7997,26624.651207
-422,7997,26671.84499
-455,7997,26730.56438
-278,7997,26789.306954
-308,7997,26836.450537
99,462,26839.184303
-187,7997,26898.187114
-404,7997,26957.122843
-342,7365,27000.589138
60,1327,27008.443244
-347,7997,27067.306697
-387,7997,27126.36702
-101,8055,27173.904953
-260,7997,27232.955137
-228,7997,27291.927277
-322,7997,27339.12006
-54,1920,27362.433623
-317,7997,27409.534687
-343,7997,27468.550881
-300,7997,27527.694852
-452,7997,27574.844092
76,583,27578.303239
44,1569,27587.58878
-123,4019,27623.309186
-166,3369,27643.176608
-405,7997,27702.414299
-417,7997,27749.571484
-371,7997,27808.874899
-427,7997,27869.294858
-385,7997,27916.467306
-336,7008,27969.911234
-368,7997,28029.34834
-435,7997,28076.516979
-185,7997,28136.74526
-278,7997,28196.155796
-343,7997,28243.358311
-119,2641,28271.275437
-353,7068,28313.01541
-365,7997,28372.488267
-97,2382,28386.565457
-9,1726,28396.759494
63,2019,28408.680002
25,721,28412.959282
-34,1730,28435.573992
-232,7997,28482.842061
-216,7997,28542.470583
32,1176,28549.404941
-212,7997,28608.950561
-235,7997,28656.085513
-62,1666,28665.92669
-395,7997,28725.530786
25,2883,28742.579647
-423,7997,28802.264532
-408,7997,28861.89874
-443,7997,28909.010407
-441,7997,28968.673903
-408,7997,29028.465036
-422,7997,29075.528974
-445,7997,29135.14957
-372,7997,29194.883825
-13,1435,29203.363274
-455,7997,29250.466208
-451,7997,29310.261056
-396,7997,29370.17334
-328,7997,29417.266878
-438,7997,29477.164851
-398,7997,29537.018281
-429,7997,29584.194262
-450,7997,29644.178901
-455,7997,29704.086561
2,609,29707.672788
-379,7997,29767.685081
-231,5260,29798.740644
44,1886,29809.889671
-338,7997,29869.997485
-225,7997,29917.241392
-128,7997,29977.487546
-384,7997,30037.605191
-10,1856,30048.563039
-149,8055,30109.20335
-316,7997,30156.422462
-197,4516,30196.098875
-143,3567,30217.164655
-434,7997,30277.449957
-455,7997,30324.62861
-448,7997,30384.80817
-82,2167,30397.607327
-33,1154,30404.437855
-211,7997,30464.750003
-223,4693,30492.44951
-229,7997,30552.918532
5,8055,30613.768946
-105,8055,30661.361057
-273,7997,30721.74122
-374,7997,30782.163977
73,1690,30792.127083
-403,7997,30839.278848
-408,7997,30899.750644
-82,1812,30910.418839
-292,7997,30971.140705
-63,7997,31031.752601
-104,8055,31079.359879
-24,2227,31092.53522
-330,7997,31153.187767
-350,7997,31213.890508
-221,7997,31261.038261
-96,8055,31322.031631
-199,7997,31382.774943
-249,7997,31430.034939
-226,7997,31490.823851
-444,7997,31551.54557
-432,7997,31598.695367
-334,7997,31659.430897
-145,4189,31684.163502
-234,7997,31745.759091
-405,7997,31806.602863
-60,2980,31824.19012
-164,7997,31885.038877
-32,1136,31891.765787
-244,7997,31939.020648
-84,2761,31969.161528
-241,7997,32016.449615
-175,8055,32077.786947
-320,7997,32138.888508
-228,7997,32186.080789
-244,5098,32230.194176
-186,4199,32254.965154
-295,7997,32315.95821
-400,7997,32363.075869
-378,7997,32424.144346
-419,7997,32485.848555
-252,7997,32532.981366
-384,7997,32594.088041
-354,7997,32655.206892
-304,7997,32702.379626
-464,7997,32764.218829
-403,7997,32825.479075
-434,7997,32872.603402
-219,7997,32934.53637
-443,7997,32995.794321
-186,7997,33043.058676
-191,4633,33084.651565
-407,7997,33145.95098
-432,7997,33193.09801
-448,7997,33254.386561
-197,4769,33282.515892
51,2921,33314.157361
-412,7997,33361.290802
-437,7997,33422.783758
-405,7997,33484.207869
-323,7997,33531.335114
-444,7997,33592.808983
-306,7997,33654.472704
-312,7997,33701.542532
-253,7997,33763.222967
-269,7997,33824.838765
-30,974,33830.557594
-426,7997,33877.70367
-450,7997,33939.267868
-301,7997,34000.873394
-412,7997,34047.974842
-402,7997,34109.700032
-38,1078,34116.063614
-376,7997,34177.80934
-451,7997,34224.894792
-453,7997,34286.553586
-386,7997,34348.241046
-319,7997,34395.399958
-335,7997,34457.226947
-284,7997,34519.136835
-227,8055,34566.682507
-455,7997,34628.938846
-293,7997,34690.907172
-287,7997,34738.131501
-380,7997,34800.148564
-307,7997,34862.191093
-53,2013,34874.07696
-379,7997,34936.103018
-154,2964,34953.627304
101,1748,34963.949737
-270,7997,35026.104948
-332,7997,35073.25076
-364,7997,35135.373251
-43,7997,35198.522967
-211,7997,35245.716616
-92,7997,35307.926248
-25,7997,35370.235933
85,8055,35417.869439
-45,3585,35454.231308
-367,7997,35501.429138
-148,8055,35564.216625
-277,7997,35626.600933
-349,7997,35673.713473
-394,7997,35735.99492
-442,7997,35798.336811
-348,7997,35845.469039
-397,7997,35907.748095
-431,7997,35970.097458
-398,7997,36017.213649
-426,7997,36079.567712
-442,7997,36141.88057
-410,7997,36188.960532
-427,7997,36251.4024
-169,4195,36276.11556
-300,6297,36328.629918
-389,7997,36375.779776
-302,7997,36438.355907
-368,7997,36501.024586
-412,7997,36548.220929
-286,6360,36601.21366
-429,7997,36663.735986
-424,7997,36710.865186
-226,4871,36755.141557
-346,7997,36802.306381
91,472,36805.107883
-152,3415,36840.739466
-361,7997,36887.943846
-339,7997,36950.832872
-421,7997,37013.723043
-445,7997,37060.872931
-114,8055,37123.961654
-304,7997,37186.696071
-135,7997,37233.853339
-327,7997,37296.663881
-447,7997,37359.464055
-212,7997,37406.651036
-311,7997,37469.761476
-435,7997,37532.952173
-65,2719,37548.99136
-86,2875,37565.971405
-208,8055,37629.389437
-235,7997,37676.586731
-345,7997,37739.718873
-244,7997,37802.821305
-13,3389,37822.834668
-400,7997,37886.074006
-49,8055,37933.549296
-217,7997,37996.817148
-57,4115,38021.108747
-422,7997,38084.529136
-216,4727,38128.44079
-426,7997,38175.609038
-408,7997,38238.824859
-78,8055,38302.469391
-265,7997,38349.658315
-277,7997,38413.161967
-416,7997,38476.612633
-240,7997,38523.742853
-415,7997,38588.333975
-287,6795,38628.417879
-420,7997,38692.545477
-408,7997,38756.01869
-442,7997,38803.167511
-264,7997,38866.624686
-311,6342,38920.495562
-173,8055,38967.996072
-443,7997,39031.74305
-223,4647,39059.149142
-174,3724,39097.615809
-221,7997,39144.857974
-363,7997,39208.512545
-168,8055,39272.549157
-37,2332,39286.334214
-162,7997,39350.04879
-194,7997,39397.23066
-60,6045,39449.431577
-404,7997,39496.574829
-414,7997,39560.439171
-437,7997,39624.341086
-419,7997,39671.482871
-173,3413,39708.35422
-446,7997,39755.449122
-317,7104,39814.101246
-161,3146,39832.650154
-268,7997,39896.605614
-328,6677,39935.944216
-194,8055,40000.189165
-222,4729,40028.10274
-312,7997,40092.042967
-368,7997,40157.253359
-235,7997,40204.422781
-200,8055,40268.815605
20,1347,40276.772974
-27,3944,40316.984468
-87,1782,40327.52095
-210,7997,40374.726588
-202,7997,40438.93208
-228,8055,40503.528445
-29,1190,40510.554034
-168,7997,40557.737982
-262,5387,40606.629684
-369,7997,40671.06921
-287,7997,40718.277883
137,7997,40782.740713
-213,7997,40847.166632
-404,7997,40894.361971
-182,3826,40933.985213
-46,1702,40944.035618
-351,7997,40991.188559
32,1910,41019.637903
-154,8055,41067.182008
-353,7997,41131.716561
-222,7997,41196.143169
56,7997,41243.318846
52,1491,41252.133097
-207,8055,41316.86664
-15,968,41322.589732
-283,6047,41375.62163
-127,2819,41392.258857
-227,7997,41457.021514
-308,7997,41504.078864
-129,3212,41523.034169
-392,7997,41587.690164
-213,7997,41652.46603
-39,2167,41665.25942
85,8055,41731.911325
-26,7997,41779.15255
-414,7997,41843.832099
-199,7997,41908.621087
-113,3491,41929.188195
-368,7997,41993.897435
-345,7997,42041.030718
-395,7997,42105.882924
-309,7997,42170.62342
-13,1555,42179.783172
-135,2629,42195.343415
-223,7997,42260.168706
-218,7997,42307.381289
55,789,42312.056637
-75,2665,42345.443206
-265,7997,42392.643591
-181,4372,42436.215241
-120,3963,42459.568451
-336,7997,42524.636371
-408,7997,42571.724105
-409,7997,42636.683345
-427,7997,42701.738602
-265,7997,42748.965368
-308,7997,42814.256279
-290,7997,42879.182835
-281,7997,42926.263024
-353,7997,42991.28925
-147,3391,43011.275385
-420,7997,43076.375335
-238,7997,43141.757077
-410,7997,43188.924907
-317,7997,43254.02676
-102,2015,43265.928849
-94,4978,43295.288011
-117,8055,43360.855573
-185,8055,43426.607358
-167,8055,43474.218102
94,442,43476.855146
-1,4185,43519.801004
-230,7997,43585.281269
181,735,43589.564949
90,7997,43636.793486
128,7997,43702.561627
199,7997,43768.218496
-96,2021,43780.186671
-260,7997,43827.442765
-260,7997,43892.859318
-267,7997,43958.324073
-240,7997,44005.47476
-405,7997,44072.330753
-296,7997,44137.780158
-214,7997,44184.965857
-91,8055,44250.999557
-39,1317,44258.779309
-406,7997,44324.84482
-441,7997,44390.423047
-445,7997,44437.60142
-218,7997,44503.287658
-317,7997,44568.972788
-432,7997,44616.078537
-65,1742,44626.362157
-455,7997,44692.024861
-302,7997,44757.715023
-413,7997,44804.888215
-54,1022,44810.925945
-410,7997,44876.709162
-300,7997,44944.314357
-174,7997,44991.527034
128,7997,45057.482619
42,8055,45123.77727
-209,7997,45171.072701
-195,8055,45237.519491
-200,4540,45264.398602
155,681,45287.265408
-226,7997,45334.579287
85,1142,45341.31791
15,579,45344.755464
-410,7997,45410.845746
-128,3385,45430.815618
-142,6151,45485.971685
-51,8055,45533.571566
-164,8055,45599.992403
-332,7997,45666.568471
-24,1016,45672.578191
-98,1921,45683.943392
-212,8055,45750.36108
-421,7997,45797.489964
20,1491,45825.344094
-37,1100,45831.833998
-140,8055,45880.173444
139,8055,45947.613188
206,380,45949.885763
-193,7997,46016.896699
-425,7997,46064.085165
-419,7997,46130.291986
-297,6404,46187.694038
-423,7997,46234.811872
-363,7997,46301.020383
-455,7997,46367.389571
-394,7997,46414.498472
-166,7997,46480.706824
-420,7997,46547.096253
-23,4093,46571.203515
-121,6534,46609.776306
-426,7997,46676.097856
-391,7997,46742.489074
-159,7997,46789.588349
-283,6011,46844.498695
-332,6781,46884.427637
-235,7997,46950.750122
-349,7997,47017.109823
-309,7997,47064.292114
-261,7997,47130.734032
-281,7997,47197.107008
-445,7997,47244.176203
-455,7997,47310.566292
-455,7997,47377.042803
-168,8055,47424.549304
-181,7997,47491.153639
-184,7997,47557.824187
-377,7997,47604.984098
-417,7997,47671.780243
-215,7997,47738.582399
-395,7997,47785.76648
-278,7997,47852.569139
-288,6013,47907.751473
-223,7997,47954.893111
-105,2847,47991.429047
-217,7997,48038.540031
-331,7997,48106.276799
-269,5341,48137.771631
-57,7997,48204.735172
60,2601,48220.113282
-195,7997,48287.543997
-158,7997,48354.602007
-225,7997,48401.731866
-122,3092,48419.981814
34,841,48445.42354
-174,5441,48477.544061
-273,5678,48511.030429
-446,7997,48578.077344
-406,7997,48645.126729
-427,7997,48692.209321
-443,7997,48759.224619
-454,7997,48826.394315
-455,7997,48873.52303
-415,7997,48940.651663
-262,7997,49007.840778
-249,7997,49054.997084
-370,7997,49122.350827
-283,7997,49189.644166
-375,7997,49236.785164
-397,7997,49304.125933
-409,7997,49371.520959
-321,7997,49418.710957
-394,7997,49486.161845
-334,7997,49553.663088
-454,7997,49600.705067
-359,7997,49668.232885
-422,7997,49735.810274
-399,7997,49782.895077
-421,7997,49850.540635
-418,7997,49918.149417
-288,7329,49961.336182
-265,7997,50029.026168
-90,1742,50039.305802
-335,7997,50107.104647
-418,7997,50174.841053
-437,7997,50221.951539
-329,7997,50289.668247
-432,7997,50357.47869
-221,7997,50404.609894
-202,7997,50472.724591
-30,1066,50479.024072
-447,7997,50547.381667
-309,7997,50594.443134
-209,4618,50643.519947
-333,7997,50690.650904
-126,7997,50758.58854
-427,7997,50826.641826
-428,7997,50873.7261
-454,7997,50942.411122
-417,7997,51010.478836
-421,7997,51057.49902
-365,7997,51125.426554
-426,7997,51193.422936
-442,7997,51240.470941
-382,7997,51308.608513
-333,7997,51376.702943
-418,7997,51423.798357
-81,1933,51456.41111
-385,7997,51503.530455
-365,7997,51572.131816
-438,7997,51640.409972
-72,3138,51658.798882
-361,7997,51705.863962
-157,6955,51768.09564
-409,7997,51836.451252
-284,7997,51883.552822
-329,7997,51952.686522
70,1606,51962.144781
-362,7997,52030.468268
-323,7997,52077.557991
-412,7997,52145.870202
-325,7997,52214.218759
-433,7997,52261.284151
-393,7997,52329.705569
-124,2665,52345.423244
-437,7997,52413.870213
-384,7740,52480.974981
-357,7997,52528.04695
-455,7997,52596.673308
-390,7934,52664.922548
33,775,52669.515311
-420,7997,52716.606099
-443,7997,52785.313291
-452,7997,52854.195903
-263,6849,52894.493891
-438,7997,52963.586332
-276,7997,53032.199082
-383,7997,53079.318893
-422,7997,53148.126971
