#{"t_start": 1555826226.7588341, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
-222,7997,8762.030032
-132,8055,8809.616997
-104,3283,8833.167603
-26,799,8837.919223
-127,8055,8885.54542
47,558,8888.864434
-10,8055,8940.674124
-63,7997,8992.078852
-63,2318,9005.798248
16,1678,9015.746095
33,1052,9021.993944
-166,8055,9073.884123
-125,8055,9125.785372
-4,7997,9173.090292
80,7997,9224.623101
40,7997,9276.19749
61,7997,9323.470252
-203,8055,9375.383577
-430,7997,9426.948293
-57,7997,9474.183339
-443,7997,9525.843757
-444,7997,9577.502183
-257,7997,9624.690378
-285,7997,9676.334895
-391,7997,9728.020154
-281,5880,9762.712467
-336,6749,9807.149175
-135,3784,9829.499039
-145,3216,9848.471766
-115,8055,9900.681245
-434,7997,9952.514088
-69,8055,10000.037017
-273,7997,10052.005442
-254,5804,10086.310101
-63,1549,10100.150647
-114,8055,10147.832991
139,725,10152.154247
-73,3696,10178.778903
142,1222,10186.016739
-281,7997,10233.305166
-232,7997,10285.27249
-192,7997,10337.25683
-409,7997,10384.494413
-402,7997,10436.791983
-239,7997,10488.825779
45,510,10491.854155
-20,1192,10498.880792
-292,7997,10546.137344
-382,7997,10598.14305
-319,7997,10650.295905
-113,2408,10664.529769
-388,7997,10716.626437
-225,7997,10763.780086
-290,6141,10805.06518
-416,7997,10857.340426
-455,7997,10904.477087
-447,7997,10956.646641
-454,7997,11008.889596
-455,7997,11056.040699
-449,7997,11108.302113
-386,7997,11160.652842
-216,7997,11207.905057
-336,7997,11260.326915
-437,7997,11312.724598
-367,7997,11359.950825
-447,7997,11412.448855
17,633,11416.188748
-268,7196,11464.098179
-155,8055,11511.650275
-218,4622,11544.294337
-268,7997,11591.554678
-242,7997,11644.12124
-282,5864,11678.754414
-337,7997,11731.448857
-274,7997,11784.113248
-157,4618,11811.410984
-58,7997,11864.528833
-52,1628,11874.158023
-205,7997,11926.898796
-165,3866,11949.72826
-263,5248,11980.739985
24,7997,12033.492656
-58,8055,12086.66244
67,2865,12103.602559
41,7997,12156.555874
-148,3194,12175.488693
-395,7997,12228.545336
-397,7997,12275.688134
-455,7997,12328.608765
0,1170,12335.519268
-193,8055,12388.743416
-425,7997,12435.925538
-316,7997,12488.906841
-407,7997,12541.845513
-403,7997,12589.030875
-75,2129,12601.61462
-323,7997,12654.630724
-408,7997,12707.603047
-365,7997,12754.745057
-256,5575,12793.483503
-338,7997,12846.657435
-251,5092,12876.684133
-198,4703,12904.441356
-292,7997,12957.510562
-189,6534,13001.991251
-316,7997,13049.154447
-333,7997,13102.321707
-442,7997,13155.520968
-277,7997,13202.702075
-121,2962,13226.234421
-206,5914,13261.115587
-266,7997,13314.317636
-437,7997,13361.413745
-448,7997,13414.706973
-455,7997,13467.986031
-456,7997,13515.146687
-315,7997,13568.421247
-414,7997,13621.750603
-265,7997,13668.88319
-455,7997,13722.518624
-112,3545,13743.426757
-424,7997,13796.809193
-380,7997,13850.313293
-455,7997,13897.471456
-331,6655,13942.992627
-314,7997,13996.575972
-394,7997,14043.709752
-426,7997,14097.330101
-414,7997,14150.852839
-55,1447,14159.395173
-57,2448,14173.812562
-11,637,14177.595294
-449,7997,14231.345055
-203,6741,14271.116546
-254,7997,14324.834305
-141,6568,14363.585621
-267,7997,14417.321077
-267,7997,14471.067319
-405,7997,14518.247929
27,691,14522.338491
-151,8055,14576.460042
-375,7682,14628.442556
-455,7997,14675.589833
-224,7997,14729.478938
-203,7997,14783.376825
-370,7997,14830.560547
-117,5158,14867.740194
-335,7997,14914.95985
-174,4875,14950.493989
27,3491,14971.122416
-204,8055,15025.522541
-268,7997,15079.584713
-312,7997,15126.823043
-395,7997,15180.945994
-210,7997,15235.031541
-294,7997,15282.281874
-380,7997,15336.446094
2,1722,15346.590829
-317,7997,15400.759874
-319,7997,15447.974428
-318,7997,15502.182159
-224,7997,15556.394453
-293,7997,15603.580975
-140,2709,15626.559669
-347,7997,15673.800392
28,3668,15702.526458
-292,7997,15749.733203
-330,7997,15804.075065
-433,7997,15858.495723
-261,7997,15905.733051
-406,7997,15960.069261
-292,6263,15997.055003
-85,3250,16023.505604
-390,7997,16070.69017
-128,4506,16104.614994
-112,7997,16151.863025
-173,8055,16206.797092
-195,8055,16261.704914
-248,7997,16308.914838
-289,7997,16363.473669
-157,8055,16418.428412
-185,8055,16465.964929
-287,7997,16520.547006
-202,7997,16575.237089
-127,7997,16622.442832
-326,7997,16677.074964
-394,7997,16731.726832
-29,1305,16739.427597
-401,7997,16786.573094
-269,7997,16841.244999
-422,7997,16896.030447
-412,7997,16943.188462
-138,3545,16971.576863
-297,7997,17018.749307
-266,7997,17073.575117
-78,3788,17095.932996
-185,8055,17151.111684
-297,7997,17205.968398
-329,7997,17253.150729
-172,7997,17308.074305
-100,8055,17363.516921
-361,7997,17410.794976
-286,7997,17465.733593
-395,7997,17520.767286
-278,7997,17567.993477
-60,1533,17584.865654
-262,6366,17622.461705
54,1232,17629.73826
-286,7997,17684.925304
117,1367,17693.003311
1,554,17696.309977
-121,3922,17719.546661
-8,982,17725.367522
-421,7997,17780.544989
-172,3842,17803.265873
-237,7997,17858.470779
-287,7997,17913.818655
-339,7997,17961.026981
-438,7997,18016.271648
-232,7997,18071.564887
-450,7997,18118.763211
-376,7997,18174.070945
-161,4516,18200.728888
-243,7997,18256.653619
-406,7997,18312.110505
-114,2059,18324.263324
-381,7997,18379.678911
-163,7997,18426.969594
-11,1010,18432.945997
-172,8055,18489.225013
-269,7997,18544.838784
67,2251,18558.13873
-115,2572,18573.363616
79,835,18578.311235
-166,8055,18634.2157
-363,7997,18689.771173
-351,7997,18736.948038
-131,2609,18752.328012
-455,7997,18808.495132
-416,7997,18864.007022
-443,7997,18911.151662
-50,1417,18928.03512
-452,7997,18975.118771
-440,7997,19030.718776
-444,7997,19086.402514
-67,1872,19097.459021
-112,3521,19118.250325
-212,4420,19144.302704
-384,7924,19199.556017
-257,7997,19255.261137
-414,7997,19302.411602
-423,7997,19358.144108
-418,7997,19413.905681
-339,7997,19461.02683
-431,7997,19516.818611
-407,7997,19573.407055
-449,7997,19620.504885
-447,7997,19676.418957
-306,7997,19732.480986
-401,7997,19779.612951
-387,7997,19835.617765
-376,7997,19891.568223
-315,7997,19938.735124
-110,3744,19969.692022
-303,7997,20016.897514
-344,6745,20065.611702
-175,7997,20121.797166
-53,2219,20134.887537
-324,7997,20181.984632
-423,7997,20238.094774
-393,7997,20294.259046
-309,7997,20341.420977
-299,7997,20397.660959
10,1162,20404.525089
130,528,20407.6522
-276,6079,20452.679659
-326,7997,20499.907153
-361,7997,20556.194811
44,2869,20573.147377
-362,7997,20629.442221
-193,7997,20685.920477
-227,7997,20733.138754
-162,8055,20789.971744
-99,7997,20846.522955
-313,7997,20893.653969
-429,7997,20950.048816
-439,7997,21006.721129
-412,7997,21053.878691
-300,7997,21110.52027
-286,7997,21167.122794
-367,7997,21214.328327
29,1658,21224.134212
-455,7997,21280.772984
-343,7997,21337.438007
-62,2729,21353.551463
-80,2769,21369.884867
-276,7997,21426.588703
-336,7997,21483.578605
-319,7997,21530.773631
-246,7997,21587.586996
-407,7997,21644.326984
-445,7997,21691.554933
-25,8055,21748.790245
-67,1939,21760.255412
-297,7997,21817.542179
-352,7997,21864.709653
-311,7997,21921.568918
-173,7997,21978.489271
-5,7997,22025.750305
-159,7997,22082.78496
-63,3160,22101.448741
-417,7997,22158.476399
-392,7997,22215.391145
-337,7997,22262.489078
-242,7997,22319.6
-254,7997,22376.647156
137,7997,22423.864437
-354,7997,22481.07502
58,7997,22538.272248
-224,7997,22585.438733
-202,5708,22629.119222
-51,1427,22637.566692
-415,7997,22694.722804
-246,5551,22727.463398
-355,7997,22784.736382
-386,7997,22831.903954
-416,7997,22889.122349
-50,1441,22897.639318
-257,7997,22954.877433
-377,7997,23012.317248
-317,7997,23059.277721
-455,7997,23116.576689
-298,6121,23152.623743
-350,7997,23210.578897
-387,7997,23267.915524
-271,7890,23314.43033
-398,7997,23371.957191
-367,7997,23429.386047
-222,7997,23476.548629
-313,6763,23526.803555
-450,7997,23584.371351
-334,7997,23631.532399
18,679,23635.559282
-83,2007,23647.3932
-392,7997,23704.981802
-325,7997,23762.712464
-367,7997,23809.845238
-434,7997,23867.453929
-461,7997,23925.093173
-430,7997,23972.232883
-156,4691,24010.417288
-215,7997,24068.209408
-386,7997,24115.353534
-451,7997,24173.114332
-401,7997,24231.12554
-418,7997,24278.2594
-258,6779,24329.533859
-281,7997,24376.676949
-329,7997,24434.67969
-274,7997,24492.61789
-335,7997,24539.712384
-109,2474,24565.073959
-99,7997,24612.219113
-58,1130,24618.884617
-383,7997,24677.280442
-423,7997,24735.933762
-276,7997,24783.123852
-71,1393,24791.354614
-146,7997,24849.483124
-384,7997,24907.574985
-149,5108,24937.726262
-97,2330,24951.480475
-359,7997,25009.626966
-328,7997,25067.802497
-264,7997,25115.02664
-134,3108,25144.335871
-384,7997,25191.532935
-341,7997,25249.720943
-176,5196,25280.391027
-416,7997,25338.676593
-406,7997,25396.94784
-358,7997,25444.065849
-375,7997,25502.360723
-426,7997,25560.804236
-401,7997,25607.954979
-40,3377,25639.058514
-197,4261,25664.191618
-407,7997,25722.703162
-291,7997,25769.882502
-296,6063,25816.937336
-307,7997,25875.386361
-318,7997,25922.543629
-242,7997,25981.058158
-300,7997,26039.514996
-15,841,26044.49121
-188,7997,26091.670732
-373,7997,26150.28458
-306,6721,26201.322877
-393,7997,26248.480969
-455,7997,26306.983815
-269,7997,26365.744121
-221,7997,26412.918359
132,8055,26472.985415
-147,8055,26532.061513
-191,5565,26564.901392
-274,7997,26624.256642
-376,7997,26671.466086
-47,1559,26692.311642
-65,1200,26699.339199
-413,7997,26746.448107
-111,4608,26785.207653
-274,6037,26820.807798
-440,7997,26879.815894
-339,7997,26927.043016
-294,7997,26985.930397
-432,7997,27044.795669
-285,7997,27091.994817
-279,5714,27137.60652
-210,5954,27172.750001
51,7997,27231.785239
-266,7997,27290.770957
-358,7997,27337.954524
-318,7997,27397.060885
-425,7997,27456.090451
-381,7997,27503.235543
-462,7997,27562.331697
-430,7997,27621.561138
-340,7997,27668.721901
-393,7997,27727.954592
-94,2970,27745.442436
-406,7997,27804.746743
-209,4223,27829.654896
-455,7997,27890.052166
-396,7997,27949.374803
-428,7997,27996.507927
-380,7997,28055.963355
-218,7997,28116.148786
135,396,28118.491403
-156,7377,28162.061475
-75,2031,28186.288816
-295,6119,28222.414438
-226,4432,28248.567046
-267,7997,28308.096818
-410,7997,28367.56075
-271,7997,28414.793541
-44,1503,28436.052666
-67,1935,28447.492002
-181,3776,28469.854281
-39,1230,28477.108236
-238,7997,28536.731985
-176,7997,28583.904837
46,972,28602.001336
-196,3838,28624.633558
-295,7997,28684.256436
-447,7997,28731.423033
-392,7997,28791.117361
-317,7997,28850.761764
-365,7997,28897.886443
-455,7997,28957.549979
-405,7997,29017.317779
-380,7997,29064.381427
-414,7997,29124.021913
-427,7997,29183.755463
-440,7997,29230.860131
-399,7997,29290.634917
-381,7997,29350.563842
-417,7997,29397.628638
-379,7997,29457.50951
-83,2853,29474.379973
-450,7997,29534.226662
-326,6616,29573.248221
-455,7997,29633.262654
-382,7997,29693.164385
-412,7997,29740.31961
-378,7997,29800.336998
-218,8055,29860.768507
-184,7997,29908.064712
58,2183,29933.984156
-25,2111,29946.392116
-19,2412,29960.64479
-260,7997,30020.797304
-317,7997,30067.983686
-121,8055,30128.613321
-285,7997,30188.85695
-252,7997,30236.0454
-267,6029,30284.714791
-338,7997,30331.886483
-412,7997,30392.064784
-244,5880,30439.894522
-173,8055,30487.392507
-89,7997,30547.846342
30,8055,30608.705311
-26,617,30612.367347
-62,8055,30659.949326
-257,7997,30720.346162
-248,5495,30752.764032
-246,7997,30813.129445
-439,7997,30873.635021
-368,7997,30920.76401
-384,7997,30981.512941
-251,7997,31042.106621
-296,7997,31089.378639
-372,7997,31150.010129
-310,7997,31210.699235
-27,2572,31225.886855
-228,5758,31259.851315
-372,7997,31320.464971
-201,8055,31381.565387
-223,7997,31428.834907
-295,7997,31489.621157
-447,7997,31550.348402
-413,7997,31597.491024
-94,2035,31623.039345
-180,8055,31670.633339
-180,3780,31707.331669
-420,7997,31754.500486
-397,7997,31815.341452
-408,7997,31876.201783
-151,3277,31895.555509
-171,5006,31925.132912
1,1335,31933.057281
-122,3830,31969.530228
-306,7997,32016.821124
-187,8055,32078.161466
-150,8055,32139.592
-334,7282,32182.57122
-158,4791,32224.878983
-233,7997,32272.038409
-359,7997,32333.040634
-425,7997,32394.089129
-202,8055,32441.628701
-318,7997,32503.273165
-353,7938,32564.008722
-319,7997,32611.177302
-28,1788,32635.665505
-444,7997,32682.852783
-184,7997,32744.665343
-371,7997,32805.939502
-392,7997,32853.08947
-53,1768,32863.523187
-314,7997,32925.440016
-425,7997,32986.696377
-315,7997,33033.96121
-54,1975,33059.874657
-304,7997,33107.052959
-341,6705,33160.727136
-349,7371,33204.20147
-454,7997,33265.512408
-289,7997,33327.044992
-328,6963,33368.137048
-400,7997,33429.617553
-444,7997,33490.997716
-365,7997,33538.17077
-371,7997,33599.639008
-150,4528,33626.352749
-318,7997,33687.927486
-317,7997,33749.587209
-429,7997,33796.751989
-358,7997,33858.316486
-435,7997,33919.90291
-422,7997,33967.022818
-435,7997,34028.606935
-408,7997,34090.32926
-407,7997,34137.444945
-448,7997,34199.174959
-166,3535,34220.003368
-433,7997,34281.690487
-448,7997,34343.361001
-384,7997,34390.509108
-67,1722,34400.670549
-307,7997,34462.492255
-324,7997,34524.413269
-421,7997,34571.632851
-366,7997,34633.869435
-271,7997,34695.846765
-129,8055,34743.400066
-285,5706,34791.923913
-408,7997,34853.926793
-353,7997,34901.128304
-324,7997,34963.188725
93,739,34967.563323
-215,8055,35030.073786
-369,7997,35077.2209
-393,7768,35137.986666
-320,7997,35201.152964
-274,7997,35248.35372
179,494,35251.270205
-240,7997,35313.478916
238,8056,35376.184433
88,623,35379.869496
-140,7997,35427.135124
-95,4929,35471.432395
-184,8055,35518.965299
-364,7997,35581.395091
-113,7997,35643.774017
-377,7884,35690.213989
-405,7997,35752.462887
-454,7997,35814.806009
-401,7997,35861.948008
-411,7997,35924.240685
-437,7997,35986.56076
-314,7997,36033.689047
-379,7997,36096.058322
-391,7997,36158.347734
-346,7997,36205.447972
-357,7997,36267.854792
-376,7997,36330.398438
-388,7997,36377.525252
-367,7997,36440.084551
1,4789,36483.820606
-130,7997,36531.088419
-296,7997,36593.695763
-361,7997,36656.223962
-414,7997,36703.394593
-440,7997,36766.063698
-45,7997,36828.743665
-82,3704,36850.625926
-454,7997,36897.804676
-368,7997,36960.682827
-370,7997,37023.558026
-253,7997,37070.713852
-243,4972,37115.631681
-293,7997,37178.361766
-228,7997,37225.509435
-116,2703,37241.456979
-380,7997,37304.27921
-334,7997,37367.082195
-208,5128,37397.34012
-368,7997,37460.471905
-427,7997,37523.646539
-167,7637,37568.687046
-370,7997,37631.726735
-199,8055,37695.180614
-280,7997,37742.40849
-347,7997,37805.533319
-227,7997,37868.802941
-364,7997,37915.908676
-331,7997,37979.191399
-210,7997,38042.64859
-405,7997,38089.750252
-455,7997,38152.966415
-169,7997,38216.207719
-331,7997,38263.300994
-96,3248,38282.469429
-307,6723,38338.314884
-202,8055,38402.161267
-393,7997,38449.356328
-338,7997,38512.814607
-420,7997,38577.36612
45,2115,38589.857039
-250,5513,38622.366119
-290,7997,38686.508126
-327,7997,38749.976104
-341,7997,38797.118477
-356,7997,38860.590639
-430,7997,38924.196515
-412,7997,38971.370761
-272,7997,39035.100955
-25,3612,39056.399688
-114,8055,39120.443001
166,1018,39126.459509
-172,7997,39190.136461
-213,8055,39237.696476
-100,3164,39272.857345
144,1840,39283.745088
-169,8055,39331.302729
-46,1760,39358.210002
53,1317,39365.992774
-246,7997,39413.176625
-165,4572,39456.709114
-335,7997,39503.830099
-228,5517,39553.064848
-388,7997,39616.994912
-372,7997,39664.122335
-170,3930,39704.053079
-427,7997,39751.151383
-455,7997,39815.062929
-208,7997,39878.982814
-230,5168,39909.466364
-337,7997,39973.352769
-157,4269,39998.530813
-366,7742,40060.97833
156,1138,40067.695715
-309,6843,40108.076673
-258,7997,40173.274831
-227,7997,40237.284971
-164,3940,40260.560083
-248,7997,40324.677932
-235,5834,40359.120878
-166,7997,40423.34608
-406,7997,40470.533817
-32,2875,40504.57147
-303,7997,40551.749234
-35,7997,40616.057759
-47,2270,40629.459528
-133,3116,40665.16174
-257,7997,40712.333236
-85,3411,40732.480814
-35,950,40755.330093
-129,8055,40802.948775
-402,7997,40867.33769
-66,3000,40885.039028
-337,7997,40949.27626
-201,4618,40976.530856
-36,1365,40984.577545
104,1947,40996.064949
3,775,41017.831864
-232,7997,41065.043601
-314,7997,41129.560922
-233,7997,41193.990727
-264,7997,41241.158073
-154,7997,41305.548282
-289,7997,41370.077273
-415,7997,41417.261919
-274,7997,41481.897187
-423,7997,41546.544149
-220,7997,41593.70612
-334,7997,41658.504044
128,7997,41724.753145
-251,7997,41772.014656
-230,6701,41829.088787
-325,7997,41876.235243
-42,1495,41902.655323
52,3521,41923.423136
-345,7997,41970.592996
-316,7997,42035.275017
-94,2266,42048.636199
-85,2456,42080.79827
-20,2687,42096.69445
-198,5186,42127.292207
-23,1156,42134.139845
-186,7997,42198.861164
-207,7997,42263.674901
86,1987,42275.407386
-142,8055,42323.00064
-226,7997,42387.839449
-17,1068,42394.143376
-236,7997,42459.050704
-408,7997,42524.111081
-406,7997,42571.190854
-225,5230,42619.881511
-432,7997,42666.979128
-217,8055,42732.444976
-303,7997,42797.771985
-329,7997,42844.928923
-343,7997,42909.774444
-430,7997,42974.828797
-406,7997,43021.950453
-306,7997,43087.051198
28,3226,43106.08861
-147,3455,43144.665329
-340,7997,43191.828763
-454,7997,43256.933286
-52,2703,43272.90083
-47,1004,43278.820543
57,2594,43294.154302
-154,7997,43359.386573
-274,5780,43411.68248
57,8055,43459.289077
-248,7997,43524.774435
-126,7997,43590.186156
-21,3664,43611.788155
-27,7997,43677.422796
-53,8055,43725.227795
33,8055,43791.218022
-200,7997,43856.678847
-14,562,43859.997977
-63,4725,43887.880387
-248,7997,43953.36018
-227,7997,44000.528857
-167,4129,44044.587707
-299,7997,44091.778648
-99,7997,44157.245791
-96,7997,44222.936448
-24,1694,44232.938661
-427,7997,44280.075132
-285,7997,44346.13158
-418,7997,44411.724826
-117,8055,44459.272416
-85,3930,44500.960475
-194,8055,44548.465266
-378,7997,44614.11048
-136,4512,44659.218202
-391,7997,44706.343958
-408,7997,44772.041977
-250,6546,44810.656795
-295,7997,44876.417567
-356,7997,44944.046888
-152,5736,44977.888922
-81,1864,44988.901915
256,8110,45055.531762
-30,1818,45066.296108
-230,7997,45132.194731
59,7997,45198.291223
-56,7997,45245.61876
-170,8055,45312.112854
74,8055,45378.568949
-36,717,45382.83237
-352,7997,45430.018707
-248,7997,45496.034913
128,1708,45506.15029
-262,7997,45572.219002
-92,7997,45619.426652
-113,3208,45657.791205
-393,7930,45704.56261
-65,2097,45735.824352
-289,7997,45782.969092
-130,3868,45824.877971
-230,7997,45872.538508
100,496,45875.723882
61,7997,45942.811863
64,8055,46010.148888
-326,7997,46057.376271
-426,7997,46123.557878
-37,2029,46135.543104
-433,7997,46202.330442
-161,3387,46222.271929
-352,7549,46285.903645
-369,7997,46333.012948
-353,7997,46399.36349
-450,7997,46465.598734
-159,3321,46485.151136
-445,7997,46551.525046
12,2396,46565.666337
-21,711,46569.876737
-4,1947,46581.36521
15,1082,46587.773995
-276,7997,46654.125824
-171,3381,46674.076031
-222,6131,46729.476174
90,1086,46735.875387
-294,7997,46783.000499
-332,7997,46849.589486
-349,7997,46915.852531
-403,7997,46962.990882
-258,7997,47029.36516
-236,6488,47086.974078
-406,7997,47134.089255
-26,861,47139.17299
-336,6853,47198.827407
-464,7997,47245.9118
-401,7997,47312.306442
-347,7503,47375.86887
-232,4873,47404.591546
-150,7997,47471.233671
-226,7997,47537.896869
-233,7997,47585.085945
-89,2262,47598.420403
-418,7997,47665.228149
132,442,47667.825446
-229,5130,47717.781408
-152,6069,47753.508271
-153,4572,47780.50189
-384,7997,47847.31705
-172,7997,47914.167676
-230,7997,47961.310915
-321,7997,48028.153811
-299,7997,48095.887197
-344,7997,48143.029302
-194,3860,48185.59415
-115,8055,48233.124713
-193,7997,48300.579132
42,1263,48308.043299
-244,7997,48375.046818
-357,7997,48422.22608
-105,2925,48459.952948
-440,7997,48507.126355
15,755,48511.582396
-403,7997,48578.619502
-159,3545,48599.508137
-377,7997,48666.56872
-438,7997,48733.583055
-401,7997,48780.63715
-442,7997,48847.838549
-424,7997,48914.981173
-252,5242,48945.855893
-33,715,48950.090313
-294,7997,49017.283468
-236,7997,49084.622752
-260,7997,49131.782774
-303,7997,49199.094974
-426,7997,49266.436467
-373,7997,49313.562319
-219,4618,49361.077528
-421,7997,49408.251153
-415,7997,49475.720986
-452,7997,49543.206336
-417,7997,49590.256974
-401,7997,49657.781095
-417,7997,49725.38139
-440,7997,49772.43838
-443,7997,49840.09839
-288,5852,49874.525977
-27,1991,49906.829928
-414,7997,49953.90628
-396,7997,50021.60036
-415,7997,50089.412965
-364,7997,50136.52929
-180,3957,50180.465163
-402,7997,50227.583443
-407,7997,50295.290486
-252,7997,50363.108337
-276,5882,50397.770215
-228,4919,50447.782858
-243,6131,50483.917873
-433,7997,50552.234927
-120,2290,50565.735343
-144,7997,50634.672214
-416,7997,50681.812247
-444,7997,50749.764533
-359,7997,50817.82451
-250,7997,50864.886233
-165,3662,50908.106411
-329,7503,50952.256816
-411,7997,51020.350514
-376,7997,51067.35465
-455,7997,51135.266328
-451,7997,51203.282416
-453,7997,51250.32197
-464,7997,51318.49306
-196,5527,51372.02353
-69,2673,51387.796375
-304,7997,51456.147573
-192,8055,51503.55611
-414,7997,51572.17483
-354,7997,51640.456107
-446,7997,51687.405547
-133,8055,51756.120892
-333,7778,51801.946396
-272,7997,51870.321965
-156,3611,51891.565013
-217,5305,51944.871617
-450,7997,52013.210529
-355,7997,52060.286118
-353,7997,52128.599662
-400,7997,52196.969301
-367,7997,52244.011164
-422,7997,52312.422772
-429,7997,52380.909405
-435,7997,52427.981138
-425,7997,52496.582711
-202,7997,52565.190773
-424,7997,52612.290565
-144,3387,52653.772656
-389,7997,52700.846914
-414,7997,52769.586848
-399,7997,52838.467257
-455,7997,52885.516632
