#{"t_start": 1555826226.7634482, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
-311,7997,6992.144026
-454,7997,7042.596339
-368,7997,7089.720195
-433,7997,7140.176244
-455,7997,7190.722905
-433,7997,7237.80538
-441,7997,7288.353562
-138,3908,7311.418375
-387,7997,7362.044362
-229,7997,7412.780216
-278,7997,7459.940292
-98,4067,7487.439194
-333,7997,7534.637338
-399,7997,7585.371564
-245,7997,7636.157864
219,8056,7683.808537
112,891,7689.103806
-367,7997,7739.894287
-39,1772,7750.39372
-140,3030,7772.002113
195,294,7773.701073
-127,7997,7820.972642
31,649,7824.810532
4,7997,7875.818398
111,7997,7926.780366
48,733,7931.170114
363,7732,7977.031859
71,7997,8028.093735
-135,8055,8079.429655
-291,7997,8126.610531
-358,7997,8177.670144
-431,7997,8228.666563
14,1056,8234.901505
-230,7997,8282.102219
-270,7997,8333.210705
-113,7997,8384.363686
-261,7997,8431.569408
-262,7997,8482.717809
-121,7997,8533.931265
-219,4616,8561.197568
-402,7997,8612.468674
-237,7997,8659.715332
-190,7997,8711.071979
-375,7997,8762.392453
-122,8055,8809.975424
-102,7997,8861.355028
-83,4799,8893.962904
-192,8055,8941.564375
-151,8055,8993.319844
-165,3264,9012.609336
-240,7997,9064.150831
-247,7997,9111.464957
-215,8055,9163.356596
-204,7997,9214.889967
-253,7997,9262.159797
-124,8055,9314.093307
-172,3826,9336.719846
86,7997,9388.24963
73,1987,9399.994592
-435,7997,9451.622754
-395,7997,9503.308581
-439,7997,9550.481016
-295,7395,9598.57518
-373,7997,9650.210507
-382,7997,9697.421316
-289,7997,9749.086399
-128,4267,9774.310196
-307,7997,9826.1338
-61,8055,9878.30849
-375,7997,9925.550133
-320,7997,9977.374849
-298,7997,10029.277454
-55,2125,10041.840983
-226,7997,10089.116718
-63,8055,10141.428551
-132,8055,10193.921233
58,416,10196.409185
77,930,10201.930014
36,930,10207.407951
-323,7997,10259.389951
-285,7997,10306.595933
-95,7997,10358.564155
-279,7997,10410.922516
-119,8055,10458.436151
-180,8055,10510.875998
-403,7997,10562.936047
-279,7997,10610.126662
99,1499,10618.997329
-336,7997,10671.1045
-392,7997,10723.20628
-429,7997,10770.356554
-82,2713,10791.316985
-160,7997,10838.651286
-296,7997,10890.866291
-398,7997,10943.035968
-320,7997,10990.200133
-414,7997,11042.39448
-433,7997,11094.687974
-328,7997,11141.853138
-324,7997,11194.251053
-203,7997,11246.694567
-341,7997,11293.878181
-381,7997,11346.268834
-131,7997,11398.784288
-235,5834,11433.241627
-259,6650,11477.877774
164,839,11482.85978
-21,8055,11530.486971
49,500,11533.457403
-377,7997,11586.018075
-274,5445,11623.49342
-265,7997,11670.769884
-372,7997,11723.432167
-61,7997,11776.093533
85,1186,11783.127277
-242,7997,11830.40123
-81,2917,11853.476213
-234,7997,11900.741997
-305,7997,11953.440447
-372,7997,12006.163486
-181,8055,12053.848567
-281,7997,12106.624819
301,6384,12144.410154
24,8055,12197.698419
-70,2865,12214.632623
-432,7997,12267.564404
-359,7997,12320.505925
-215,4358,12346.249683
-170,3397,12366.33083
-441,7997,12419.182277
-384,7997,12472.123384
-277,7997,12519.312699
-51,3373,12544.995737
-411,7997,12592.234154
-319,7997,12645.229644
-302,6488,12689.332278
-418,7997,12736.487918
-443,7997,12789.499836
-305,7997,12842.656686
-300,7997,12889.821758
-150,4310,12921.145646
-310,7997,12968.331705
-284,7997,13021.444891
-288,6277,13058.478978
-397,7997,13111.649017
-361,7997,13164.830034
-302,7997,13212.052831
-296,7997,13265.258627
-419,7997,13318.452024
-18,1594,13327.848922
-454,7997,13381.099114
-240,4955,13410.315568
-378,7997,13463.599686
-454,7997,13510.740346
-454,7997,13564.037682
-400,7997,13617.336529
-455,7997,13664.501192
-403,7997,13718.150787
-282,5531,13750.74646
-357,7997,13804.135475
-455,7997,13857.637079
-407,7997,13904.7833
-312,7997,13958.20791
-425,7997,14011.763109
-87,2871,14028.698889
-352,7997,14082.290887
-410,7997,14129.478358
6,4334,14161.42174
-332,7997,14208.576681
-77,2520,14229.985017
-408,7997,14277.171242
12,1553,14286.34186
89,2847,14309.660366
-249,7997,14356.84777
-225,5708,14397.046415
-105,8055,14444.604353
-36,2063,14463.388169
-278,7997,14510.582619
-272,7997,14564.333938
-47,1218,14571.510276
-407,7997,14625.318084
-435,7997,14672.461616
-442,7997,14726.3622
-333,7997,14780.245306
-101,2839,14797.018857
-248,7997,14850.974232
-70,2257,14864.294721
-271,7997,14911.521858
-378,7997,14965.479993
156,613,14969.106606
-302,7997,15023.200726
-292,7997,15070.401334
-304,7997,15124.483217
-184,8055,15178.964471
-336,7997,15226.178364
181,1154,15239.854159
-320,7997,15287.125556
-354,7997,15341.285614
-181,7997,15395.448646
-431,7997,15442.655205
-294,7997,15496.877836
-230,7997,15551.065264
-455,7997,15598.242579
-173,3810,15627.738918
-34,1238,15635.047224
3,8055,15682.612318
-101,2454,15704.211564
-455,7997,15751.386099
-22,907,15756.75873
-419,7997,15811.121341
-295,7997,15865.536024
-75,1920,15876.914375
-370,7997,15924.092381
-18,589,15934.838537
-205,8055,15982.311838
-340,7997,16036.778132
-399,7997,16091.379533
49,829,16096.22661
-188,4281,16121.492644
-184,7997,16176.12624
-265,7997,16223.329832
-372,7997,16277.861169
-300,7026,16326.746726
44,3363,16346.567932
-240,7997,16393.805964
-161,7997,16448.381983
-396,7997,16502.946531
-60,1515,16511.892304
-362,7997,16566.594271
-384,7997,16613.778227
-344,7997,16668.418056
-55,1152,16675.223971
-390,7997,16729.87466
-418,7997,16777.026102
-344,7997,16831.68079
-351,7997,16886.456403
-285,7997,16933.63105
-294,7997,16988.269698
52,2133,17000.840352
-317,7997,17055.69089
-383,7997,17110.462323
-214,7997,17157.701535
-263,7997,17212.53373
-386,7997,17267.434547
-154,8055,17315.01882
-164,3453,17335.480689
-313,7997,17390.543939
-271,7997,17445.511874
-446,7997,17492.717
-367,7997,17547.754281
-349,7997,17602.782265
105,2075,17615.038026
-380,7997,17670.181922
36,569,17673.560956
-315,7997,17720.896514
-272,7997,17776.066771
-291,7997,17831.269519
-74,7997,17878.547952
-254,7997,17933.850959
-336,7997,17989.105227
-106,7997,18036.297856
-229,7997,18091.62827
-384,7997,18146.907314
-198,4115,18171.198736
-216,7997,18227.101179
-182,4376,18252.949541
-347,7997,18308.423758
-306,7826,18354.593332
-61,3112,18381.211061
-62,1451,18389.808344
-118,8055,18437.425462
-337,7997,18493.35283
-277,7997,18548.946196
-278,7997,18596.174277
-321,7997,18651.691211
-368,7997,18707.262342
-211,4288,18732.563575
-442,7997,18788.712618
-48,1220,18795.914127
-438,7997,18851.456496
-435,7997,18898.568816
-343,7997,18954.217931
-85,2988,18971.8024
-450,7997,19027.387661
-306,7997,19074.549901
-376,7997,19130.278876
-224,7997,19185.954256
-224,4374,19211.721754
-397,7997,19267.422542
-378,7997,19323.168542
-455,7997,19370.299093
-358,7997,19426.062332
-443,7997,19481.893177
-444,7997,19528.985809
-449,7997,19585.563088
-383,7997,19641.460065
-403,7997,19688.573853
-440,7997,19744.640554
-455,7997,19800.652502
-361,7997,19847.756072
-455,7997,19903.719852
-408,7997,19959.770317
-231,7997,20006.975146
-46,807,20011.748349
-286,7997,20067.848122
-318,7997,20124.022656
-309,7997,20171.140994
-425,7997,20227.236087
-444,7997,20283.388614
-432,7997,20330.53309
-367,7997,20386.803203
-325,7997,20443.124881
-194,3955,20466.502776
-362,7997,20522.851739
-424,7997,20569.991996
-400,7997,20626.283215
-35,7997,20682.761302
-126,4271,20707.975465
-253,7997,20764.436374
4,1539,20773.524181
40,1487,20782.332771
-11,966,20788.06358
-77,1975,20799.738629
17,1016,20805.793775
9,643,20809.606744
-353,7997,20866.113863
-426,7997,20922.500567
-367,7997,20969.670301
-454,7997,21026.328257
-298,7997,21082.925175
-306,7997,21130.129969
-375,7997,21186.742215
-305,7997,21243.453294
-324,7997,21290.593092
-331,7997,21347.246178
-266,7997,21403.922052
-82,2601,21419.264205
-343,7997,21466.467242
-420,7997,21523.471386
-398,7997,21580.288646
-420,7997,21627.443379
-102,3224,21656.055998
-303,6496,21694.444778
-45,1327,21702.330823
-173,8055,21759.561102
-265,6287,21806.749386
-344,7997,21853.908265
-29,2109,21866.356377
-394,7997,21923.233683
-298,7997,21980.141833
-29,1804,21990.815122
-239,7997,22047.848516
-156,4153,22072.394871
-342,7997,22129.497777
-412,7997,22176.60692
-203,4837,22214.942873
-393,7997,22262.057683
-352,7997,22319.161436
-119,8055,22376.568754
161,1774,22387.048758
-289,7997,22434.286898
-157,7997,22491.488778
-111,2596,22506.830899
-406,7997,22563.981468
-312,7997,22621.162101
-120,5325,22652.589943
-379,7997,22709.752196
-258,7997,22756.945797
-401,7997,22814.162951
-304,7997,22871.409966
-339,7997,22918.578027
-454,7997,22975.737251
-453,7997,23033.059165
-352,7997,23080.172603
-404,7997,23137.445083
-430,7997,23195.40196
-427,7997,23242.488208
-347,7997,23299.845167
-29,1315,23307.614071
-313,7997,23365.141864
-144,3250,23384.328792
-177,5168,23425.096242
-366,7997,23472.268808
-352,7997,23529.783342
-416,7997,23587.320043
-393,7997,23634.503658
-302,7997,23692.02981
-246,5816,23726.373446
-342,7997,23784.102211
-232,7997,23841.693845
-423,7997,23888.818259
-455,7997,23946.500391
-436,7997,24004.134825
-341,7997,24051.332155
-370,7997,24109.094325
-415,7997,24166.874177
-418,7997,24214.057498
-320,7351,24268.174306
-452,7997,24326.661085
-434,7997,24373.821732
-352,7997,24431.797122
-127,2731,24447.942708
-380,7997,24505.886205
-390,7997,24563.743368
-358,7997,24610.87043
-349,7997,24669.22577
-390,7997,24727.904971
-252,7997,24775.078195
-320,6352,24823.47429
-392,7997,24870.685374
-396,7997,24928.755388
-395,7997,24986.879882
-7,2207,24999.915418
-108,3798,25022.336658
-297,7997,25080.516569
-69,1882,25091.64743
137,595,25095.166595
-424,7997,25153.386556
-336,7997,25200.546987
-162,4961,25240.850374
-386,7997,25299.1398
-401,7997,25346.326242
-293,7997,25404.583991
-417,7997,25462.849639
-440,7997,25509.993452
-284,5625,25554.488741
-346,7997,25601.611003
-138,3856,25635.556394
-379,7997,25682.72381
-217,4273,25719.250891
-328,7997,25766.449934
-442,7997,25824.878345
-185,4602,25852.025089
-227,7997,25910.487766
-368,7997,25969.011434
-130,8055,26016.513948
-289,7997,26074.963166
-75,1563,26084.190127
-391,7997,26142.807415
-421,7997,26201.368146
-263,7997,26248.50881
-339,7997,26307.010189
-407,7997,26365.774099
-269,7997,26412.950259
64,8055,26473.000609
259,7997,26531.740617
-365,7997,26578.92369
-9,4360,26616.802607
-424,7997,26664.018572
-260,7997,26722.772628
-356,7997,26781.466053
-173,3700,26803.309548
-344,7997,26862.285789
-396,7997,26909.492576
-388,7997,26968.418875
-365,7997,27027.273039
-129,4767,27055.404892
-446,7997,27114.482349
-212,7997,27161.655415
-26,813,27166.484301
-361,7997,27225.503256
-141,8055,27284.825836
-269,7997,27332.037852
-455,7997,27391.157949
-388,7997,27450.181375
-405,7997,27497.338173
70,1094,27503.79328
-455,7997,27562.901855
-259,7997,27622.122969
-237,7997,27669.289414
-229,7997,27728.516071
-291,7997,27787.806236
-354,7997,27834.947947
-434,7997,27895.359457
-412,7997,27954.654698
-412,7997,28001.786105
-419,7997,28061.26264
-200,8055,28121.806419
96,1583,28131.165001
0,2059,28143.338996
-257,7997,28202.782223
-414,7997,28249.987058
-392,7997,28309.511189
74,1588,28318.88727
-198,7997,28378.371479
-290,7997,28437.965989
-259,7997,28485.219449
-320,7997,28544.826609
-166,3433,28565.086857
-136,8055,28624.992504
-442,7997,28684.603164
-356,7997,28731.765102
-171,4298,28769.679571
-381,7997,28816.869124
-364,7997,28876.437293
-412,7997,28936.105641
-454,7997,28983.235039
-334,7997,29042.984281
-438,7997,29102.628693
-432,7997,29149.721341
-447,7997,29209.438603
-129,2851,29226.234112
-433,7997,29286.022832
-420,7997,29333.185179
-449,7997,29393.040359
-386,7997,29452.920455
-340,7997,29500.073866
-407,7997,29559.929994
-450,7997,29619.974289
-439,7997,29667.05611
-351,7997,29727.006708
-40,1696,29737.023191
-298,7126,29791.871619
-231,5216,29822.697673
-358,7997,29882.835093
-185,8055,29943.399356
-131,8055,29991.012209
-264,7997,30051.139851
-147,8055,30111.756899
-220,7997,30158.973568
-345,7997,30219.186357
-335,7997,30279.477986
-327,7997,30326.654788
-387,7997,30386.824652
-139,8055,30447.477877
-144,3130,30465.92853
-232,7997,30526.374238
-194,4159,30550.95346
28,8055,30611.821905
-144,8055,30659.408766
-392,7997,30719.791492
-310,7997,30780.209672
-430,7997,30827.346522
-435,7997,30887.844821
-360,7997,30948.5621
-196,7997,30995.743524
-167,8055,31056.699548
-149,8055,31117.703964
-339,6969,31158.868401
5,2895,31175.980457
-454,7997,31236.659552
-388,7997,31297.275066
-168,8055,31344.86342
-318,7997,31405.590224
-19,8055,31466.79427
-393,7997,31513.933064
-261,6041,31563.150598
-445,7997,31623.837279
-419,7997,31671.06598
-363,7997,31732.619893
-324,7997,31793.494044
-265,7997,31840.653634
-75,7997,31901.522283
-338,7997,31962.598063
-29,1086,31968.999128
-199,8055,32016.615027
-209,5042,32060.185602
-437,7997,32107.397323
-336,7997,32168.470446
-290,7997,32229.697117
-396,7997,32276.856252
-360,7997,32337.85215
-334,7997,32398.878651
-286,6211,32435.555087
-255,7997,32497.221733
-381,7997,32558.302432
-198,4783,32586.53897
-338,6735,32640.212837
-256,7997,32687.416665
-239,7997,32749.238354
-58,2675,32765.036432
-241,5373,32810.808374
-399,7997,32857.951925
-13,4863,32901.371213
-415,7997,32948.599834
-94,1892,32973.868048
-173,8055,33021.450694
-351,7997,33082.89247
-388,7997,33144.218183
-437,7997,33191.342647
-421,7997,33252.610384
-235,5066,33282.505406
-288,7997,33344.061758
-79,1999,33355.874718
-300,7997,33417.378165
-275,7997,33464.493864
-291,6402,33516.512355
-106,2260,33529.853685
-302,7997,33591.328782
-395,7997,33638.511323
-390,7997,33700.05844
-311,7997,33761.733009
-212,7997,33808.913599
-389,7997,33870.458228
-455,7997,33932.025113
-379,7997,33979.123282
-440,7997,34040.708745
-413,7997,34102.455003
-429,7997,34149.541404
-455,7997,34211.308218
-377,7997,34272.972391
-433,7997,34320.049815
-455,7997,34381.775021
-209,4765,34424.538859
-19,1415,34432.913551
-367,7997,34480.074829
-165,4490,34521.317784
-348,7997,34568.52563
-47,2009,34595.473501
-423,7997,34642.656081
60,8055,34704.965707
196,440,34707.601497
-126,8055,34769.98028
-202,4368,34795.781881
-262,7997,34857.793863
-273,7997,34904.986234
-266,7997,34967.032128
-143,3965,34990.416176
-332,7997,35052.588494
-438,7997,35114.68121
-318,7997,35161.867441
-182,8055,35225.328852
-44,1174,35232.281802
-341,7997,35294.498376
-84,8055,35342.091611
6,1393,35365.438688
-173,7997,35412.699832
-276,7997,35475.110863
-224,5108,35505.241738
-245,7997,35567.688863
-106,8055,35630.400508
-444,7997,35677.530019
-13,1136,35684.235213
-359,7997,35746.532705
-389,7997,35808.877175
-397,7997,35856.004549
-371,7997,35918.308118
-455,7997,35980.6366
-83,2107,35993.046954
-45,1307,36000.772165
-230,5198,36031.409898
-451,7997,36093.784992
-455,7997,36156.086229
-419,7997,36203.170561
-197,6031,36254.042934
-291,7997,36316.542424
-420,7997,36363.701269
-414,7997,36426.234405
-397,7997,36488.901805
-209,4392,36514.830621
-378,7997,36577.492331
-316,7997,36624.673988
-203,3957,36663.364987
-334,7997,36710.528732
-265,5690,36759.610489
-317,7997,36806.81592
10,1551,36831.435174
-414,7997,36878.644047
-415,7997,36941.505656
-253,5002,36971.047453
-410,7997,37033.879444
-379,7997,37096.677747
-357,7997,37143.812684
-21,1441,37152.338674
-187,3844,37190.605742
-144,4725,37218.467444
-394,7997,37281.280846
54,528,37284.393215
-410,7997,37347.215624
-83,4117,37371.482962
-225,8055,37434.977892
-378,7997,37482.120858
-357,7997,37545.331517
-181,8055,37608.724379
-185,8055,37656.23544
-119,8055,37719.703357
-200,8055,37783.195264
-44,8055,37830.761916
-166,7997,37894.0151
-418,7997,37957.242339
-422,7997,38004.407614
-404,7997,38067.822917
-179,5010,38097.351341
-298,6827,38153.674603
-385,7997,38216.898616
109,1034,38223.005509
-249,6486,38261.223531
-237,7997,38324.557892
-264,7997,38371.776148
-325,7997,38435.206061
-175,4871,38480.254868
-37,1148,38487.041203
-422,7997,38534.154641
-411,7997,38598.770416
-405,7997,38662.899149
-445,7997,38710.050662
-382,7997,38773.524473
-454,7997,38837.000258
-278,7997,38884.148985
-376,7997,38947.776032
-223,5405,38979.644675
-32,7997,39043.349165
-114,8055,39107.407996
143,568,39110.758304
-1,827,39115.660055
-89,8055,39179.704642
-109,2199,39192.695369
-120,2889,39209.752523
-195,7997,39273.439933
-165,8055,39320.980277
-251,7997,39384.688904
-82,2067,39396.896464
-402,7997,39460.617956
-425,7997,39524.523069
-434,7997,39571.608905
-394,7997,39635.510336
-394,7997,39699.472694
-387,7997,39746.491019
-360,7997,39810.430562
-392,7997,39874.397341
-290,7997,39921.492044
-369,7997,39985.357554
-378,7997,40049.367095
-35,2717,40065.338168
-140,4823,40093.77253
-222,7997,40158.976802
-317,7997,40206.145208
-14,928,40228.477164
-351,7997,40275.684517
103,7997,40339.815794
-182,8055,40404.312235
-55,1786,40414.887398
-222,7997,40462.094987
-155,8055,40526.692148
-214,7997,40590.979619
-223,6849,40631.400707
-253,5437,40680.746961
-35,2671,40696.529288
94,8055,40761.357122
-136,3090,40779.634794
-150,8055,40844.400611
-436,7997,40891.600317
-283,7997,40955.808262
-267,7997,41020.138085
-91,1914,41031.425012
81,1722,41041.588742
62,974,41047.344973
-109,2382,41061.426817
-262,7997,41125.951285
4,661,41129.850718
21,2757,41146.141506
-37,765,41150.677585
-392,7997,41215.085953
-117,8055,41262.597893
-159,8055,41327.379032
0,1144,41334.131703
90,1511,41343.081983
105,1176,41350.039606
-66,8055,41414.878984
-247,7997,41479.516495
-163,7997,41526.710489
-241,7997,41591.329207
-170,7997,41656.117372
-187,7997,41703.364036
-415,7997,41769.618207
125,1295,41777.28402
-135,3331,41814.492197
-235,7997,41861.640172
-367,7997,41926.379249
-254,7997,41991.085537
-394,7997,42038.235416
-26,4145,42080.35998
76,1580,42089.697623
-74,3622,42111.085249
-215,7997,42175.808255
-146,3708,42197.692224
-106,8055,42262.847506
-104,8055,42310.409878
-21,8055,42375.620897
-204,7997,42440.590409
-392,7997,42487.692476
-368,7997,42552.720114
-417,7997,42617.695723
-392,7997,42664.772058
-122,3258,42701.906435
-337,7997,42749.132313
-365,7997,42814.438629
-446,7997,42879.358356
-452,7997,42926.438231
-438,7997,42991.475691
-405,7997,43056.512885
-192,7997,43103.734132
-276,7997,43169.069629
-347,7997,43234.212359
-235,6456,43272.273871
-162,3874,43295.106238
-68,1856,43324.076304
64,8055,43371.667242
218,7997,43437.081415
-154,8055,43502.904127
-23,1044,43509.067583
-14,3774,43531.351526
-45,789,43536.011081
136,1963,43547.610775
-122,8055,43613.387177
-112,2394,43627.555647
245,8056,43693.624543
83,7997,43740.990495
49,8055,43806.952112
-296,7997,43872.379126
-187,8055,43919.96742
-289,7997,43985.366463
-324,7997,44052.238899
-344,7997,44099.392594
-144,8055,44165.222405
-378,7997,44230.930261
-439,7997,44278.053967
-47,5074,44326.877306
-433,7997,44392.45245
-105,2566,44407.609969
-420,7997,44454.818161
-21,1509,44482.20037
-409,7997,44529.400657
-7,1226,44536.652821
-341,6725,44594.766269
-432,7997,44660.43788
-240,7997,44707.572846
-341,7156,44768.324144
-294,7997,44815.50488
-237,7997,44881.264831
-244,6287,44938.792343
-118,7997,44985.992053
-169,8055,45052.283346
-249,7997,45118.267796
-95,8055,45165.891128
184,7997,45232.008999
5,1788,45242.56793
-102,8055,45309.064351
127,7997,45356.344287
-305,7997,45422.371258
-155,6745,45481.005976
-160,7997,45528.264609
-154,8055,45594.688603
-424,7997,45661.280586
95,7997,45708.460593
-313,6620,45766.349495
-190,5064,45796.224439
-83,8055,45862.808586
26,895,45868.214701
56,2354,45882.7758
298,6201,45939.2904
54,8055,46006.748945
-238,7997,46053.848976
-375,7997,46120.054615
-378,7997,46186.937485
-454,7997,46233.939836
-148,3581,46255.072093
-263,7997,46321.302551
-420,7997,46387.625972
-310,7997,46434.737775
-437,7997,46500.964832
-133,3329,46520.618143
-286,7997,46586.974188
-415,7997,46653.318304
-297,7997,46700.474431
-192,7997,46766.821758
-113,2803,46783.38273
-347,7997,46849.966093
-211,7997,46916.229737
12,1200,46923.314296
-333,7962,46970.225731
-254,7997,47036.607837
-236,7997,47103.073175
-40,885,47108.279146
-409,7997,47155.441157
-408,7997,47221.79941
-451,7997,47288.184201
-395,7997,47335.287583
-157,7997,47401.737302
-126,5124,47451.408696
-418,7997,47498.617983
-168,7997,47565.274365
-444,7997,47632.105029
-303,7997,47679.23042
-441,7997,47745.99845
-222,4496,47772.526918
-300,7997,47839.381583
-368,7997,47906.254099
-185,8055,47953.712345
-416,7997,48020.598583
-265,7997,48088.318711
-98,2938,48105.643392
-103,6065,48141.3996
-170,7997,48208.348767
151,7997,48275.79147
-83,2964,48293.268956
-323,7997,48360.306276
-279,7997,48407.446385
-267,7997,48475.083857
-404,7997,48542.190193
-448,7997,48589.292901
-454,7997,48656.340463
-314,7997,48723.378765
-346,7997,48770.430263
-450,7997,48837.593858
-309,7997,48904.796979
-440,7997,48951.874088
116,8055,49019.391642
-407,7997,49086.745129
-253,7997,49133.905977
-448,7997,49201.207145
-417,7997,49268.544356
-432,7997,49315.681434
-334,7997,49383.099522
-261,5886,49417.832177
-162,3632,49459.617644
-380,7997,49506.675592
-444,7997,49574.168476
-427,7997,49641.672092
-354,7997,49688.756858
-244,7997,49756.337183
-447,7997,49823.996361
-317,7997,49871.054155
-83,2404,49905.756742
-414,7997,49952.841442
-452,7997,50020.529619
-424,7997,50088.349447
4,1399,50096.590624
-396,7997,50143.737335
-339,7997,50211.46916
-456,7997,50279.162211
-194,7997,50326.28789
-414,7997,50394.08394
-353,7997,50462.220371
-99,7997,50509.368232
-281,7997,50577.662961
-345,7997,50646.619995
-355,7997,50693.749229
-56,1493,50723.398202
-341,7997,50770.498837
-235,5888,50826.128235
-440,7997,50873.228962
-452,7997,50941.920839
-391,7997,51009.989817
-410,7997,51057.014922
-413,7997,51124.919291
-396,7997,51192.934176
-433,7997,51239.981649
-432,7997,51308.107646
-430,7997,51376.195887
-407,7997,51423.303206
-183,7997,51491.60006
-212,4699,51519.310899
-262,7997,51587.920236
-393,7997,51656.122382
-409,7997,51703.185217
-425,7997,51771.519717
-151,8055,51840.23264
-54,1247,51847.572455
-222,7371,51890.974357
-86,1664,51922.845608
-37,1066,51929.152644
-311,7997,51976.244846
-442,7997,52044.543259
-367,7997,52112.864123
-252,5395,52144.670952
-450,7997,52213.008196
-350,7997,52260.07604
-423,7997,52328.50995
-393,7997,52396.950073
-448,7997,52444.03215
-312,7997,52512.672673
-445,7997,52581.267791
-413,7997,52628.339318
-358,7997,52696.953186
-307,7997,52765.675673
-36,4221,52790.544498
-455,7997,52859.416888
-423,7997,52906.455806
-432,7997,52975.543566
-253,7997,53044.184945
-419,7997,53091.311691
-309,7997,53160.083144
